 
"REG_ADM","ANNEE","MOIS","TYPE","NOMBRE" 
"09-COTE-NORD                     ","2024","02","01 - Nombre d'inspections",29
"17-CENTRE-DU-QUEBEC              ","2024","02","01 - Nombre d'inspections",106
"07-OUTAOUAIS                     ","2024","02","01 - Nombre d'inspections",97
"16-MONTEREGIE                    ","2024","02","01 - Nombre d'inspections",474
"05-ESTRIE                        ","2024","02","01 - Nombre d'inspections",219
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","01 - Nombre d'inspections",60
"04-MAURICIE                      ","2024","02","01 - Nombre d'inspections",99
"15-LAURENTIDES                   ","2024","02","01 - Nombre d'inspections",144
"03-CAPITALE-NATIONALE            ","2024","02","01 - Nombre d'inspections",314
"10-NORD-DU-QUEBEC                ","2024","02","01 - Nombre d'inspections",2
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","01 - Nombre d'inspections",101
"01-BAS-SAINT-LAURENT             ","2024","02","01 - Nombre d'inspections",163
"08-ABITIBI-TEMISCAMINGUE         ","2024","02","01 - Nombre d'inspections",35
"08-ABITIBI-TEMISCAMINGUE         ","2024","02","02 - Nombre d'avis de non-conformite",5
"09-COTE-NORD                     ","2024","02","02 - Nombre d'avis de non-conformite",1
"07-OUTAOUAIS                     ","2024","02","02 - Nombre d'avis de non-conformite",30
"05-ESTRIE                        ","2024","02","02 - Nombre d'avis de non-conformite",33
"04-MAURICIE                      ","2024","02","02 - Nombre d'avis de non-conformite",10
"03-CAPITALE-NATIONALE            ","2024","02","02 - Nombre d'avis de non-conformite",30
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","02 - Nombre d'avis de non-conformite",22
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","02 - Nombre d'avis de non-conformite",8
"16-MONTEREGIE                    ","2024","02","02 - Nombre d'avis de non-conformite",68
"17-CENTRE-DU-QUEBEC              ","2024","02","02 - Nombre d'avis de non-conformite",15
"15-LAURENTIDES                   ","2024","02","02 - Nombre d'avis de non-conformite",16
"14-LANAUDIERE                    ","2024","02","02 - Nombre d'avis de non-conformite",29
"13-LAVAL                         ","2024","02","02 - Nombre d'avis de non-conformite",32
"12-CHAUDIERE-APPALACHES          ","2024","02","02 - Nombre d'avis de non-conformite",17
"01-BAS-SAINT-LAURENT             ","2024","02","02 - Nombre d'avis de non-conformite",23
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","03 - Nombre d'infractions constatees",9
"12-CHAUDIERE-APPALACHES          ","2024","02","03 - Nombre d'infractions constatees",26
"13-LAVAL                         ","2024","02","03 - Nombre d'infractions constatees",41
"14-LANAUDIERE                    ","2024","02","03 - Nombre d'infractions constatees",39
"15-LAURENTIDES                   ","2024","02","03 - Nombre d'infractions constatees",19
"17-CENTRE-DU-QUEBEC              ","2024","02","03 - Nombre d'infractions constatees",24
"16-MONTEREGIE                    ","2024","02","03 - Nombre d'infractions constatees",84
"01-BAS-SAINT-LAURENT             ","2024","02","03 - Nombre d'infractions constatees",37
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","03 - Nombre d'infractions constatees",34
"03-CAPITALE-NATIONALE            ","2024","02","03 - Nombre d'infractions constatees",39
"04-MAURICIE                      ","2024","02","03 - Nombre d'infractions constatees",12
"05-ESTRIE                        ","2024","02","03 - Nombre d'infractions constatees",41
"07-OUTAOUAIS                     ","2024","02","03 - Nombre d'infractions constatees",44
"09-COTE-NORD                     ","2024","02","03 - Nombre d'infractions constatees",1
"08-ABITIBI-TEMISCAMINGUE         ","2024","02","03 - Nombre d'infractions constatees",7
"03-CAPITALE-NATIONALE            ","2024","02","07 - Montant des amendes imposees",10500
"17-CENTRE-DU-QUEBEC              ","2024","02","07 - Montant des amendes imposees",2500
"16-MONTEREGIE                    ","2024","02","07 - Montant des amendes imposees",22000
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","07 - Montant des amendes imposees",500
"15-LAURENTIDES                   ","2024","02","07 - Montant des amendes imposees",3500
"05-ESTRIE                        ","2024","02","07 - Montant des amendes imposees",2000
"13-LAVAL                         ","2024","02","07 - Montant des amendes imposees",1750
"14-LANAUDIERE                    ","2024","02","07 - Montant des amendes imposees",2500
"07-OUTAOUAIS                     ","2024","02","07 - Montant des amendes imposees",8500
"01-BAS-SAINT-LAURENT             ","2024","02","07 - Montant des amendes imposees",6000
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","07 - Montant des amendes imposees",4000
"17-CENTRE-DU-QUEBEC              ","2024","02","08 - Nombre d'echantillons preleves",18
"15-LAURENTIDES                   ","2024","02","08 - Nombre d'echantillons preleves",25
"13-LAVAL                         ","2024","02","08 - Nombre d'echantillons preleves",42
"14-LANAUDIERE                    ","2024","02","08 - Nombre d'echantillons preleves",10
"12-CHAUDIERE-APPALACHES          ","2024","02","08 - Nombre d'echantillons preleves",17
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","08 - Nombre d'echantillons preleves",7
"08-ABITIBI-TEMISCAMINGUE         ","2024","02","08 - Nombre d'echantillons preleves",8
"09-COTE-NORD                     ","2024","02","08 - Nombre d'echantillons preleves",2
"07-OUTAOUAIS                     ","2024","02","08 - Nombre d'echantillons preleves",8
"05-ESTRIE                        ","2024","02","08 - Nombre d'echantillons preleves",51
"04-MAURICIE                      ","2024","02","08 - Nombre d'echantillons preleves",16
"03-CAPITALE-NATIONALE            ","2024","02","08 - Nombre d'echantillons preleves",82
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","08 - Nombre d'echantillons preleves",9
"01-BAS-SAINT-LAURENT             ","2024","02","08 - Nombre d'echantillons preleves",11
"16-MONTEREGIE                    ","2024","02","08 - Nombre d'echantillons preleves",124
"12-CHAUDIERE-APPALACHES          ","2024","02","09 - Nombre d'analyses",75
"17-CENTRE-DU-QUEBEC              ","2024","02","09 - Nombre d'analyses",54
"03-CAPITALE-NATIONALE            ","2024","02","09 - Nombre d'analyses",246
"09-COTE-NORD                     ","2024","02","09 - Nombre d'analyses",11
"04-MAURICIE                      ","2024","02","09 - Nombre d'analyses",76
"05-ESTRIE                        ","2024","02","09 - Nombre d'analyses",271
"13-LAVAL                         ","2024","02","09 - Nombre d'analyses",244
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","09 - Nombre d'analyses",47
"01-BAS-SAINT-LAURENT             ","2024","02","09 - Nombre d'analyses",30
"07-OUTAOUAIS                     ","2024","02","09 - Nombre d'analyses",54
"14-LANAUDIERE                    ","2024","02","09 - Nombre d'analyses",40
"16-MONTEREGIE                    ","2024","02","09 - Nombre d'analyses",518
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","09 - Nombre d'analyses",19
"15-LAURENTIDES                   ","2024","02","09 - Nombre d'analyses",107
"08-ABITIBI-TEMISCAMINGUE         ","2024","02","09 - Nombre d'analyses",8
"12-CHAUDIERE-APPALACHES          ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",1
"15-LAURENTIDES                   ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",5
"01-BAS-SAINT-LAURENT             ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",15
"16-MONTEREGIE                    ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",17
"03-CAPITALE-NATIONALE            ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",301
"05-ESTRIE                        ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",1
"07-OUTAOUAIS                     ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",29
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",24
"04-MAURICIE                      ","2024","02","10 - Quantite d'aliments elimines ou confisques (en kg)",7
"01-BAS-SAINT-LAURENT             ","2024","02","11 - Quantite d'aliments elimines ou confisques (en litres)",24
"12-CHAUDIERE-APPALACHES          ","2024","02","11 - Quantite d'aliments elimines ou confisques (en litres)",45
"16-MONTEREGIE                    ","2024","02","11 - Quantite d'aliments elimines ou confisques (en litres)",51
"14-LANAUDIERE                    ","2024","02","11 - Quantite d'aliments elimines ou confisques (en litres)",4
"07-OUTAOUAIS","2024","02","12 - Nombre de plaintes enregistrees",26
"04-MAURICIE","2024","02","12 - Nombre de plaintes enregistrees",15
"05-ESTRIE","2024","02","12 - Nombre de plaintes enregistrees",26
"03-CAPITALE-NATIONALE","2024","02","12 - Nombre de plaintes enregistrees",46
"02-SAGUENAY--LAC-SAINT-JEAN","2024","02","12 - Nombre de plaintes enregistrees",15
"01-BAS-SAINT-LAURENT","2024","02","12 - Nombre de plaintes enregistrees",7
"17-CENTRE-DU-QUEBEC","2024","02","12 - Nombre de plaintes enregistrees",17
"15-LAURENTIDES","2024","02","12 - Nombre de plaintes enregistrees",29
"16-MONTEREGIE","2024","02","12 - Nombre de plaintes enregistrees",82
"14-LANAUDIERE","2024","02","12 - Nombre de plaintes enregistrees",21
"12-CHAUDIERE-APPALACHES","2024","02","12 - Nombre de plaintes enregistrees",15
"09-COTE-NORD","2024","02","12 - Nombre de plaintes enregistrees",4
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","02","12 - Nombre de plaintes enregistrees",3
"13-LAVAL","2024","02","12 - Nombre de plaintes enregistrees",23
"10-NORD-DU-QUEBEC","2024","02","12 - Nombre de plaintes enregistrees",1
"08-ABITIBI-TEMISCAMINGUE","2024","02","12 - Nombre de plaintes enregistrees",11
"16-MONTEREGIE                    ","2024","02","15 - Nombre d'ordonnances de restreindre les operations",1
"07-OUTAOUAIS                     ","2024","02","15 - Nombre d'ordonnances de restreindre les operations",1
"03-CAPITALE-NATIONALE            ","2024","02","15 - Nombre d'ordonnances de restreindre les operations",1
"13-LAVAL                         ","2024","02","16 - Nombre d'ordonnances de cesser les operations",1
"16-MONTEREGIE                    ","2024","02","16 - Nombre d'ordonnances de cesser les operations",2
"10-NORD-DU-QUEBEC                ","2024","03","01 - Nombre d'inspections",1
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","03","01 - Nombre d'inspections",47
"13-LAVAL                         ","2024","03","01 - Nombre d'inspections",131
"14-LANAUDIERE                    ","2024","03","01 - Nombre d'inspections",230
"15-LAURENTIDES                   ","2024","03","01 - Nombre d'inspections",193
"16-MONTEREGIE                    ","2024","03","01 - Nombre d'inspections",518
"17-CENTRE-DU-QUEBEC              ","2024","03","01 - Nombre d'inspections",92
"01-BAS-SAINT-LAURENT             ","2024","03","01 - Nombre d'inspections",121
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","03","01 - Nombre d'inspections",96
"03-CAPITALE-NATIONALE            ","2024","03","01 - Nombre d'inspections",342
"04-MAURICIE                      ","2024","03","01 - Nombre d'inspections",101
"05-ESTRIE                        ","2024","03","01 - Nombre d'inspections",224
"07-OUTAOUAIS                     ","2024","03","01 - Nombre d'inspections",85
"09-COTE-NORD                     ","2024","03","01 - Nombre d'inspections",69
"08-ABITIBI-TEMISCAMINGUE         ","2024","03","01 - Nombre d'inspections",21
"12-CHAUDIERE-APPALACHES          ","2024","03","01 - Nombre d'inspections",138
"12-CHAUDIERE-APPALACHES          ","2024","03","02 - Nombre d'avis de non-conformite",12
"13-LAVAL                         ","2024","03","02 - Nombre d'avis de non-conformite",19
"14-LANAUDIERE                    ","2024","03","02 - Nombre d'avis de non-conformite",20
"15-LAURENTIDES                   ","2024","03","02 - Nombre d'avis de non-conformite",18
"16-MONTEREGIE                    ","2024","03","02 - Nombre d'avis de non-conformite",74
"17-CENTRE-DU-QUEBEC              ","2024","03","02 - Nombre d'avis de non-conformite",17
"01-BAS-SAINT-LAURENT             ","2024","03","02 - Nombre d'avis de non-conformite",13
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","03","02 - Nombre d'avis de non-conformite",14
"03-CAPITALE-NATIONALE            ","2024","03","02 - Nombre d'avis de non-conformite",54
"04-MAURICIE                      ","2024","03","02 - Nombre d'avis de non-conformite",4
"05-ESTRIE                        ","2024","03","02 - Nombre d'avis de non-conformite",34
"07-OUTAOUAIS                     ","2024","03","02 - Nombre d'avis de non-conformite",27
"09-COTE-NORD                     ","2024","03","02 - Nombre d'avis de non-conformite",9
"08-ABITIBI-TEMISCAMINGUE         ","2024","03","02 - Nombre d'avis de non-conformite",1
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","03","02 - Nombre d'avis de non-conformite",6
"16-MONTEREGIE                    ","2024","03","03 - Nombre d'infractions constatees",87
"01-BAS-SAINT-LAURENT             ","2024","03","03 - Nombre d'infractions constatees",17
"15-LAURENTIDES                   ","2024","03","03 - Nombre d'infractions constatees",21
"17-CENTRE-DU-QUEBEC              ","2024","03","03 - Nombre d'infractions constatees",23
"12-CHAUDIERE-APPALACHES          ","2024","03","03 - Nombre d'infractions constatees",16
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","03","03 - Nombre d'infractions constatees",6
"05-ESTRIE                        ","2024","03","03 - Nombre d'infractions constatees",44
"04-MAURICIE                      ","2024","03","03 - Nombre d'infractions constatees",6
"13-LAVAL                         ","2024","03","03 - Nombre d'infractions constatees",24
"08-ABITIBI-TEMISCAMINGUE         ","2024","03","03 - Nombre d'infractions constatees",2
"03-CAPITALE-NATIONALE            ","2024","03","03 - Nombre d'infractions constatees",67
"02-SAGUENAY--LAC-SAINT-JEAN      ","2024","03","03 - Nombre d'infractions constatees",17
"14-LANAUDIERE                    ","2024","03","03 - Nombre d'infractions constatees",29
"09-COTE-NORD                     ","2024","03","03 - Nombre d'infractions constatees",12
"07-OUTAOUAIS                     ","2024","03","03 - Nombre d'infractions constatees",40
"15-LAURENTIDES                   ","2024","03","07 - Montant des amendes imposees",2000
"14-LANAUDIERE                    ","2024","03","07 - Montant des amendes imposees",1000
"13-LAVAL                         ","2024","03","07 - Montant des amendes imposees",2000
"12-CHAUDIERE-APPALACHES          ","2024","03","07 - Montant des amendes imposees",500
"11-GASPESIE--ILES-DE-LA-MADELEINE","2024","03","07 - Montant des amendes imposees",1000
"08-ABITIBI-TEMISCAMINGUE         ","2024","03","07 - Montant des amendes imposees",500
