ogc_fid,nom_cours_eau,date_observation,commentaire,desc_etat_glace,longueur_embacle,unite_mesure_longueur_embacle,municipalite,source,cap_certitude,cap_type_evenement,cap_severite,cap_etat,cap_portee,cap_urgence,imprecision,coordonnee_x,coordonnee_y,date_creation
"30010",Rivière Nicolet,2017/04/08,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1000",metre,Victoriaville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.9292699207382,46.038774663866,2017-03-02
"30011",Autre,2017/04/08,Embâcle sur la rivière Portneuf un peu en aval du pont de la route des Pruches. Pas d'inondation.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Portneuf,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.8553213818584,46.7211153000514,2017-04-10
"30012",Rivière Nicolet,2017/04/09,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"1000",metre,Victoriaville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.9292699207382,46.038774663866,2017-03-02
"30015",Autre,2017/04/08,Embâcle sur la rivière Portneuf à la hauteur de la rue Saint-Charles.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Portneuf,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.8733565552714,46.7125237954981,2017-04-10
"30035",Rivière Etchemin,2017/03/16,Embâcle dans le secteur de la rue Fleury. Une résidence inondée (sous-sol).,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Malachie,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-70.7846480941137,46.5333792560335,2017-04-10
"30054",Rivière Bécancour,2017/04/10,Libre circulation de l'eau,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"100",metre,Lyster,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.6838498145536,46.3479052171216,2017-03-01
"30057",Rivière Beaurivage,2017/04/10,Un embâcle s'est formé sur la rivière Beaurivage en amont du chemin du Moulin puis s'est déplacé vers 7h ce matin au premier méandre.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Lévis,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.3543975266869,46.5967833365468,2017-04-10
"30058",Rivière Beaurivage,2017/04/10,Un embâcle s'est formé sur la rivière Beaurivage en amont du chemin du Moulin puis s'est déplacé vers 7h ce matin au premier méandre.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Gilles,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.3597190293714,46.5877149109916,2017-04-10
"30059",Autre,2017/04/10,Embâcle à surveiller  débâcle en amont risquant une accumulation plus importante de glace.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"50",metre,Yamachiche,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.8020216453317,46.2915858881256,2017-04-10
"30108",Rivière Jacques-Cartier,2017/04/11,Un amoncellement de glace s'est formé sur la rivière Jacques-Cartier près des rues Sioui et Chabot. Les secteurs sont sous surveillance par les autorités municipales.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Gabriel-de-Valcartier,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.4923405497457,47.0158581541858,2017-04-12
"30110",Rivière du Sud,2017/04/11,Un embâcle s'est formé entre le pont du CN et le viaduc de l'autoroute 20 détournant l'eau vers le parc industriel. 'embâcle a cédé vers 15h le 11 avril à la suite des travaux effectués par des pelles mécaniques.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Montmagny,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-70.557786568456,46.9717423894433,2017-04-12
"30112",Rivière au Saumon,2017/04/11,Accumulation de glaces sur la rivière au Saumon  à la hauteur du pont  sur le chemin de la rivière au Saumon. Le niveau d'eau est à la hausse. Aucun résident n'a été évacué  mais le chemin de la Rivière au Saumon a été fermé.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Weedon,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.4035289077947,45.6814648282509,2017-04-12
"30122",Rivière Batiscan,2017/04/12,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Sainte-Geneviève-de-Batiscan,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Normale,Actuel,Restreinte,Prévue,aucune,-72.3727565308079,46.5361458145044,2017-04-12
"30123",Autre,2017/04/12,Embâcle sur la rivière Daaquam à la hauteur de la pourvoirie à St-Just-de-Bretenières.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Just-de-Bretenières,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-70.0802609109562,46.557726884785,2017-04-12
"30146",Rivière Batiscan,2017/04/13,,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"70",metre,Sainte-Geneviève-de-Batiscan,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.3541999244384,46.5292314751204,2017-04-13
"30171",Rivière Matane,2017/04/12,Embâcle dans le secteur du Grand-Détour. L'embâcle fait 1 km de long. Plus bas en aval  il y a une zone de glace lisse suivie d'un tronçon à l'eau claire. Il est fort possible que l'embâcle descende en cours de journée. L'eau atteint le terrain de certaines résidences du secteur  mais sans plus. Le risque d'inondation est modéré et sous surveillance.Coordonnées géographiques du secteur :,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Matane,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-67.5390476675815,48.7927284687202,2017-04-13
"30172",Rivière Matane,2017/04/12,Embâcle dans le secteur a fait monter l'eau à environ 2 pied de la route 195. Le MTMDET est sur place.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Matane,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-67.5346805034826,48.804862579047,2017-04-13
"31423",Autre,2018/01/09,Embâcle sur la rivière Gros-Morne  haut niveau de l'eau. Impossibilité pour le moment de briser l'embâcle à cause de la marée. Localisation approximative.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Maxime-du-Mont-Louis,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Normale,Actuel,Restreinte,Prévue,aucune,-65.6473934066448,49.2384128168647,2018-01-09
"31426",Rivière Eaton,2018/01/12,Seuil critique atteint,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Cookshire-Eaton,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.6225902302525,45.4138521418981,2018-01-12
"31427",Rivière Nicolet,2018/01/12,Un embâcle s'est formé sur la rivière Nicolet dans le secteur du golf. L'eau monte sur des terres mais ne cause l'inondation d'aucune résidence ni chemin.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Victoriaville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.9502380914769,46.0479423632259,2018-01-12
"31428",Rivière au Saumon,2018/01/12,La route 147 est menacée,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Waterville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.8573769222168,45.344804866605,2018-01-12
"31429",Rivière Montmorency,2018/01/12,Une vingtaine de résidences de la rue des Trois Sault ont été évacuées en raison d'inondations causées par la rivière Montmorency. Toutes les rivières de l'agglomération de Québec sont sous surveillance. Le redoux et la pluie sont en cause.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Québec,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Importante,Actuel,Restreinte,Prévue,aucune,-71.1822760308422,46.9205129689384,2018-01-15
"31436",Rivière Yamaska,2018/01/12,Les rues Laviolette  Saint-Lambert et de la Couronne sont inondées suite à des embâcles qui se sont formés sur la rivière Yamaska. Une dizaine de sous-sols de résidences ont été inondés sur ces rues. Le Service de sécurité incendie de Bromont ainsi que celui de Wateloo aident les citoyens affectés en pompant l'eau des sous-sols.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Bromont,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Importante,Actuel,Restreinte,Prévue,aucune,-72.6734193170243,45.3183466470762,2018-01-15
"31437",Rivière Etchemin,2018/01/12,Vers 19 h 30  un embâcle sur la rivière Etchemin a cédé face au 1294  route des Îles à Saint-Henri. Tout est revenu à la normale (eau claire) de Saint-Anselme jusqu'au fleuve Saint-Laurent.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Henri,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.105302840962,46.7093352995442,2018-01-15
"31439",Rivière Montmorency,2018/01/12,Rue de Canteloup  montée de l'eau dans le secteur : 2 Équipes spécialisées en sauvetage nautique sur les lieux | Près de 20 pompiers sur les lieux,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Québec,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-71.193509613832,46.9342024146383,2018-01-15
"31440",Autre,2018/01/12,Embâcle sur la rivière Noire: l'eau monte près du rang de la Presqu'ile à St-Pie.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Pie,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.9096614928212,45.4999965504979,2018-01-15
"31442",Autre,2018/01/12,La rivière Noire déborde face au 741  rang de la Presqu'Île St-Pie.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Pie,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-72.9212817794842,45.51313902018,2018-01-15
"31445",Rivière Saint-François,2018/01/13,Embâcle en aval du barrage de Kruger Énergie situé à côté de l'usine au 220  route de Windsor à Sherbrooke. Le niveau de l'eau aurait monté de 6 mètres. Le MTMDET a été avisé de la situation.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Sherbrooke,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-71.9532824197296,45.4789903275031,2018-01-15
"31447",Rivière Nicolet,2018/01/13,Il y a un embâcle sur la rivière Nicolet  à la hauteur de l'usine de filtration des eaux  1 montée de l'Aqueduc. Elle déserre 8 municipalité. Il y a déjà de l'eau par infiltration. Si les glaces montent de 50 cm elles vont percuter le bâtiment,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Nicolet,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-72.6119114310171,46.220878893946,2018-01-15
"31449",Rivière Bécancour,2018/01/13,Accumulation de glace importante.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Louis-de-Blandford,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-72.0102595418625,46.2475973857327,2018-01-15
"31452",Rivière Chaudière,2018/01/13,Fermeture Rang Lambert Nord  hauteur rang Sainte-Caroline  Est/Ouest  Beauceville  DCA  inondation  détour par R-173  durée indéterminée,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Beauceville,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-70.8330348192381,46.2594957328961,2018-01-15
"31454",Rivière Saint-François,2018/01/13,Le pont du chemin fer près de l'usine de Kruger est tombé  mais que celui de la piste cyclable n'est pas affecté. Ils l'ont fermé par prévention  en attendant des vérification du MTMDET.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),"300",metre,Sherbrooke,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Extrême,Actuel,Restreinte,Prévue,aucune,-71.9604072142795,45.4837453028592,2018-01-15
"31456",Rivière Sainte-Anne,2018/01/13,Un embâcle a cédé sur la rivière Ste-Anne  provoquant un coup d'eau. Le maire de Beaupré a décidé de faire évacuer de façon préventive une vingtaine de résidences.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Beaupré,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-70.8870029894263,47.0454952476357,2018-01-15
"31460",Rivière Sainte-Anne,2018/01/13,2 embâcles en amont de la rivière verte (près du 1741 rang du Nord) ont causé une inondation locale. 1 famille évacuée. La route est aussi bloquée par l'eau  la glace et la neige et quelques résidences sont isolées. Les pompiers procèdent présentement à du porte-à-porte pour sécuriser les gens et les informer sur les procédures en cas d'urgence,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Saint-Raymond,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Modérée,Actuel,Restreinte,Prévue,aucune,-71.7822622554903,46.9664751949314,2018-01-15
"31463",Rivière Châteauguay,2018/01/13,La municipalité nous a averti qu'il y a des accumulations de glace dans la rivière Châteauguay à la hauteur du parc Laberge  le parc Valérie-Fournel et au pont des bourdons  selon les informations que nous avons reçues d'hydro-météo le débit de la rivière est actuellement à 160 m3/s en bas du seuil de danger qui est 300 m3/s  pour les prochaines heures le niveau et le débit vont se stabiliser et par la suite avec le froid qui s'installe va diminuer.,Embâcle (morceaux de glace empilés qui entravent ou bloquent la circulation de l'eau),,metre,Châteauguay,Application Vigilance / Inondation (Hautes eaux) : Observation terrain,Observé,Suivi des cours d'eau,Mineure,Actuel,Restreinte,Prévue,aucune,-73.7538424772699,45.3709946108231,2018-01-15
