id_rire,types,specific,generic,designation_date,history,history_source,former_name,borough_codes,borough_names,title,topic_codes,topic_names
"","banque","Beauchemin, Micheline","-","","(1929-2009)  Artiste Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Micheline Beauchemin","83","Banque Toponym'Elles"
"","banque","Corriveau, La (Marie-Josephte Corriveau)","-","","(1733-1763)  Personnage historique. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","La Corriveau (Marie-Josephte Corriveau)","83","Banque Toponym'Elles"
"","banque","Dalcourt-Gauvin, Andrée","-","","(1938-2016)  Infirmière. Liée à l'histoire de l'hôpital Royal Victoria. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Andrée Dalcourt-Gauvin","83","Banque Toponym'Elles"
"","banque","Fitz-Back, Monique","-","","(1949-2005)  A &#339;uvré dans le domaine de l'environnement. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Monique Fitz-Back","83","Banque Toponym'Elles"
"","banque","Hersey, Mabel","-","","(1872-1943)  Infirmière. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Mabel Hersey","83","Banque Toponym'Elles"
"","banque","Hoodless, Adelaide","-","","(1857-1910)  Réformatrice ontarienne, fondatrice du Women's Institute ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Adelaide Hoodless","83","Banque Toponym'Elles"
"","banque","La Fleshe-Picotte, Suzanne","-","","(1865-1915)  Médecin métisse Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Suzanne La Fleshe-Picotte","83","Banque Toponym'Elles"
"","banque","LaMarsh, Julia Verlyn","-","","(1924-1980)  Avocate, politicienne, communicatrice et romancière ontarienne ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Julie Verlyn LaMarsh","83","Banque Toponym'Elles"
"","banque","Laurence, Margaret","-","","(1926-1987)  Auteure manitobaine Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Margaret Laurence","83","Banque Toponym'Elles"
"","banque","Lefebvre, Denise","-","","(1907-1993)  Religieuse infirmière. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Denise Lefebvre","83","Banque Toponym'Elles"
"","banque","Macphail, Agnes","-","","(1890-1954)  Pionnière politique canadienne Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Agnes Macphail","83","Banque Toponym'Elles"
"","banque","Maloney Watt, Maud","-","","(1894-1987)  Remarquable oubliée: Aventurière, exploratrice et négociatrice, première femme garde-chasse du Québec ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Maud Maloney Watt","83","Banque Toponym'Elles"
"","banque","Montgomery, Lucy Maud","-","","(1874-1942)  Auteure de l'Île du Prince-Édouard Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Lucy Maud Montgomery","83","Banque Toponym'Elles"
"","banque","Nappaaluk, Mitiarjuk","-","","(1931-2007)  Femme Inuk. Auteure du roman Sanaaq. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Mitiarjuk Nappaaluk","83","Banque Toponym'Elles"
"","banque","Shearer, Norma","-","","(1902-1983)  Actrice Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Norma Shearer","83","Banque Toponym'Elles"
"","banque","Wilson, Bertha","-","","(1923-2007)  Juge à la Cour suprême du Canada. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Berta Wilson","83","Banque Toponym'Elles"
"","banque","Eaton, Edith Maud","-","","(1865-1914)  Journaliste et auteure sino-canadienne. Associée au quartier Hochelaga. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Edith Maud Eaton","83","Banque Toponym'Elles"
"","banque","Charbonneau-Beaubien, Jeanine","-","","(1919-2016)  Fondatrice du Théâtre international de Montréal 'La Poudrière' sur l'île Sainte-Hélène en 1957. Juge à la Cour de la citoyenneté. Résidente de l'Île des S&#339;urs. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Jeanine Charbonneau-Beaubien","83","Banque Toponym'Elles"
"","banque","Fortier, Marie-Jeanne","-","","(1910-2010)  Fondatrice de l'école de musique de Verdun. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Marie-Jeanne Fortier","83","Banque Toponym'Elles"
"","banque","Lacoste, Florina","-","","(1877-1918)  Jeune ouvrière de douze ans interrogée par la Commission royale d&#8217;enquête sur les relations entre le capital et le travail en 1888. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Florina Lacoste","83","Banque Toponym'Elles"
"","banque","Villeneuve, Marie-Rose","-","","(1951-2010)  Fondatrice de l'association entre tes mains qui &#339;uvre auprès des plus démunis de Verdun. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Marie-Rose Villeneuve","83","Banque Toponym'Elles"
"","banque","Dumont, Lucille","-","","(1919-2016)  Chanteuse. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Lucille Dumont","83","Banque Toponym'Elles"
"","banque","Lafontaine, Rita","-","","(1939-2016)  Actrice québécoise associée à l'&#339;uvre de Michel Tremblay. Des notes biographiques plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Rita Lafontaine","83","Banque Toponym'Elles"
"","banque","Petites-Mains","-","","Réfère aux ouvrières de la confection. Des notes plus détaillées enrichiront cette section sous peu.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Petites-Mains","83","Banque Toponym'Elles"
"","banque","Sentenne, Hélène","-","","(1922-2015)  Pilote liée à la création de l'OACI à Montréal et bénévole. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Hélène Sentenne","83","Banque Toponym'Elles"
"","banque","Stevens, Judy","-","","(1939-2016)  Cofondatrice de l'organisme Partageons l'espoir (Share the Warmth) dans le quartier de Pointe-Saint-Charles. ","Compilé par la Division du patrimoine, Direction de l'urbanisme, SMVT, 2017","","","","Judy Stevens","83","Banque Toponym'Elles"
"","banque","Lachance, Janine","-","","(1932-2017) Pianiste, professeure et répétitrice.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Janine Lachance","83","Banque Toponym'Elles"
"","banque","Époque, Martine","-","","(1942-2018) Danseuse, chorégraphe, professeure de danse, elle fonde le département de danse de l'UQAM et est considérée comme «L&#8217;une des mères de la danse contemporaine».","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Martine Époque","83","Banque Toponym'Elles"
"","banque","Viger, Louise","-","","(1940-2018) Sculptrice, elle a réalisé plusieurs &#339;uvres situées dans des édifices publics.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Louise Viger","83","Banque Toponym'Elles"
"","banque","Gauthier, Hélène-Rose","-","","Hélène-Rose Gauthier (1944-2012). Originaire d'Haïti, elle est infirmière dans plusieurs hôpitaux du Canada et du Québec.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Hélène-Rose Gauthier","83","Banque Toponym'Elles"
"","banque","Strauss Gartler, Ann","-","","(1922-2017) Militante","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Ann Strauss Gartler","83","Banque Toponym'Elles"
"","banque","Lépine, Bernadette","-","","(1904-1964) Infirmière, elle a confondé l'institut Albert-Prévost.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Bernadette Lépine","83","Banque Toponym'Elles"
"","banque","Douglas, Noella","-","","(1927-2017) Fondatrice des Olympiques spéciaux Québec.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Noella Douglas","83","Banque Toponym'Elles"
"","banque","Blouin, Jocelyne","-","","Jocelyne Blouin (1950-2019). Météorologue s'étant illustrée pour sa carrière à Radio-Canada.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2019","","","","Jocelyne Blouin","83","Banque Toponym'Elles"
"","banque","Nadeau, France (Johnson)","-","","France Nadeau née France Johnson (1933-2019). Journaliste et animatrice.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","France Nadeau (Johnson)","83","Banque Toponym'Elles"
"","banque","Rowan, Renée","-","","Renée Rowan (v.1924-2019). Journaliste.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Renée Rowan","83","Banque Toponym'Elles"
"","banque","Claude, Renée","-","","Renée Claude, née Renée Bélanger à Montréal et décédée dans la même ville (1939-2020). Interprète de la chanson française et actrice.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Renée Claude","83","Banque Toponym'Elles"
"","banque","Haendel, Ida","-","","Ida Haendel (v.1924-2020), violoniste de renommée internationale.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Ida Haendel","83","Banque Toponym'Elles"
"","banque","Fol, Catherine","-","","Catherine Fol (1965-2020). Cinéaste liée à l'ONF.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Catherine Fol","83","Banque Toponym'Elles"
"","banque","Juneau, Madeleine (s&#339;ur)","-","","S&#339;ur Madeleine Juneau (1945-2020). Muséologue liée à la maison Saint-Gabriel dans l'arrondissement du Sud-Ouest.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Madeleine Juneau (s&#339;ur)","83","Banque Toponym'Elles"
"","banque","Dickinson Dash, Maisie","-","","Maisie Dickinson Dash (1908-2006). Militante communautaire née à Trinidad.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Maisie Dickinson Dash","83","Banque Toponym'Elles"
"","banque","Champigny-Robillard, Laurette","-","","Laurette Champigny-Robillard (1926-2019). Féministe et première présidente du Conseil du statut de la femme.","Compilé par la Division du patrimoine, Direction de l'urbanisme, SUM, 2021","","","","Laurette Champigny-Robillard","83","Banque Toponym'Elles"
"","banque","Buller, Annie","-","","Annie Buller (nom marital Guralnick), militante, organisatrice syndicale (née le 9 décembre 1895 en Ukraine; décédée le 19 janvier 1973 à Toronto, en Ontario).","L'Encyclopédie canadienne © 2021 | Historica Canada<br>www.thecanadianencyclopedia.com/","","","","Annie Buller","83","Banque Toponym'Elles"
"","banque","Choquette, Marthe","-","","Marthe Choquette (1932 à Québec - 2005 à Montréal), comédienne. Au cours d'une carrière longue de près de 50 ans, elle a fait du théâtre, de la télévision et du cinéma.","«En bref: Décès de Marthe Choquette», Le Devoir, 10 février 2005,  [En ligne], [https://www.ledevoir.com/culture/theatre/74493/en-bref-deces-de-marthe-choquette].","","","","Marthe Choquette","83","Banque Toponym'Elles"
"","banque","Lespinasse, Julie de","-","","Julie de Lespinasse (1732-1776), épistolière lyonnaise qui recevait dans son «salon littéraire» les savants de son époque comme d'Alembert et Condorcet.<br><br>Une rue Julie-De Lespinasse a été nommée en décembre 1987 dans un secteur de Rivière-des-Prairies où les noms des rues, jamais ouvertes, s'inscrivaient dans la thématique des grands philosophes de l'époque des Lumières. Ces toponymes, dont celui de la rue Julie-De Lespinasse, a été désofficialisé le 24 avril 2009 et son nom est retourné dans la banque de noms.","Ville de Montréal. Les rues de Montréal. Répertoire historique. Montréal : Méridien, 1995.<br><br>Ville de Montréal. Division du patrimoine (SUM), 2021.","","","","Julie de Lespinasse","83","Banque Toponym'Elles"
"","banque","Enright, Mary","-","","Mary Enright (1920-2005), chanteuse. Elle a notamment chanté pour les soldats pendant la Seconde Guerre mondiale et a mené une carrière professionnelle dans l'industrie du spectacle.","Ville de Montréal. Division du patrimoine (SUM), 2021.","","","","Mary Enright","83","Banque Toponym'Elles"
"","banque","Gibeau, Marie","-","","Marie Gibeau (1950-2002), politicienne. Présidente du YWCA de Montréal et débptée férédale dans la circonscription de Bourassa de 1988 à 1994).","Ville de Montréal. Division du patrimoine (SUM), 2021.","","","","Marie Gibeau","83","Banque Toponym'Elles"
"","banque","Kunstler Hemphrey, Margaret","-","","Margaret Kunstler Humphrey (1908-2001), pédiatre diplômée de l'université de Leipsig en Allemagne (1933), spécialisée en médecine thoracique. Associée à l'Université McGill et à l'Institut thoracique de Montréal.","Ville de Montréal. Division du patrimoine (SUM), 2021.","","","","Margaret Kunstler Hemphrey","83","Banque Toponym'Elles"
