FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT
SOCONEX ENTREPRENEUR GÉNÉRAL INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1228452001,"AUTORISER UNE DÉPENSE ADDITIONNELLE DE 48 318,24 $, TAXES INCLUSES, POUR LES TRAVAUX DE RÉFECTION STRUCTURELLE DES RÉSERVES B ET C À L’USINE DE PRODUCTION D’EAU POTABLE POINTE-CLAIRE DANS LE CADRE DU CONTRAT ACCORDÉ À SOCONEX ENTREPRENEUR GÉNÉRAL INC. (CE21 1573) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 421 952,60 $ À 470 270,84 $, TAXES INCLUSES",CE22 0648,4/22/2022,48318.00
CONSTRUCTION N.R.C INC.,100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DE LA MOBILITÉ,1228848012,"ACCORDER UN CONTRAT À CONSTRUCTION N.R.C INC., POUR LA RÉALISATION DE TRAVAUX ÉLECTRIQUES DE SIGNALISATION LUMINEUSE À 15 INTERSECTIONS DE LA VILLE DE MONTRÉAL - DÉPENSE TOTALE : 316 124,84 $, TAXES INCLUSES (CONTRAT : 263 437,37 $ + CONTINGENCES : 52 687,47 $) - APPEL D'OFFRES PUBLIC 475917 - 3 SOUMISSIONNAIRES",CE22 0649,4/22/2022,316124.00
SERVICES INFRASPEC INC.,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DES INFRASTRUCTURES,1227231027,"ACCORDER UN CONTRAT À SERVICES INFRASPEC INC. POUR DES TRAVAUX D'ÉGOUT (RECONSTRUCTION ET RÉHABILITATION), ENTRE LA 6E AVENUE ET LA 7E AVENUE DANS L'ARRONDISSEMENT DE RIVIÈRE-DES-PRAIRIES-POINTES-AUX-TREMBLES. DÉPENSE TOTALE DE 470 794,45 $ (CONTRAT: 387 005,85$, CONTINGENCES: 38 700,59 $ ET INCIDENCES: 45 088,01 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 461010 - 3 SOUMISSIONNAIRES",CE22 0650,4/22/2022,425707.00
SYSTÉME URBAINS INC.,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DES INFRASTRUCTURES,1227231021,"ACCORDER UN CONTRAT À SYSTÈMES URBAINS INC., POUR DES TRAVAUX D'ÉCLAIRAGE À DIVERS ENDROITS DE LA VILLE DE MONTRÉAL - ARRONDISSEMENT DE VILLE-MARIE. DÉPENSE TOTALE DE 311 520,36 $ ( CONTRAT: 261 540,53 $ + CONTINGENCES: 39 231,08 $ + INCIDENCES: 10 748,75 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 469410 - 5 SOUMISSIONNAIRES",CE22 0651,4/22/2022,300772.00
9082-8179 QUÉBEC INC. (DE LUCA EXCAVATION LTÉE),100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1229445001,"ACCORDER UN CONTRAT À LA FIRME 9082-8179 QUÉBEC INC. (DE LUCA EXCAVATION LTÉE) POUR LA LOCATION D'ÉQUIPEMENTS OPÉRÉS DANS UN SITE DE GESTION DES SOLS EXCAVÉS (PEPSC), LE LOT 2, POUR UNE PÉRIODE D'UN (1) AN - DÉPENSE TOTALE DE 395 939,41 $ TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19206 (4 SOUMISSIONNAIRES)",CE22 0712,5/6/2022,395939.00
NMP GOLF CONSTRUCTION INC.,100% AGGLO,SERVICE DES GRANDS PARCS_DU MONT-ROYAL ET DES SPORTS,DIRECTION AMÉNAGEMENT DES PARCS ET ESPACES PUBLICS,1226638001,"ACCORDER UN CONTRAT À NMP GOLF CONSTRUCTION INC., POUR DES TRAVAUX D'AMÉNAGEMENT D'UNE PORTION DU SECTEUR DE LA PLAINE EST AU PARC FRÉDÉRIC-BACK - DÉPENSE TOTALE DE 427 234,51 $, TAXES INCLUSES (CONTRAT : 328 641,93 $ + CONTINGENCES : 32 864,19 $ + VARIATION DE QUANTITÉS : 49 296,29 $ + INCIDENCES : 16 432,10 $) - APPEL D'OFFRES PUBLIC 21-6660 - 3 SOUMISSIONNAIRES.",CE22 0719,5/6/2022,361506.00
INDY-CO INC,100% AGGLO,SERVICE DES GRANDS PARCS_DU MONT-ROYAL ET DES SPORTS,DIRECTION AMÉNAGEMENT DES PARCS ET ESPACES PUBLICS,1224695001,"ACCORDER UN CONTRAT À INDY-CO INC. POUR LA RÉALISATION DE TRAVAUX D’ASSÈCHEMENT DES CANAUX DU SITE DES MOULINS, SITUÉ DANS LE PARC-NATURE DE L’ÎLE-DE-LA-VISITATION - DÉPENSE TOTALE DE 156 512,98 $, TAXES INCLUSES (CONTRAT DE 136 098,24 $ ET CONTINGENCES DE 20 414,74 $) - APPEL D’OFFRES PUBLIC NUMÉRO 22-6677 - DEUX SOUMISSIONNAIRES.",CE22 0722,5/6/2022,156513.00
"CABINET JURIDIQUE LAVERY, DE BILLY S.E.N.C.R.L.",100% AGGLO,SERVICE DES AFFAIRES JURIDIQUES,DIRECTION,1229040002,"RETENIR LES SERVICES PROFESSIONNELS DU CABINET JURIDIQUE LAVERY, DE BILLY S.E.N.C.R.L. (ME RICHARD GAUDREAULT) POUR REPRÉSENTER LA VILLE DE MONTRÉAL RELATIVEMENT À LA NÉGOCIATION ET LA MISE EN OEUVRE ÉVENTUELLE DE RECOURS LIÉS AU RENOUVELLEMENT DE LA CONVENTION COLLECTIVE DES POLICIERS DE LA VILLE DE MONTRÉAL, ET RÉSERVER POUR CETTE RÉTENTION DE SERVICES LA SOMME DE 250 000 $, INCLUANT LES TAXES, FRAIS ET DÉBOURS.",CE22 0729,5/6/2022,250000.00
CENTRALE DE FACTURATION GROUPE REGARD SÉCURITÉ,ENTENTE CADRE RÉPARTITION SELON UTILISATION (VILLE),SERVICE DE L'APPROVISIONNEMENT,DIRECTION ACQUISITION,1227362001,"EXERCER L'OPTION DE LA PREMIÈRE PROLONGATION ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 52 263 $, POUR LA FOURNITURE ET LA LIVRAISON, SUR DEMANDE, DE LUNETTES DE SÉCURITÉ DE TYPE PRESCRIPTION ET DE SERVICES CONNEXES DANS LE CADRE DU CONTRAT ACCORDÉ À CENTRALE DE FACTURATION GROUPE REGARD SÉCURITÉ (CE17 0669), MAJORANT AINSI LE MONTANT TOTAL ESTIMÉ DU CONTRAT DE 194 380,00 $ À 246 643,00 $, AUCUNE TAXE APPLICABLE",CE22 0797,5/13/2022,52263.00
RÉSEAU B (2865-8169 QUÉBEC INC,"51,1% AGGLO 48,9% VILLE",SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION - TRANSACTIONS IMMOBILIÈRES,1225892001,"ACCORDER UN CONTRAT À RÉSEAU-BUREAUTIQUE (2865-8169 QUÉBEC INC.) POUR EXÉCUTER DES TRAVAUX DE RÉAMÉNAGEMENT DES ESPACES ADMINISTRATIFS AU 5800 RUE SAINT-DENIS AFIN DE PERMETTRE L’OPTIMISATION DES ESPACES DE BUREAUX. LA DÉPENSE TOTALE EST DE 276 276,32 $, TAXES INCLUSES (CONTRAT : 230 230,27 $ + CONTINGENCES: 46 046,05 $ ) - APPEL D'OFFRES PUBLIC N°22-19234 - (DEUX SOUMISSIONNAIRES)",CE22 0802,5/13/2022,276276.00
GLT+ INC.,"44,8% AGGLO 55,2% VILLE",SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1229057003,"ACCORDER UN CONTRAT À LA FIRME GLT+ INC. POUR LES SERVICES PROFESSIONNELS SPÉCIALISÉS EN ÉCONOMIE DE LA CONSTRUCTION D'UNE DURÉE DE 2 ANS POUR LE PROJET DE RESTAURATION PATRIMONIALE ET DE MISE AUX NORMES DE L'HÔTEL DE VILLE DE MONTRÉAL - DÉPENSE TOTALE DE 413 164,96 $, TAXES INCLUSES (CONTRAT : 359 273,88 $ + CONTINGENCES : 53 891,08 $) - APPEL D'OFFRES PUBLIC 22-19167 (3 SOUMISSIONNAIRES).",CE22 0820,5/13/2022,413165.00
841 8748 CANADA INC. (GIE),100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DE LA MOBILITÉ,1227000006,"ACCORDER UN CONTRAT À LA FIRME 841 8748 CANADA INC. (GIE), POUR DES SERVICES PROFESSIONNELS EN AUSCULTATION DU RÉSEAU ROUTIER DE LA VILLE DE MONTRÉAL EN 2022 - DÉPENSE TOTALE DE 157 322,59 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19181 - (2 SOUMISSIONNAIRES)",CE22 0821,5/13/2022,157323.00
9115-7883 QUÉBEC INC. / SIG NATURE,100% AGGLO,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1224922001,"EXERCER L’OPTION DE RENOUVELLEMENT POUR LA SAISON HIVERNALE 2022-2023 ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 592 595,39 $, TAXES INCLUSES, POUR DES SERVICES DE REMORQUAGE LIÉS AUX OPÉRATIONS DE DÉNEIGEMENT, DANS LE CADRE DE 6 CONTRATS ACCORDÉS AUX ENTREPRISES « 9115-7883 QUÉBEC INC. / SIG NATURE » (AHU-9 - CE19 1496), « 9216-1686 QUÉBEC INC. / REMORQUAGE TGF » (AHU-10 - CE19 1496), « SERVICE ROUTIER MAXIMUM INC. » (PMR-11 ET PMR-12 - CA19 250265 ET MHM-R001- COMMANDE 1486684) ET « REMORQUAGE NFR » (MHM-R002 - COMMANDE 1486688), MAJORANT AINSI LES CONTRATS DE 1 197 903,59 $ À 1 790 498,97 $ TAXES, VARIATION DE QUANTITÉS ET CONTINGENCES INCLUSES.",CE22 0856,5/26/2022,106372.00
9216-1686 QUÉBEC INC. / REMORQUAGE TGF,100% AGGLO,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1224922001,"EXERCER L’OPTION DE RENOUVELLEMENT POUR LA SAISON HIVERNALE 2022-2023 ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 592 595,39 $, TAXES INCLUSES, POUR DES SERVICES DE REMORQUAGE LIÉS AUX OPÉRATIONS DE DÉNEIGEMENT, DANS LE CADRE DE 6 CONTRATS ACCORDÉS AUX ENTREPRISES « 9115-7883 QUÉBEC INC. / SIG NATURE » (AHU-9 - CE19 1496), « 9216-1686 QUÉBEC INC. / REMORQUAGE TGF » (AHU-10 - CE19 1496), « SERVICE ROUTIER MAXIMUM INC. » (PMR-11 ET PMR-12 - CA19 250265 ET MHM-R001- COMMANDE 1486684) ET « REMORQUAGE NFR » (MHM-R002 - COMMANDE 1486688), MAJORANT AINSI LES CONTRATS DE 1 197 903,59 $ À 1 790 498,97 $ TAXES, VARIATION DE QUANTITÉS ET CONTINGENCES INCLUSES.",CE22 0856,5/26/2022,120494.00
SERVICE ROUTIER MAXIMUM INC.,100% AGGLO,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1224922001,"EXERCER L’OPTION DE RENOUVELLEMENT POUR LA SAISON HIVERNALE 2022-2023 ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 592 595,39 $, TAXES INCLUSES, POUR DES SERVICES DE REMORQUAGE LIÉS AUX OPÉRATIONS DE DÉNEIGEMENT, DANS LE CADRE DE 6 CONTRATS ACCORDÉS AUX ENTREPRISES « 9115-7883 QUÉBEC INC. / SIG NATURE » (AHU-9 - CE19 1496), « 9216-1686 QUÉBEC INC. / REMORQUAGE TGF » (AHU-10 - CE19 1496), « SERVICE ROUTIER MAXIMUM INC. » (PMR-11 ET PMR-12 - CA19 250265 ET MHM-R001- COMMANDE 1486684) ET « REMORQUAGE NFR » (MHM-R002 - COMMANDE 1486688), MAJORANT AINSI LES CONTRATS DE 1 197 903,59 $ À 1 790 498,97 $ TAXES, VARIATION DE QUANTITÉS ET CONTINGENCES INCLUSES.",CE22 0856,5/26/2022,279616.00
REMORQUAGE NFR,100% AGGLO,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1224922001,"EXERCER L’OPTION DE RENOUVELLEMENT POUR LA SAISON HIVERNALE 2022-2023 ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 592 595,39 $, TAXES INCLUSES, POUR DES SERVICES DE REMORQUAGE LIÉS AUX OPÉRATIONS DE DÉNEIGEMENT, DANS LE CADRE DE 6 CONTRATS ACCORDÉS AUX ENTREPRISES « 9115-7883 QUÉBEC INC. / SIG NATURE » (AHU-9 - CE19 1496), « 9216-1686 QUÉBEC INC. / REMORQUAGE TGF » (AHU-10 - CE19 1496), « SERVICE ROUTIER MAXIMUM INC. » (PMR-11 ET PMR-12 - CA19 250265 ET MHM-R001- COMMANDE 1486684) ET « REMORQUAGE NFR » (MHM-R002 - COMMANDE 1486688), MAJORANT AINSI LES CONTRATS DE 1 197 903,59 $ À 1 790 498,97 $ TAXES, VARIATION DE QUANTITÉS ET CONTINGENCES INCLUSES.",CE22 0856,5/26/2022,86111.00
JMV ENVIRONNEMENT INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1224922003,"EXERCER L’OPTION DE RENOUVELLEMENT POUR LA SAISON HIVERNALE 2022-2023 ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 71 042,50 $ TAXES INCLUSES, POUR LA LOCATION D’UN ÉQUIPEMENT OPÉRÉ POUR LE LIEU D’ÉLIMINATION DE LA NEIGE DE LANGELIER DANS LE CADRE DU CONTRAT ACCORDÉ À L’ENTREPRISE « JMV ENVIRONNEMENT INC. » (CE19 1202) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 208 746,08 $ À 279 788,58 $ TAXES, VARIATION DE QUANTITÉS ET CONTINGENCES INCLUSES.",CE22 0858,5/26/2022,71042.00
CONSTRUCTION N.R.C. INC.,100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DE LA MOBILITÉ,1228848016,"ACCORDER UN CONTRAT À CONSTRUCTION N.R.C. INC., POUR LA RÉALISATION DE TRAVAUX ÉLECTRIQUES DE SIGNALISATION LUMINEUSE À 20 INTERSECTIONS DE LA VILLE DE MONTRÉAL - DÉPENSE TOTALE : 377 145,00 $, TAXES INCLUSES (CONTRAT : 314 287,50 $ + CONTINGENCES : 62 857,50 $) - APPEL D'OFFRES PUBLIC 475921 - 3 SOUMISSIONNAIRES",CE22 0919,6/3/2022,377145.00
LONGUS EQUIPEMENT INC.,100% VILLE,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382012,"ACCORDER TROIS CONTRATS À LA FIRME LONGUS EQUIPEMENT INC. POUR LA FOURNITURE DE CHARGEUSES-PELLETEUSES DE 10-11 TONNES SANS ACCESSOIRE - DÉPENSE TOTALE DE 612 172,44 $, TAXES INCLUSES (CONTRAT : 556 520,40 $ + CONTINGENCES : 55 652,04 $) - APPEL D'OFFRES PUBLIC 22-19232 - (DEUX SOUMISSIONNAIRES)",CE22 1006,6/10/2022,183974.00
LONGUS EQUIPEMENT INC.,100% VILLE,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382012,"ACCORDER TROIS CONTRATS À LA FIRME LONGUS EQUIPEMENT INC. POUR LA FOURNITURE DE CHARGEUSES-PELLETEUSES DE 10-11 TONNES SANS ACCESSOIRE - DÉPENSE TOTALE DE 612 172,44 $, TAXES INCLUSES (CONTRAT : 556 520,40 $ + CONTINGENCES : 55 652,04 $) - APPEL D'OFFRES PUBLIC 22-19232 - (DEUX SOUMISSIONNAIRES)",CE22 1006,6/10/2022,186273.00
LONGUS EQUIPEMENT INC.,100% VILLE,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382012,"ACCORDER TROIS CONTRATS À LA FIRME LONGUS EQUIPEMENT INC. POUR LA FOURNITURE DE CHARGEUSES-PELLETEUSES DE 10-11 TONNES SANS ACCESSOIRE - DÉPENSE TOTALE DE 612 172,44 $, TAXES INCLUSES (CONTRAT : 556 520,40 $ + CONTINGENCES : 55 652,04 $) - APPEL D'OFFRES PUBLIC 22-19232 - (DEUX SOUMISSIONNAIRES)",CE22 1006,6/10/2022,186273.00
LES TERRASSEMENTS MULTI-PAYSAGES INC.,100% VILLE,SERVICE DES GRANDS PARCS_DU MONT-ROYAL ET DES SPORTS,DIRECTION AMÉNAGEMENT DES PARCS ET ESPACES PUBLICS,1228782001,"ACCORDER UN CONTRAT À LES TERRASSEMENTS MULTI-PAYSAGES INC. POUR L'EXÉCUTION DES TRAVAUX D'INSTALLATION DE GARDE-CORPS DANS LE SECTEUR DE LA VAGUE À GUY, SITUÉE AU PARC DES RAPIDES, DANS L'ARRONDISSEMENT DE LASALLE - DÉPENSE TOTALE DE 161 771,50 $, TAXES INCLUSES (CONTRAT : 126 365,80 $ + CONTINGENCES : 22 745,85 $ + INCIDENCES : 12 659,85 $) - APPEL D'OFFRES PUBLIC 21-6669 - 2 SOUMISSIONNAIRES.",CE22 1018,6/10/2022,126366.00
MATÉRIAUX PAYSAGERS SAVARIA LTÉE,100% AGGLO,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382013,"ACCORDER UN CONTRAT À MATÉRIAUX PAYSAGERS SAVARIA LTÉE, POUR LA LOCATION DE TAMISEUR À COMPOST ET DE TRACTEUR CHARGEUR DE 4 VERGES CUBES AVEC OPÉRATEUR UTILISÉ AU COMPLEXE ENVIRONNEMENTAL SAINT-MICHEL DANS LE CADRE DE L'AMÉNAGEMENT DU PARC FRÉDÉRIC-BACK. - DÉPENSE TOTALE DE 403 010,37 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19291 - (DEUX SOUMISSIONNAIRES)",CE22 1078,6/23/2022,403010.00
ST-DENIS THOMPSON INC.,100% AGGLO,SERVICE DES GRANDS PARCS_DU MONT-ROYAL ET DES SPORTS,DIRECTION GESTION DE GRANDS PARCS ET MILIEUX NATURELS,1228177002,"ACCORDER UN CONTRAT À ST-DENIS THOMPSON INC., POUR LE REMPLACEMENT D’UN PONCEAU DANS LE SECTEUR DU CHALET D’ACCUEIL DU PARC-NATURE DE L’ÎLE-DE-LA-VISITATION – DÉPENSE TOTALE DE 176 948,42 $, TAXES INCLUSES – (CONTRATS : 143 570,43 $ TAXES INCLUSES, CONTINGENCES : 21 535,56 $, ET INCIDENCES : 11 842,42 $) – APPEL D’OFFRES PUBLIC 21-6633 – TROIS (3) SOUMISSIONNAIRES.",CE22 1079,6/23/2022,143570.00
PROPRECAN INC.,100% AGGLO,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION - GESTION IMMOBILIÈRE ET EXPLOITATION,1227157006,"EXERCER L'OPTION DE PROLONGATION DE DOUZE (12) MOIS ET AUTORISER UNE DÉPENSE TOTALE ADDITIONNELLE DE 224 340,61 $ TAXES INCLUSES (CONTRAT: 195 078,79 $ + CONTINGENCES: 29 261,82 $) POUR LA FOURNITURE D'UN SERVICE D'ENTRETIEN MÉNAGER À LA BIOSPHÈRE, DANS LE CADRE DU CONTRAT ACCORDÉ À LA FIRME PROPRECAN INC. (CE21 1828), MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 218 124,07 $ À 442 464,68 $ TAXES INCLUSES.",CE22 1125,7/7/2022,195079.00
CONSTRUCTION N.R.C INC.,100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DE LA MOBILITÉ,1228848019,"ACCORDER UN CONTRAT À CONSTRUCTION N.R.C. INC., POUR LA RÉALISATION DE TRAVAUX ÉLECTRIQUES DE SIGNALISATION LUMINEUSE À 25 INTERSECTIONS DE LA VILLE DE MONTRÉAL - DÉPENSE TOTALE : 478 683,47 $, TAXES INCLUSES (CONTRAT : 398 902,89 $ + CONTINGENCES : 79 780,58 $) - APPEL D'OFFRES PUBLIC 475924 - 3 SOUMISSIONNAIRES",CE22 1126,7/7/2022,398903.00
"VOX, CENTRE DE L'IMAGE CONTEMPORAINE",100% AGGLO,SERVICE DE L'ESPACE POUR LA VIE,BIOSPHÈRE,1223074002,"APPROUVER UN PROJET DE CONVENTION ENTRE LA VILLE DE MONTRÉAL ET VOX, CENTRE DE L'IMAGE CONTEMPORAINE EN VUE DE L'EXPOSITION INTITULÉE JUAN ORTIZ-APUY.TROPICANA DU 23 JUILLET 2022 AU 5 FÉVRIER 2023 À LA BIOSPHÈRE - DÉPENSE TOTALE DE 18 493,73 $, TAXES INCLUSES",CE22 1127,7/7/2022,18494.00
CONSTRUCTION NRC INC.,100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DE LA MOBILITÉ,1228848015,"ACCORDER UN CONTRAT À CONSTRUCTION NRC INC., POUR L'INSTALLATION DE CAMÉRAS DE SURVEILLANCE - DÉPENSE TOTALE DE 341 475,75 $, TAXES INCLUSES (CONTRAT : 284 563,13 $ + CONTINGENCES : 28 456,31 $ + INCIDENCES : 28 456,31 $) - APPEL D'OFFRES PUBLIC 475950 - (4 SOUMISSIONNAIRES CONFORMES)",CE22 1149,8/4/2022,284563.00
3D MEC INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1224922005,"EXERCER L’OPTION DE RENOUVELLEMENT POUR UNE DURÉE DE 12 MOIS ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 236 756,52 $ TAXES INCLUSES, POUR DES SERVICES DE NUMÉRISATION 3D DE BENNES DES CAMIONS AFFECTÉS AU TRANSPORT DE LA NEIGE LORS DES OPÉRATIONS DE DÉNEIGEMENT DANS LE CADRE DU CONTRAT ACCORDÉ À L’ENTREPRISE « 3D MEC INC. » (CE21 1252) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 236 756,52 $ À 473 513,04 $ TAXES, VARIATION DE QUANTITÉS ET CONTINGENCES INCLUSES.",CE22 1150,8/4/2022,236757.00
GROUPE SURETÉ INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION DES TRAVAUX PUBLICS - SCA,1227711006,"ACCORDER UN (1) CONTRAT À LA FIRME GROUPE SURETÉ INC. POUR LES SERVICES DE GARDIENNAGE DANS DES LIEUX D'ÉLIMINATION DE LA NEIGE POUR UNE PÉRIODE DE DEUX (2) SAISONS HIVERNALES AVEC UNE OPTION DE RENOUVELLEMENT D'UNE (1) SAISON HIVERNALE - DÉPENSE TOTALE DE 420 171,08 $, TAXES INCLUSES (CONTRAT 350 142,57 $, VARIATIONS DES QUANTITÉS 52 521,38 $ ET CONTINGENCES 17 507,13 $) - APPEL D'OFFRES PUBLIC 22-19402 - (5 SOUMISSIONNAIRES )",CE22 1152,8/4/2022,350143.00
GROUPE ABS INC,100% AUTRE (VILLE),COMMISSION DES SERVICES ÉLECTRIQUES,BUREAU DU PRÉSIDENT DE LA COMMISSION,1220649006,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À LA FIRME GROUPE ABS INC. POUR LE CONTRÔLE DES MATÉRIAUX ET ESSAIS DE LABORATOIRE, SUITE À L'APPEL D'OFFRES PUBLIC S-1759, DANS LE CADRE DE PROJETS DE CONSTRUCTION OU DE MODIFICATION DU RÉSEAU SOUTERRAIN DE LA CSEM AU MONTANT DE 386 706,92 $ TAXES INCLUSES (3 SOUMISSIONNAIRES)",CE22 1153,8/4/2022,386707.00
PRÉVENTION INCENDIE SAFETY FIRST INC.,DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE (AGGLO),SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION - GESTION IMMOBILIÈRE ET EXPLOITATION,1227157005,"ACCORDER UN CONTRAT À LA FIRME PRÉVENTION INCENDIE SAFETY FIRST INC. POUR LE LOT #2 VISANT UN SERVICE D'ENTRETIEN DES SYSTÈMES D'EXTINCTION AUTOMATIQUES POUR LES HOTTES DE CUISINE COMMERCIALES, POUR UNE DURÉE DE QUARANTE (40) MOIS, SOIT DU 1ER SEPTEMBRE 2022 AU 31 DÉCEMBRE 2025, AVEC DEUX (2) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE. DÉPENSE TOTALE DE 173 615,12 $, TAXES INCLUSES (CONTRAT : 157 831,93 $ +CONTINGENCES :15 783,19 $) - APPEL D'OFFRES PUBLIC 22-19280 (3 SOUMISSIONNAIRES).",CE22 1190,8/12/2022,157832.00
XYZ TECHNOLOGIE CULTURELLE INC.,100% VILLE,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1228946004,"ACCORDER UN CONTRAT À LA COMPAGNIE XYZ TECHNOLOGIE CULTURELLE INC., POUR LA FOURNITURE ET L'INSTALLATION DES ÉQUIPEMENTS SCÉNOGRAPHIQUES, DANS LE CADRE DU PROJET DE RÉNOVATION ET AGRANDISSEMENT DE LA BIBLIOTHÈQUE L'OCTOGONE (3071), SITUÉE AU 1080 AVENUE DOLLARD, DANS L'ARRONDISSEMENT LASALLE - DÉPENSE TOTALE DE 289 566,73 $, TAXES INCLUSES (CONTRAT: 251 797,16 $ + CONTINGENCES: 37 769,57 $) - APPEL D'OFFRES PUBLIC (22-19315) - (2 SOUMISSIONNAIRES).",CE22 1199,8/12/2022,251797.00
TRIUM MOBILIER DE BUREAU INC.,100% VILLE,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1229439003,"ACCORDER UN CONTRAT À LA COMPAGNIE TRIUM MOBILIER DE BUREAU INC. POUR LA FOURNITURE ET INSTALLATION DES LOTS 1, 2, 4, 6, 7, 8, 9, 10, 14, 15, 20, 21, ET 22 DE MOBILIER, DANS LE CADRE DU PROJET DE RÉHABILITATION ET D'AGRANDISSEMENT DE LA BIBLIOTHÈQUE MAISONNEUVE (0100), SITUÉE AU 4120, RUE ONTARIO DANS L'ARRONDISSEMENT DE MERCIER–HOCHELAGA-MAISONNEUVE - DÉPENSE TOTALE DE 248 736,72 $, TAXES INCLUSES (CONTRAT: 216 292,80 $ + CONTINGENCES: 32 443,92 $) - APPEL D'OFFRES PUBLIC (22-19355) - (3 SOUMISSIONNAIRES).",CE22 1205,8/12/2022,216293.00
AFI EXPERTISE (DIVISION GROUPE EDGENDA INC.),ENTENTE CADRE RÉPARTITION SELON UTILISATION (DÉPENSE MIXTE) AGGLO,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION BUREAU DE PROJETS TI,1229384002,"CONCLURE UNE ENTENTE-CADRE AVEC AFI EXPERTISE (DIVISION GROUPE EDGENDA INC.) POUR LA FOURNITURE SUR DEMANDE DE PRESTATIONS DE SERVICES POUR LA CONCEPTION ET LA DIFFUSION D'UN PARCOURS DE FORMATION EN ANALYSE D'AFFAIRES, POUR UNE DURÉE DE 24 MOIS, AVEC UNE OPTION DE PROLONGATION DE 12 MOIS, POUR UNE SOMME MAXIMALE DE 283 068,45 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19121 - (2 SOUMISSIONNAIRES)",CE22 1241,8/12/2022,283068.00
