NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
2267,"Soins en chirurgie d'un jour","Montérégie","56010 SAINT-GEORGES-DE-CLARENCEVILLE",54,54,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2268,"Soins en chirurgie d'un jour","Montérégie","56015 NOYAN",89,89,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2269,"Soins en chirurgie d'un jour","Montérégie","56023 LACOLLE",134,134,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2270,"Soins en chirurgie d'un jour","Montérégie","56030 SAINT-VALENTIN",20,20,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2271,"Soins en chirurgie d'un jour","Montérégie","56035 SAINT-PAUL-DE-L'ILE-AUX-NOIX",115,115,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2272,"Soins en chirurgie d'un jour","Montérégie","56042 HENRYVILLE",75,75,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2273,"Soins en chirurgie d'un jour","Montérégie","56050 SAINT-SEBASTIEN",43,43,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2274,"Soins en chirurgie d'un jour","Montérégie","56055 SAINT-ALEXANDRE",116,116,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2275,"Soins en chirurgie d'un jour","Montérégie","56060 SAINTE-ANNE-DE-SABREVOIS",98,98,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2276,"Soins en chirurgie d'un jour","Montérégie","56065 SAINT-BLAISE-SUR-RICHELIEU",114,114,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2277,"Soins en chirurgie d'un jour","Montérégie","56083 SAINT-JEAN-SUR-RICHELIEU",4666,4666,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2278,"Soins en chirurgie d'un jour","Montérégie","56097 MONT-SAINT-GREGOIRE",140,140,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2279,"Soins en chirurgie d'un jour","Montérégie","57005 CHAMBLY",1150,1150,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2280,"Soins en chirurgie d'un jour","Montérégie","57010 CARIGNAN",473,473,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2281,"Soins en chirurgie d'un jour","Montérégie","57020 SAINT-BASILE-LE-GRAND",621,621,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2282,"Soins en chirurgie d'un jour","Montérégie","57025 MCMASTERVILLE",223,223,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2283,"Soins en chirurgie d'un jour","Montérégie","57030 OTTERBURN PARK",339,339,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2284,"Soins en chirurgie d'un jour","Montérégie","57033 SAINT-JEAN-BAPTISTE",140,140,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2285,"Soins en chirurgie d'un jour","Montérégie","57035 MONT-SAINT-HILAIRE",889,889,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2286,"Soins en chirurgie d'un jour","Montérégie","57040 BELOEIL",1095,1095,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2287,"Soins en chirurgie d'un jour","Montérégie","57045 SAINT-MATHIEU-DE-BELOEIL",146,146,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2288,"Soins en chirurgie d'un jour","Montérégie","57050 SAINT-MARC-SUR-RICHELIEU",88,88,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2289,"Soins en chirurgie d'un jour","Montérégie","57057 SAINT-CHARLES-SUR-RICHELIEU",89,89,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2290,"Soins en chirurgie d'un jour","Montérégie","57068 SAINT-DENIS-SUR-RICHELIEU",95,95,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2291,"Soins en chirurgie d'un jour","Montérégie","57075 SAINT-ANTOINE-SUR-RICHELIEU",79,79,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2292,"Soins en chirurgie d'un jour","Montérégie","58007 BROSSARD",3267,3267,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2293,"Soins en chirurgie d'un jour","Montérégie","58012 SAINT-LAMBERT",971,971,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2294,"Soins en chirurgie d'un jour","Montérégie","58033 BOUCHERVILLE",1871,1871,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2295,"Soins en chirurgie d'un jour","Montérégie","58037 SAINT-BRUNO-DE-MONTARVILLE",1104,1104,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2296,"Soins en chirurgie d'un jour","Montérégie","58227 LONGUEUIL",9893,9893,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2297,"Soins en chirurgie d'un jour","Montérégie","59010 SAINTE-JULIE",1248,1248,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2298,"Soins en chirurgie d'un jour","Montérégie","59015 SAINT-AMABLE",507,507,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2299,"Soins en chirurgie d'un jour","Montérégie","59020 VARENNES",838,838,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2300,"Soins en chirurgie d'un jour","Montérégie","59025 VERCHERES",225,225,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2301,"Soins en chirurgie d'un jour","Montérégie","59030 CALIXA-LAVALLEE",20,20,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2302,"Soins en chirurgie d'un jour","Montérégie","59035 CONTRECOEUR",451,451,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2303,"Soins en chirurgie d'un jour","Montérégie","67005 SAINT-MATHIEU",117,117,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2304,"Soins en chirurgie d'un jour","Montérégie","67010 SAINT-PHILIPPE",326,326,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2305,"Soins en chirurgie d'un jour","Montérégie","67015 LA PRAIRIE",1005,1005,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2306,"Soins en chirurgie d'un jour","Montérégie","67020 CANDIAC",941,941,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2307,"Soins en chirurgie d'un jour","Montérégie","67025 DELSON",380,380,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2308,"Soins en chirurgie d'un jour","Montérégie","67030 SAINTE-CATHERINE",689,689,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2309,"Soins en chirurgie d'un jour","Montérégie","67035 SAINT-CONSTANT",1252,1252,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2310,"Soins en chirurgie d'un jour","Montérégie","67040 SAINT-ISIDORE",108,108,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2311,"Soins en chirurgie d'un jour","Montérégie","67045 MERCIER",593,593,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2312,"Soins en chirurgie d'un jour","Montérégie","67050 CHATEAUGUAY",2144,2144,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2313,"Soins en chirurgie d'un jour","Montérégie","67055 LERY",108,108,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2314,"Soins en chirurgie d'un jour","Montérégie","67802 KAHNAWAKE",225,225,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2315,"Soins en chirurgie d'un jour","Montérégie","68005 SAINT-BERNARD-DE-LACOLLE",78,78,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2316,"Soins en chirurgie d'un jour","Montérégie","68010 HEMMINGFORD",97,97,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2317,"Soins en chirurgie d'un jour","Montérégie","68015 HEMMINGFORD",63,63,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2318,"Soins en chirurgie d'un jour","Montérégie","68020 SAINTE-CLOTILDE",60,60,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2319,"Soins en chirurgie d'un jour","Montérégie","68025 SAINT-PATRICE-DE-SHERRINGTON",89,89,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2320,"Soins en chirurgie d'un jour","Montérégie","68030 NAPIERVILLE",254,254,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2321,"Soins en chirurgie d'un jour","Montérégie","68035 SAINT-CYPRIEN-DE-NAPIERVILLE",33,33,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2322,"Soins en chirurgie d'un jour","Montérégie","68040 SAINT-JACQUES-LE-MINEUR",74,74,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2323,"Soins en chirurgie d'un jour","Montérégie","68045 SAINT-EDOUARD",62,62,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2324,"Soins en chirurgie d'un jour","Montérégie","68050 SAINT-MICHEL",138,138,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2325,"Soins en chirurgie d'un jour","Montérégie","68055 SAINT-REMI",383,383,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2326,"Soins en chirurgie d'un jour","Montérégie","69005 HAVELOCK",22,22,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2327,"Soins en chirurgie d'un jour","Montérégie","69010 FRANKLIN",97,97,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2328,"Soins en chirurgie d'un jour","Montérégie","69017 SAINT-CHRYSOSTOME",112,112,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2329,"Soins en chirurgie d'un jour","Montérégie","69025 HOWICK",68,68,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2330,"Soins en chirurgie d'un jour","Montérégie","69037 ORMSTOWN",178,178,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2331,"Soins en chirurgie d'un jour","Montérégie","69045 HINCHINBROOKE",86,86,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2332,"Soins en chirurgie d'un jour","Montérégie","69050 ELGIN",50,50,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2333,"Soins en chirurgie d'un jour","Montérégie","69055 HUNTINGDON",176,176,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
2334,"Soins en chirurgie d'un jour","Montérégie","69060 GODMANCHESTER",43,43,"Titre du rapport « S03 - Nombre de départs et jours d'hospitalisation selon le lieu de résidence des usagers »","Entre 2022/04/01 et 2023/03/31", 2023-08-29
