Code de postes,Sous-section,Sujet,Facettes (exercice - type de données - consolidation - compétences - spécifique) 
PRAAX01471,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités culturelles - Bibliothèques,Exercice précédent - Réalisations - Administration municipale - Agglomération
PRAAX01472,S41,Revenus de quotes-parts de fonctionnement - Loisirs et culture - Activités culturelles - Autres,Exercice précédent - Réalisations - Administration municipale - Agglomération
CRAIA01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Cadres et contremaîtres
CRAIA01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Cadres et contremaîtres
CRAIA01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Cadres et contremaîtres
CRAIA01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Cadres et contremaîtres
CRAIA01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Cadres et contremaîtres
CRAIA01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Cadres et contremaîtres
CRAIB01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Professionnels
CRAIB01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Professionnels
CRAIB01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Professionnels
CRAIB01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Professionnels
CRAIB01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Professionnels
CRAIB01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Professionnels
CRAIC01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols blancs
CRAIC01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Cols blancs
CRAIC01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols blancs
CRAIC01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols blancs
CRAIC01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols blancs
CRAIC01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols blancs
CRAID01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols bleus
CRAID01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Cols bleus
CRAID01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols bleus
CRAID01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols bleus
CRAID01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols bleus
CRAID01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Cols bleus
CRAIE01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Policiers
CRAIE01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Policiers
CRAIE01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Policiers
CRAIE01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Policiers
CRAIE01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Policiers
CRAIE01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Policiers
CRAIF01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Pompiers
CRAIF01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Pompiers
CRAIF01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Pompiers
CRAIF01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Pompiers
CRAIF01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Pompiers
CRAIF01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Pompiers
CRAIG01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Conducteurs et opérateurs (transport en commun)
CRAIG01475,S43,Analyse de la rémunération - Semaine normale (heures),Exercice en cours - Réalisations - Administration municipale - Intégral - Conducteurs et opérateurs (transport en commun)
CRAIG01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Conducteurs et opérateurs (transport en commun)
CRAIG01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Conducteurs et opérateurs (transport en commun)
CRAIG01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Conducteurs et opérateurs (transport en commun)
CRAIG01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Conducteurs et opérateurs (transport en commun)
CRAIH01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Sous-total
CRAIH01476,S43,Analyse de la rémunération - Nombre d'heures rémunérées au cours de l'exercice,Exercice en cours - Réalisations - Administration municipale - Intégral - Sous-total
CRAIH01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Sous-total
CRAIH01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Sous-total
CRAIH01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Sous-total
CRAII01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral - Élus
CRAII01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral - Élus
CRAII01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Élus
CRAII01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral - Élus
CRAIX01474,S43,Analyse de la rémunération - Effectifs personnes/année,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01477,S43,Analyse de la rémunération - Rémunération,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01478,S43,Analyse de la rémunération - Charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01479,S43,Analyse de la rémunération - Rémunération et charges sociales,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01485,S44,Frais de financement par activités,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01486,S44,Frais de financement par activités - Administration générale,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01487,S44,Frais de financement par activités - Administration générale - Greffe et application de la loi,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01488,S44,Frais de financement par activités - Administration générale - Évaluation,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01489,S44,Frais de financement par activités - Administration générale - Autres,Exercice en cours - Réalisations - Administration municipale - Intégral
CRAIX01490,S44,Frais de financement par activités - Sécurité publique,Exercice en cours - Réalisations - Administration municipale - Intégral
