"Date_reception_demande","Mode_recep_demande","TypePlainte","GroupeAge","sexe","Minorite_visible","Origine_ethnique","Autochtone","Source","Acheminement_Demandeur","NbrePers","Ev_arrondissement","Ev_arrond2","Ev_arrond3","Ev_arrond4","Vc","Ev_service","Ev_service2","Ev_paramunicipal","Autre_entite","Categorie","Categorie2","Categorie3","Charte_vieD","Charte_vieD2","Charte_vieD3","Charte_vieES","Charte_vieES2","Charte_vieES3","Charte_Cult","Charte_Cult2","Charte_Cult3","Charte_ActP","Charte_ActP2","Charte_ActP3","Charte_Env","Charte_Env2","Charte_Env3","Charte_Sec","Charte_Sec2","Charte_Sec3","Charte_ServMun","Charte_ServMun2","Charte_ServMun3","DelaiReponse","resultat_enquete","mode_reponse","Date_fermeture","DelaiTraitement",,, 
"2017-11-01","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-11-01",1,,,
"2017-11-02","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Saint-Laurent",,,,,,,,,"TP - Compostage/Déchets/Recyclage",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-02",1,,,
"2017-11-02","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Cour municipale - Frais/Perception (en lien avec jugement)",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-11-02",1,,,
"2017-10-30","Courriel","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Évaluation foncière - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Courriel","2017-10-30",1,,,
"2017-10-30","Courriel","individu","Inconnu","HOMME","Inconnu","Ne sait pas","False","Inconnu","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Immeuble - Salubrité - Insectes",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-01",3,,,
"2017-10-30","Courriel","individu","Inconnu","FEMME","Inconnu","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Villeray--Saint-Michel--Parc-Extension",,,,,,,,,"Ruelle",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-01",3,,,
"2017-11-03","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,"Mercier--Hochelaga-Maisonneuve",,,,,,,,,"ZU - Clôture/Haie",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-03",1,,,
"2017-11-03","Téléphone","individu","18 à 25 ans","HOMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-11-03",1,,,
"2017-10-18","Courriel","individu","Inconnu","HOMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"Participation citoyenne - Autre que droit d'initiative",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2017-10-24",5,,,
"2017-11-03","Courriel","individu","26 à 40 ans","HOMME","Arabe","Pays inconnu","False","Internet","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Courriel","2017-11-03",1,,,
"2017-10-24","Téléphone","individu","Inconnu","HOMME","NON","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"Nuisance - Circulation",,,,,,,,,,,,,,,,,,,,,,,,,,"Téléphone","2017-10-27",4,,,
"2017-11-03","Téléphone","individu","Inconnu","FEMME","Inconnu","Pays inconnu","False","Fonctionnaire","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"ZU - Permis - Autre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-03",1,,,
"2017-11-03","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2017-11-03",1,,,
"2017-11-02","Blogue","individu","Inconnu","HOMME","Inconnu","Ne sait pas","False","Blogue","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Services aux citoyens - Autre ou combinaison",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Blogue","2017-11-06",3,,,
"2017-11-06","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société d'habitation et de développement de Montréal (SHDM)",,"Immeuble - Entretien",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-06",1,,,
"2017-11-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement fédéral","Téléphone","2017-11-06",1,,,
"2017-11-03","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"Domaine public - Occupation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-06",2,,,
"2017-11-03","Téléphone","individu","Inconnu","HOMME","Inconnu","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-11-03",1,,,
"2017-11-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-11-06",1,,,
"2017-11-06","Facebook","individu","Inconnu","FEMME","NON","Canadien","False","Facebook","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Facebook","2017-11-06",1,,,
"2017-11-06","OdM","OdM","OdM","OdM","OdM","OdM","False","OdM","Demandeur / Mandataire",1,"Pierrefonds-Roxboro","Pierrefonds-Roxboro",,,,,,,,"Sécurité - Autre qu'incendie","Charte - sécurité",,,,,,,,,,,,,,,,,"Aménager son territoire de façon sécuritaire",,,,,,,"Fondée - Engagement","Lettre","2017-11-13",6,,,
"2017-11-06","Courriel","individu","51 à 64 ans","FEMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"TP - Chaussée/Trottoir",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-07",2,,,
"2017-11-07","Téléphone","individu","Inconnu","FEMME","NON","Russe","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","Téléphone","2017-11-07",1,,,
"2017-11-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,"Montréal-Nord",,,,,,,,,"Accès à l'information",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-11-06",1,,,
"2017-11-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Relations locataire/propriétaire","Téléphone","2017-11-06",1,,,
"2017-11-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Jugement (autre que Cour municipale de Montréal)","Téléphone","2017-11-06",1,,,
"2017-11-06","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Services bancaires/financiers/assurances","Téléphone","2017-11-06",1,,,
"2017-11-07","Téléphone","individu","Inconnu","HOMME","NON","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Téléphone","2017-11-07",1,,,
"2017-11-07","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,"Société de transport de Montréal (STM)",,"Appel d'offres/Contrat",,,,,,,,,,,,,,,,,,,,,,,,,"STM (Art. 11-5)","Téléphone","2017-11-07",1,,,
"2017-11-07","Téléphone","individu","Inconnu","FEMME","NON","Italien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Désistement","Téléphone","2017-11-07",1,,,
"2017-11-08","Téléphone","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Fonctionnaire","Demandeur / Mandataire",1,"Saint-Léonard",,,,,,,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-08",1,,,
"2017-11-08","Téléphone","individu","Inconnu","HOMME","Asie du Sud (tamouls, pakis, hindous)","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-08",1,
"2017-11-07","Courriel","individu","18 à 25 ans","HOMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Services aux citoyens - Courtoisie/Comportement",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Courriel","2017-11-08",2,,,
"2017-11-09","Téléphone","individu","Inconnu","FEMME","NON","Polonais","False","Ancien demandeur","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Référée en cours d'enquête","Courriel","2017-12-04",18,,,
"2017-11-09","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"*** Entité mun. sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre municipalité","Téléphone","2017-11-09",1,,,
"2017-11-07","Courriel","individu","Inconnu","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Greffe - Toutes directions confondues",,,,"Accessibilité universelle",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Autres motifs)","Courriel","2017-11-08",2,,,
"2017-11-06","Courriel","individu","Inconnu","FEMME","NON","Pays inconnu","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Entretien",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-08",3,,,
"2017-11-09","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-11-09",1,,,
"2017-11-09","Téléphone","individu","Inconnu","FEMME","Inconnu","Américain (É-U)","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Direction des opérations",,,,"Services aux citoyens - Délai/Procédure",,,,,,,,,,,,,,,,,,,,,,,,,"Agent de la paix (Art. 11-4)","Téléphone","2017-11-09",1,,,
"2017-11-09","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-09",1,,,
"2017-11-09","Courriel","individu","65 ans et +","FEMME","NON","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Animal",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2017-11-10",2,,,
"2017-11-10","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2017-11-10",1,,,
"2017-11-10","Téléphone","individu","65 ans et +","FEMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"LaSalle",,,,,,,,,"TP - Compostage/Déchets/Recyclage",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-10",1,,,
"2017-11-10","Téléphone","individu","65 ans et +","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,"Rivière-des-Prairies--Pointe-aux-Trembles",,,,,,,,,"Arbre",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-10",1,,,
"2017-11-10","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Police - ******Section des agents de stationnement",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-11-10",1,,,
"2017-11-13","En personne","individu","26 à 40 ans","HOMME","NON","Roumain","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,"Police - ******Section des agents de stationnement",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","En personne","2017-11-13",1,,,
"2017-11-10","Poste","personne morale","PM","PM","PM","PM","False","Inconnu","Demandeur / Mandataire",1,"Pierrefonds-Roxboro",,,,,,,,,"Accès à l'information",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2017-11-14",3,,,
"2017-10-30","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Ancien demandeur","Demandeur / Mandataire",1,,,,,,"**********Mise en valeur du territoire - Direction de l'habitation",,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2017-11-17",15,,,
"2017-11-11","Blogue","individu","Inconnu","HOMME","Inconnu","Ne sait pas","False","Blogue","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des serv. juridiciaires (Cour municipale)",,,,"Constat - Autre que stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Blogue","2017-11-13",1,,,
"2017-11-10","Téléphone","individu","Inconnu","HOMME","Noir","Haitien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Police - ******Section des agents de stationnement",,,,"Constat - Stationnement",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Téléphone","2017-11-10",1,,,
"2017-11-13","Téléphone","individu","Inconnu","HOMME","Latino-américain","Ne sait pas","False","Connaissances générales","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-13",1,,,
"2017-11-13","Téléphone","individu","Inconnu","HOMME","Latino-américain","Canadien","False","Connaissances générales","Demandeur / Mandataire",1,"Le Plateau-Mont-Royal",,,,,,,,,"TP - Compostage/Déchets/Recyclage",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-13",1,,,
"2017-11-09","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-10",2,,,
"2017-11-09","Courriel","individu","51 à 64 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Affaires juridiques - Direction des affaires civiles",,,,"Dommage matériel - Réclamation monétaire",,,,,,,,,,,,,,,,,,,,,,,,,"Refus d'intervenir (Recours légal - art. 12)","Courriel","2017-11-10",2,,,
"2017-11-15","Courriel","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Évaluation foncière - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Non fondée","Courriel","2017-12-04",14,,,
"2017-11-13","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Finances - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-13",1,,,
"2017-11-13","Courriel","individu","51 à 64 ans","FEMME","NON","Italien","False","Ancien demandeur","Demandeur / Mandataire",1,"LaSalle",,,,,,,,,"Services aux citoyens - Communication/Informations",,,,,,,,,,,,,,,,,,,,,,,,,"Elu ou son cabinet (Art. 11-3)","Courriel","2017-11-14",2,,,
"2017-11-15","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Blogue","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Entreprise ou commerce","Téléphone","2017-11-15",1,,,
"2017-11-15","En personne","individu","51 à 64 ans","HOMME","NON","Italien","False","Internet","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","En personne","2017-11-15",1,,,
"2017-11-14","Téléphone","individu","Inconnu","FEMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Gouvernement provincial","Téléphone","2017-11-14",1,,,
"2017-11-15","Téléphone","individu","Inconnu","HOMME","NON","Canadien","False","Fonctionnaire","Demandeur / Mandataire",1,,,,,,,,"Office municipal d'habitation de Montréal (OMHM)",,"Immeuble - Salubrité - Moisissures",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-15",1,,,
"2017-11-15","En personne","individu","41 à 50 ans","HOMME","NON","Pays inconnu","False","Parent ou ami","Demandeur / Mandataire",1,,,,,,,,,"Sans lien avec la Ville","Sans lien avec la Ville",,,,,,,,,,,,,,,,,,,,,,,,,"Autre différend privé","En personne","2017-11-15",1,,,
"2017-11-15","Courriel","personne morale","PM","PM","PM","PM","False","Internet","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"ZU - Entrée charretière/Stationnement privé",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-15",1,,,
"2017-11-16","Téléphone","individu","Inconnu","HOMME","Arabe","Pays inconnu","False","Inconnu","Demandeur / Mandataire",1,,,,,,"Ressources humaines  - Toutes directions confondues",,,,"Relations de travail",,,,,,,,,,,,,,,,,,,,,,,,,"Relations de travail (Art. 11-2)","Téléphone","2017-11-17",2,,,
"2017-11-16","Téléphone","individu","Inconnu","FEMME","NON","Canadien","False","Inconnu","Demandeur / Mandataire",1,"Ville-Marie",,,,,,,,,"TP - Aqueduc / Égout",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Téléphone","2017-11-16",1,,,
"2017-11-15","Courriel","individu","26 à 40 ans","FEMME","Inconnu","Pays inconnu","False","Internet","Demandeur / Mandataire",1,,,,,"Conseil de la ville",,,,,"Subvention - Autre que logement social",,,,,,,,,,,,,,,,,,,,,,,,,"Déc. CE/CM/CA/Comité (Art. 11-1) (pas CMDR)","Courriel","2017-11-16",2,,,
"2017-11-13","Courriel","individu","Inconnu","HOMME","Inconnu","Pays inconnu","False","Internet","Demandeur / Mandataire",1,"Côte-des-Neiges--Notre-Dame-de-Grâce",,,,,,,,,"ZU - Permis Transformation/Construction/Démolition/PIIA",,,,,,,,,,,,,,,,,,,,,,,,,"Pas dernier recours - Redirigée VdMtl","Courriel","2017-11-14",2,,,
"2017-11-13","Courriel","individu","41 à 50 ans","HOMME","NON","Canadien","False","Internet","Demandeur / Mandataire",1,,,,,,"Évaluation foncière - Toutes directions confondues",,,,"Taxe foncière/Évaluation",,,,,,,,,,,,,,,,,,,,,,,,,"Législation provinciale (Art. 10 par. 2)","Courriel","2017-11-14",2,,,
