Date_reception_demande,type_intervention,Ev_arrondissement,Ev_arrond2,Ev_arrond3,Ev_arrond4,Ev_service,Ev_service1,Ev_service2,Ev_service3,Ev_service4,societe_controle_concernee,Autre_entite,Categorie,Engagement_Charte_mtl_droits_respons,Engagement_Charte_mtl_droits_respons2,GroupeAge,Sexe,Origine_ethnique,Minorite_visible,Autochtone 
2020-10-16,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,Police - Toutes direstions confondues,,,,,,,Sécurité - Autre qu'incendie,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-16,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Arbre,,,Inconnu,FEMME,Pays inconnu,NON,Non
2020-10-17,Refusée sans enquête,Montréal-Nord,,,,,,,,,,,Immeuble - Salubrité - Rongeurs,,,41 à 50 ans,FEMME,Italien,NON,Non
2020-10-18,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,ZU - Autre,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-18,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Cour municipale - Jugement ,,,Inconnu,FEMME,Pays inconnu,Arabe,Non
2020-10-19,Enquête approfondie,Pierrefonds-Roxboro,,,,,,,,,,,ZU - Entrée charretière/Stationnement privé,,,65 ans et +,HOMME,Polonais,NON,Non
2020-10-19,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Piste cyclable / Vélo,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-10-19,Refusée sans enquête,Ville-Marie,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,51 à 64 ans,HOMME,Pays inconnu,Inconnu,Non
2020-10-19,Refusée sans enquête,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Accès à l'information,,,41 à 50 ans,HOMME,Canadien,NON,Non
2020-10-19,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,ZU - Clôture/Haie,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-19,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Nuisance - Bruit,,,Inconnu,FEMME,Pays inconnu,Inconnu,Non
2020-10-19,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,TP - Chaussée/Trottoir,,,26 à 40 ans,FEMME,Canadien,NON,Non
2020-10-19,Refusée sans enquête,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Dommage matériel - Réclamation monétaire,,,41 à 50 ans,FEMME,Canadien,NON,Non
2020-10-19,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Immeuble - Salubrité - Moisissures,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-10-19,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,TP - Propreté,,,41 à 50 ans,FEMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Jardin communautaire,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Ahuntsic-Cartierville,,,,Police - Toutes direstions confondues,,,,,,,Sécurité - Autre qu'incendie,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-20,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-20,Analyse/enquête sommaire,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Dommage matériel - Réclamation monétaire,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,TP - Circulation/Signalisation,,,Inconnu,HOMME,Italien,NON,Non
2020-10-20,Refusée sans enquête,Saint-Léonard,,,,,,,,,,,Dommage matériel - Demande de réparation,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-10-20,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,TP - Compostage/Déchets/Recyclage,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Sécurité - Autre qu'incendie,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-10-20,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Nuisance - Bruit,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-10-21,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Pays inconnu,Arabe,Non
2020-10-21,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,TP - Aqueduc / Égout,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-21,Refusée sans enquête,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-22,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Pays inconnu,Arabe,Non
2020-10-22,Refusée sans enquête,,,,,Infrastructures du réseau routier - Toutes directions confondues,,,,,,,Dommage matériel - Demande de réparation,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-22,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Pays inconnu,Inconnu,Non
2020-10-22,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,,,Arbre,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-22,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-22,Enquête approfondie,Ville-Marie,,,,,,,,,,,Domaine public - Occupation,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-10-23,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-23,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,,,,,TP - Aqueduc / Égout,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-23,Analyse/enquête sommaire,,,,,,,,,,,Ayant lien avec la Ville,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-23,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,Divers,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-23,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Jardin communautaire,,,51 à 64 ans,FEMME,Pays inconnu,Inconnu,Non
2020-10-23,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Services aux citoyens - Communication/Informations,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-23,Analyse/enquête sommaire,,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,,Services aux citoyens - Délai/Procédure,Charte - vie économique et sociale,,Inconnu,HOMME,Canadien,NON,Non
2020-10-23,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Pays inconnu,Inconnu,Non
2020-10-23,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-26,Enquête approfondie,Verdun,,,,,,,,,,,Nuisance - Autre ou Combinaison,,,65 ans et +,FEMME,Canadien,NON,Non
2020-10-26,Analyse/enquête sommaire,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Nuisance - Bruit,,,26 à 40 ans,FEMME,Pays inconnu,Latino-américain,Non
2020-10-26,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-26,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,Divers,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-10-26,Analyse/enquête sommaire,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Dommage matériel - Réclamation monétaire,,,26 à 40 ans,HOMME,Pays inconnu,Inconnu,Non
2020-10-26,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-26,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-26,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-26,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,FEMME,Haitien,Noir,Non
2020-10-27,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-27,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Domaine public - Occupation,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-27,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-27,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-27,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,FEMME,Canadien,NON,Non
2020-10-28,Analyse/enquête sommaire,Anjou,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-10-28,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Services aux citoyens - Délai/Procédure,,,26 à 40 ans,FEMME,Canadien,NON,Non
2020-10-28,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-28,Refusée sans enquête,,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,,Services aux citoyens - Courtoisie/Comportement,,,Inconnu,FEMME,Pays inconnu,NON,Non
2020-10-28,Enquête approfondie,,,,,Finances - Toutes directions confondues,,,,,,,Taxe foncière/Évaluation,,,65 ans et +,FEMME,Chinois,Asiatique,Non
2020-10-28,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Accès à l'information,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-28,Refusée sans enquête,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-28,Refusée sans enquête,,,,,Ressources humaines  - Toutes directions confondues,,,,,,,Relations de travail,,,41 à 50 ans,HOMME,Pays inconnu,NON,Non
2020-10-28,Analyse/enquête sommaire,Lachine,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,65 ans et +,HOMME,Canadien,NON,Non
2020-10-29,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-29,Refusée sans enquête,Lachine,,,,,,,,,,,Arbre,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-29,Refusée sans enquête,Lachine,,,,,,,,,,,Arbre,,,Inconnu,FEMME,Pays inconnu,NON,Non
2020-10-29,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,TP - Compostage/Déchets/Recyclage,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-29,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Nuisance - Autre ou Combinaison,,,26 à 40 ans,HOMME,Canadien,NON,Non
2020-10-29,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Arbre,,,51 à 64 ans,HOMME,Italien,NON,Non
2020-10-29,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,18 à 25 ans,HOMME,Canadien,NON,Non
2020-10-30,Refusée sans enquête,,,,,Police - Toutes direstions confondues,,,,,,,Services aux citoyens - Délai/Procédure,,,65 ans et +,HOMME,Canadien,NON,Non
2020-10-30,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,TP - Aqueduc / Égout,,,Inconnu,FEMME,Pays inconnu,NON,Non
2020-10-30,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Canadien,NON,Non
2020-10-30,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,65 ans et +,FEMME,Canadien,NON,Non
2020-10-30,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,Divers,,,Inconnu,FEMME,Canadien,NON,Non
2020-10-30,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,,,,,TP - Chaussée/Trottoir,,,Inconnu,HOMME,Pays inconnu,Arabe,Non
2020-11-01,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Nuisance - Bruit,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-02,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,,,TP - Chaussée/Trottoir,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-03,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-03,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,FEMME,Canadien,NON,Non
2020-11-04,Refusée sans enquête,Lachine,,,,,,,,,,,ZU - Permis - Autre,,,65 ans et +,HOMME,Italien,NON,Non
2020-11-04,Suivi engagement antérieur,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,OdM,OdM,OdM,OdM,Non
2020-11-04,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-04,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,41 à 50 ans,FEMME,Canadien,NON,Non
2020-11-04,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Nuisance - Autre ou Combinaison,,,41 à 50 ans,FEMME,Canadien,NON,Non
2020-11-04,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-05,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Services aux citoyens - Courtoisie/Comportement,,,26 à 40 ans,FEMME,Ne sait pas,Inconnu,Non
2020-11-05,Refusée sans enquête,,,,,Police - Toutes direstions confondues,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-05,Refusée sans enquête,,,,,,,,,Société de transport de Montréal (STM),,,Transport en commun,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-05,Refusée sans enquête,,,,,,,,,Société de transport de Montréal (STM),,,Relations de travail,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-05,Enquête approfondie,Ahuntsic-Cartierville,,,,,,,,,,,Arbre,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-11-06,Suivi engagement antérieur,,,,,Police - Toutes direstions confondues,,,,,,,Constat - Stationnement,,,OdM,OdM,OdM,OdM,Non
2020-11-06,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,ZU - Autre,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-06,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-06,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,TP - Chaussée/Trottoir,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-06,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,FEMME,Pays inconnu,Inconnu,Non
2020-11-06,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,TP - Aqueduc / Égout,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-06,Refusée sans enquête,,,,,Affaires juridiques - Direction des affaires civiles,,,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-09,Enquête approfondie,Saint-Laurent,,,,,,,,,,,Nuisance - Autre ou Combinaison,"Charte - environnement, developpement durable",,GC,GC,GC,GC,Non
2020-11-09,Refusée sans enquête,Ville-Marie,,,,Police - Toutes direstions confondues,,,,,,,Sécurité - Autre qu'incendie,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-11-09,Refusée sans enquête,LaSalle,,,,,,,,,,,Arbre,,,Inconnu,FEMME,Pays inconnu,Arabe,Non
2020-11-09,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Constat - Stationnement,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-09,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Cour municipale - Frais/Perception (en lien avec jugement),,,51 à 64 ans,HOMME,Pays inconnu,Inconnu,Non
2020-11-09,Enquête approfondie,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,,,,,ZU - Entrée charretière/Stationnement privé,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-11-09,Enquête approfondie,Saint-Laurent,,,,,,,,,,,ZU - Permis - Autre,,,GC,GC,GC,GC,Non
2020-11-09,Enquête approfondie,Saint-Laurent,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,GC,GC,GC,GC,Non
2020-11-10,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Animal,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-10,Refusée sans enquête,,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,,Services aux citoyens - Délai/Procédure,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-10,Refusée sans enquête,Ville-Marie,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-10,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Nuisance - Bruit,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-11-10,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Parcs et espaces verts,,,41 à 50 ans,FEMME,Français,NON,Non
2020-11-10,Refusée sans enquête,Verdun,,,,,,,,,,,ZU - Permis - Autre,,,26 à 40 ans,HOMME,Égyptien,Arabe,Non
2020-11-10,Analyse/enquête sommaire,Rosemont--La Petite-Patrie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,Charte - services municipaux,,OdM,OdM,OdM,OdM,Non
2020-11-11,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Services aux citoyens - Courtoisie/Comportement,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-11,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-11,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,FEMME,Pays inconnu,Arabe,Non
2020-11-11,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,Matériel roulant et ateliers - Toutes directions confondues,,,,,,Nuisance - Bruit,"Charte - environnement, developpement durable",,Inconnu,FEMME,Canadien,NON,Non
2020-11-12,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,,,,,Divers,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-12,Analyse/enquête sommaire,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,51 à 64 ans,FEMME,Canadien,NON,Non
2020-11-12,Refusée sans enquête,Ville-Marie,,,,,,,,,,,TP - Aqueduc / Égout,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-12,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,FEMME,Pays inconnu,Inconnu,Non
2020-11-12,Refusée sans enquête,Ville-Marie,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-13,Enquête approfondie,Le Sud-Ouest,,,,Gestion et planification immobilière - Toutes directions confondues,,,,Corporation de gestion des marchés publics de Montréal,,,Nuisance - Bruit,"Charte - environnement, developpement durable",,41 à 50 ans,FEMME,Canadien,NON,Non
2020-11-13,Entité visée sans lien Vdm,,,,,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Pays inconnu,Asiatique,Non
2020-11-13,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Portugais,NON,Non
2020-11-13,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-13,Enquête approfondie,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Transport en commun,,,26 à 40 ans,HOMME,Canadien,NON,Non
2020-11-13,Analyse/enquête sommaire,Mercier--Hochelaga-Maisonneuve,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,26 à 40 ans,HOMME,Canadien,NON,Non
2020-11-14,Analyse/enquête sommaire,,,,,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,41 à 50 ans,FEMME,Canadien,NON,Non
2020-11-16,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Services aux citoyens - Communication/Informations,,,Inconnu,FEMME,Canadien,NON,Non
2020-11-16,Refusée sans enquête,Ville-Marie,,,,,,,,,,,TP - Compostage/Déchets/Recyclage,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-16,Refusée sans enquête,,,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,,,Constat - Stationnement,,,Inconnu,HOMME,Canadien,NON,Non
2020-11-16,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Services aux citoyens - Communication/Informations,,,51 à 64 ans,HOMME,Canadien,NON,Non
2020-11-16,Refusée sans enquête,Verdun,,,,,,,,,,,Arbre,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2020-11-16,Refusée sans enquête,Ville-Marie,,,,,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Canadien,NON,Non
