Date_reception_demande,type_intervention,Ev_arrondissement,Ev_arrond2,Ev_service,Ev_service1,Ev_paramunicipal,societe_controle_concernee,Autre_entite,Categorie,Engagement_Charte_mtl_droits_respons,Engagement_Charte_mtl_droits_respons2,GroupeAge,Sexe,Origine_ethnique,Minorite_visible,Autochtone 
2019-11-13,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-13,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Jugement ,,,65 ans et +,FEMME,Canadien,NON,Non
2019-11-13,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-13,Refusée sans enquête,Ville-Marie,,,,,,,Appel d'offres/Contrat,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-11-13,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,Sports et loisirs,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-11-13,Refusée sans enquête,,,Habitation - Toutes directions confondues,,,,,Subvention - Autre que logement social,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-11-13,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Arbre,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-11-13,Enquête approfondie,Rosemont--La Petite-Patrie,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-14,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,Animal,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-14,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Immeuble - Salubrité - Insectes,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-11-14,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,TP - Déneigement,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-14,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,Immeuble - Salubrité - Autre ou Combinaison,,,Inconnu,HOMME,Ne sait pas,Arabe,Non
2019-11-14,Refusée sans enquête,Le Sud-Ouest,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,65 ans et +,FEMME,Ne sait pas,Inconnu,Non
2019-11-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2019-11-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-14,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,18 à 25 ans,HOMME,Canadien,NON,Non
2019-11-14,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Constat - Autre que stationnement,,,Inconnu,HOMME,Pays inconnu,Arabe,Non
2019-11-14,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,TP - Déneigement,,,18 à 25 ans,HOMME,Canadien,NON,Non
2019-11-14,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,18 à 25 ans,FEMME,Ne sait pas,Inconnu,Non
2019-11-15,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Constat - Stationnement,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-15,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,Sécurité - Autre qu'incendie,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-15,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Frais/Perception (en lien avec jugement),,,Inconnu,HOMME,Haitien,Noir,Non
2019-11-15,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,FEMME,Français,NON,Non
2019-11-15,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-15,Refusée sans enquête,Ville-Marie,,,,,,,TP - Chaussée/Trottoir,,,65 ans et +,FEMME,Canadien,NON,Non
2019-11-15,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,TP - Déneigement,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-15,Refusée sans enquête,Le Sud-Ouest,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2019-11-16,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,TP - Déneigement,,,41 à 50 ans,HOMME,Canadien,NON,Non
2019-11-16,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,Parcs et espaces verts,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-17,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Agent de la paix - DAO (excluant comportement),,,Inconnu,HOMME,Brésilien,Latino-américain,Non
2019-11-17,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,TP - Compostage/Déchets/Recyclage,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-18,Analyse/enquête sommaire,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Frais/Perception (en lien avec jugement),,,18 à 25 ans,HOMME,Colombien,Latino-américain,Non
2019-11-18,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-18,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-18,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-18,Refusée sans enquête,Y-Arrondissement non spécifié,,,,,,,TP - Déneigement,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-18,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Immeuble - Salubrité - Insectes,,,51 à 64 ans,FEMME,Canadien,Arabe,Non
2019-11-18,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,Inconnu,Ne sait pas,Inconnu,Non
2019-11-18,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Afghan,Arabe,Non
2019-11-18,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,51 à 64 ans,HOMME,Afghan,Arabe,Non
2019-11-18,Refusée sans enquête,Ville-Marie,,,,,,,TP - Propreté,,,65 ans et +,HOMME,Canadien,NON,Non
2019-11-18,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-18,Enquête approfondie,,,Développement économique - Toutes directions confondues,,,,,Subvention - Autre que logement social,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-19,Refusée sans enquête,L'Île-Bizard--Sainte-Geneviève,,,,,,,Services aux citoyens - Autre ou combinaison,,,41 à 50 ans,HOMME,Ne sait pas,Inconnu,Non
2019-11-19,Refusée sans enquête,Ville-Marie,,,,,,,Arbre,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-19,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,TP - Aqueduc / Égout,,,41 à 50 ans,FEMME,Ne sait pas,Inconnu,Non
2019-11-19,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,ZU - Permis - Autre,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-19,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Constat - Stationnement,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-19,Refusée sans enquête,Saint-Léonard,,,,,,,TP - Aqueduc / Égout,,,26 à 40 ans,HOMME,Canadien,NON,Non
2019-11-19,Refusée sans enquête,,,,,Bureau du taxi de Montréal,,,Taxi,,,Inconnu,HOMME,Pays inconnu,Inconnu,Non
2019-11-19,Refusée sans enquête,Pierrefonds-Roxboro,,,,,,,TP - Déneigement,,,51 à 64 ans,HOMME,Arménien,NON,Non
2019-11-19,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Fourrière,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-19,Enquête approfondie,,,Concertation des arrondissements  - Toutes directions confondues,,,,,Animal,Charte - sécurité,,Inconnu,HOMME,Canadien,NON,Non
2019-11-19,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-19,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-20,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-20,Refusée sans enquête,Ville-Marie,,,,,,,TP - Aqueduc / Égout,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-20,Refusée sans enquête,,,Finances - Toutes directions confondues,,,,,Taxe foncière/Évaluation,,,PM,PM,PM,PM,Non
2019-11-20,Refusée sans enquête,Montréal-Nord,,,,,,,ZU - Autre,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-20,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-20,Refusée sans enquête,Pierrefonds-Roxboro,,,,,,,TP - Compostage/Déchets/Recyclage,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-11-20,Refusée sans enquête,Ville-Marie,,,,,,,TP - Chaussée/Trottoir,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-11-20,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-20,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-20,Refusée sans enquête,,,Ressources humaines  - Toutes directions confondues,,,,,Relations de travail,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-20,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-20,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-11-21,Refusée sans enquête,Ville-Marie,,,,,,,Nuisance - Autre ou Combinaison,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-21,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-21,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,TP - Propreté,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-21,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,TP - Autre ou combinaison,,,26 à 40 ans,HOMME,Canadien,NON,Non
2019-11-21,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,Bibliothèque/Culture,,,65 ans et +,HOMME,Ne sait pas,Inconnu,Non
2019-11-22,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-22,Refusée sans enquête,,,,,,,,Animal,,,51 à 64 ans,FEMME,Canadien,NON,Non
2019-11-22,Enquête approfondie,,,Concertation des arrondissements  - Toutes directions confondues,,,,,Animal,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-11-22,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Agent de la paix - DAO (excluant comportement),,,Inconnu,FEMME,Français,Inconnu,Non
2019-11-22,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Divers,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-22,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,51 à 64 ans,HOMME,Ne sait pas,Inconnu,Non
2019-11-22,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,65 ans et +,FEMME,Canadien,NON,Non
2019-11-22,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,TP - Déneigement,,,65 ans et +,FEMME,Canadien,NON,Non
2019-11-22,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,26 à 40 ans,HOMME,Ne sait pas,Arabe,Non
2019-11-22,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Ne sait pas,Arabe,Non
2019-11-22,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,TP - Déneigement,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-22,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-23,Refusée sans enquête,,,Finances - Toutes directions confondues,,,,,Services aux citoyens - Communication/Informations,,,65 ans et +,HOMME,Égyptien,Arabe,Non
2019-11-24,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,Nuisance - Bruit,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-11-24,Refusée sans enquête,Ville-Marie,,,,,,,Nuisance - Bruit,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-25,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-25,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,26 à 40 ans,FEMME,Colombien,Latino-américain,Non
2019-11-25,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-25,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-25,Enquête approfondie,Saint-Léonard,,,,,,,TP - Aqueduc / Égout,,,26 à 40 ans,HOMME,Canadien,NON,Non
2019-11-25,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Nuisance - Bruit,,,Inconnu,FEMME,Ne sait pas,Noir,Non
2019-11-25,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-25,Enquête approfondie,Le Plateau-Mont-Royal,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,FEMME,Pays inconnu,Latino-américain,Non
2019-11-25,Refusée sans enquête,Le Sud-Ouest,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,26 à 40 ans,FEMME,Canadien,NON,Non
2019-11-26,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Italien,NON,Non
2019-11-26,Analyse/enquête sommaire,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-26,Refusée sans enquête,,,Ressources humaines  - Toutes directions confondues,,,,,Relations de travail,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-11-26,Refusée sans enquête,Villeray--Saint-Michel--Parc-Extension,,,,,,,Stationnement municipal et sur rue/Vignette/Débarcadère,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-27,Refusée sans enquête,,,Ressources humaines  - Toutes directions confondues,,,,,Relations de travail,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-27,Refusée sans enquête,Saint-Léonard,,,,,,,Arbre,,,Inconnu,FEMME,Italien,NON,Non
2019-11-27,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Accès à l'information,,,Inconnu,HOMME,Pays inconnu,Latino-américain,Non
2019-11-27,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Ne sait pas,NON,Non
2019-11-27,Enquête approfondie,,,,,Office municipal d'habitation de Montréal (OMHM),,,Logement social/abordable - Accès,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-27,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-27,Refusée sans enquête,,,"Grands parcs, Mont-Royal et sports - Direction des sports",,,,,Sports et loisirs,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-28,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Frais/Perception (en lien avec jugement),,,41 à 50 ans,HOMME,Marocain,Arabe,Non
2019-11-28,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-28,Refusée sans enquête,,,Infrastructures du réseau routier - Toutes directions confondues,,,,,TP - Aqueduc / Égout,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-28,Refusée sans enquête,,,Ressources humaines  - Toutes directions confondues,,,,,Services aux citoyens - Autre ou combinaison,,,Inconnu,FEMME,Canadien,NON,Non
2019-11-28,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Services aux citoyens - Courtoisie/Comportement,,,26 à 40 ans,HOMME,Haitien,Noir,Non
2019-11-28,Refusée sans enquête,Côte-des-Neiges--Notre-Dame-de-Grâce,,,,,,,TP - Déneigement,,,Inconnu,FEMME,Ne sait pas,NON,Non
2019-11-28,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-29,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Constat - Stationnement,,,Inconnu,HOMME,Haitien,Noir,Non
2019-11-29,Refusée sans enquête,Rosemont--La Petite-Patrie,,,,,,,Immeuble - Salubrité - Moisissures,,,65 ans et +,FEMME,Canadien,NON,Non
2019-11-29,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Canadien,NON,Non
2019-11-29,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,Constat - Autre que stationnement,,,65 ans et +,HOMME,Canadien,NON,Non
2019-11-29,Refusée sans enquête,Rivière-des-Prairies--Pointe-aux-Trembles,,,,,,,Services aux citoyens - Délai/Procédure,,,65 ans et +,HOMME,Canadien,NON,Non
2019-11-29,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-11-29,Analyse/enquête sommaire,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,Inconnu,HOMME,Grec,NON,Non
2019-12-02,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,Inconnu,FEMME,Russe,NON,Non
2019-12-02,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,65 ans et +,HOMME,Canadien,NON,Non
2019-12-02,Refusée sans enquête,,,Affaires juridiques - Direction des affaires civiles,,,,,Dommage matériel - Réclamation monétaire,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-12-02,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,Inconnu,HOMME,Canadien,NON,Non
2019-12-02,Refusée sans enquête,,,Police - Toutes direstions confondues,,,,,Fourrière,,,Inconnu,HOMME,Canadien,NON,Non
2019-12-02,Refusée sans enquête,,,,,Société de transport de Montréal (STM),,,Services aux citoyens - Délai/Procédure,,,Inconnu,FEMME,Canadien,NON,Non
2019-12-02,Enquête approfondie,,,Habitation - Toutes directions confondues,,,,,Subvention - Autre que logement social,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-12-03,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Services aux citoyens - Communication/Informations,,,Inconnu,FEMME,Canadien,NON,Non
2019-12-03,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Services aux citoyens - Délai/Procédure,,,51 à 64 ans,FEMME,Ne sait pas,Inconnu,Non
2019-12-03,Refusée sans enquête,,,,,Office municipal d'habitation de Montréal (OMHM),,,Relations locataire/propriétaire (VdM et entités liées),,,51 à 64 ans,FEMME,Ne sait pas,Inconnu,Non
2019-12-03,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Canadien,NON,Non
2019-12-03,Enquête approfondie,,,Finances - Toutes directions confondues,,,,,Divers,,,65 ans et +,HOMME,Égyptien,Arabe,Non
2019-12-03,Refusée sans enquête,Mercier--Hochelaga-Maisonneuve,,,,,,,Services aux citoyens - Autre ou combinaison,,,26 à 40 ans,FEMME,Pays inconnu,Noir,Non
2019-12-03,Refusée sans enquête,Le Plateau-Mont-Royal,,,,,,,Services aux citoyens - Délai/Procédure,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-12-03,Refusée sans enquête,Outremont,,,,,,,Participation citoyenne - Droit d'initiative,,,51 à 64 ans,HOMME,Canadien,NON,Non
2019-12-03,Refusée sans enquête,Ahuntsic-Cartierville,,,,,,,Services aux citoyens - Communication/Informations,,,41 à 50 ans,FEMME,Canadien,NON,Non
2019-12-03,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,HOMME,Canadien,NON,Non
2019-12-03,Refusée sans enquête,Outremont,,,,,,,Services aux citoyens - Courtoisie/Comportement,,,Inconnu,FEMME,Ne sait pas,Inconnu,Non
2019-12-03,Refusée sans enquête,,,Affaires juridiques - Direction des serv. juridiciaires (Cour municipale),,,,,Cour municipale - Jugement ,,,26 à 40 ans,HOMME,Ne sait pas,Asiatique,Non
2019-12-04,Refusée sans enquête,Ville-Marie,,,,,,,ZU - Permis Transformation/Construction/Démolition/PIIA,,,Inconnu,HOMME,Ne sait pas,Inconnu,Non
2019-12-04,Entité visée sans lien Vdm,,,,,,,Sans lien avec la Ville,Sans lien avec la Ville,,,Inconnu,FEMME,Français,NON,Non
