PrjName,RecordNo,Q2,Q3,Q33,Q4A,Q4C,Q4D,Q4E,Q4F,Q4G,Q4H,Q5A,Q5B,Q5C,Q5D,Q5E,Q5F,Q5G,Q6A,Q6B,Q6C,Q6D,Q6E,Q6F,Q6G,Q6H,Q7A,Q7B,Q7C,Q7D,Q7E,Q7F,Q7H,Q8A,Q8B,Q8C,Q8D,Q8E,Q9A,Q9B,Q9C,Q9D,Q9E,Q9K,Q9F,Q9G,Q9I,Q9J,Q9L,Q9M,Q10,Q11,Q11O,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12G,Q12H,Q12L,Q12M,Q12N,Q13A,Q13B,Q13C,Q13D,Q14,Q15,Q16,Q17B,Q17BO,Q17A,Q17AO,QNPS,Q18,Q19A,Q19B,Q19C,Q19D,Q19E,Q19F,Q20,Q21,Q21O,Q22,Q22O,Q24,Q27M1,Q27M1O,Q27M2,Q27M2O,Q27M3,Q27M3O,Q27M4,Q27M4O,Q27M5,Q27M5O,Q27M6,Q27M6O,Q27M7,Q27M7O,Q27M8,Q27M8O,Q27M9,Q27M9O,Q27M10,Q27M10O,Q25M1,Q25M1O,Q25M2,Q25M2O,Q25M3,Q25M3O,Q25M4,Q25M4O,Q25M5,Q25M5O,Q26,Q26O,Q28,Q29A,Q29B,Q29C,Q29D,Q29E,Q29F,Q29G,Q29H,Q30,Q31,DEMO,Q34,Q34O,Q35,Q36,Q36B,Q36BO,Q36C,Q36CO,Q37,LANG,POND 
12000_112A,79496,H1K,7,2,1,1,1,1,1,9,1,2,2,3,2,2,3,1,1,1,1,1,1,1,1,9,2,2,9,2,2,2,2,1,9,1,1,1,3,9,9,1,1,1,9,9,2,9,9,2,1,98,,2,2,2,2,2,9,2,1,2,1,1,1,1,1,1,2,2,2,13,"l'autobus et le metro,circuit 26, il pourrait y avoir plus d'autobus",99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,2,6,,1,,1,FR,"4,652955"
12000_112A,79515,999,5,2,2,2,2,1,1,2,2,2,1,1,2,2,2,9,4,4,4,2,3,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,98,,3,4,3,2,2,9,2,2,9,2,2,1,2,2,1,2,2,2,99,,99,,5,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,2,1,,2,,1,EN,"4,67319"
12000_112A,79529,H3H,18,1,1,1,2,1,1,9,2,1,1,1,1,1,1,3,9,2,1,2,2,3,1,1,1,2,1,2,2,1,2,1,2,1,2,4,2,2,1,2,1,1,1,2,2,2,1,1,2,98,,2,2,2,2,9,9,2,1,2,1,1,2,2,2,1,2,2,1,99,,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,5,,2,4,4,,1,,1,FR,"0,891673"
12000_112A,79554,H2T,19,3,1,1,1,3,2,2,1,4,2,2,2,2,2,2,1,1,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,3,2,2,1,1,1,1,1,2,2,2,2,1,15,les chiens pit-bull,2,2,1,1,2,2,2,3,1,2,2,2,2,2,2,2,2,1,1,le transport en commun,1,la rapidité pour avoir le permis,10,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,2,1,1,2,1,1,2,,2,3,1,,1,,2,FR,"1,251501"
12000_112A,79686,H1G,8,4,1,1,2,2,2,3,1,2,3,3,1,2,2,2,4,4,4,1,1,2,2,4,1,1,1,1,9,1,1,1,1,1,2,1,1,9,9,1,2,1,1,2,2,1,1,1,9,98,,1,9,2,1,2,2,1,2,2,2,9,2,3,2,4,3,2,9,1,le transport en commun,99,,6,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,2,,2,2,1,,99,criole,1,FR,"2,109344"
12000_112A,79687,H1W,7,1,2,3,2,3,3,2,2,2,3,4,2,3,4,2,4,4,3,1,3,3,2,2,1,1,2,3,1,2,3,2,9,2,1,3,2,2,2,3,2,2,3,3,1,1,2,2,3,12,,3,3,2,2,9,2,2,2,2,9,2,2,2,2,9,2,2,2,99,,99,,7,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,2,2,2,,1,,2,FR,"4,290238"
12000_112A,79704,H2L,11,2,3,2,2,2,3,4,2,2,3,3,2,3,2,3,4,3,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,2,2,1,2,16,promener seul dans la nuit,2,4,4,2,2,2,2,2,2,2,2,2,3,1,3,3,4,4,12,l`etat des routes,4,le judgement,5,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,5,,2,2,1,,1,,2,FR,"7,373894"
12000_112A,79725,H3K,16,5,3,3,1,4,4,1,1,2,2,2,1,2,2,2,4,4,4,3,2,2,2,4,2,1,2,4,1,2,2,1,1,3,1,4,9,9,9,2,3,2,1,1,9,9,9,9,2,13,L'éclairage.,2,3,3,2,1,9,9,1,1,1,1,2,3,2,2,2,2,2,9,Le respect de limite de vitesse.,99,,10,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,2,1,2,2,1,1,1,2,1,1,1,1,,1,4,3,,1,,2,FR,"0,221056"
12000_112A,79758,H1K,7,5,2,2,1,2,3,3,4,2,3,3,2,2,3,2,3,3,2,2,3,2,2,3,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,,2,2,2,2,2,4,9,2,2,2,2,3,2,3,2,3,2,2,13,je juge le plus important le grand nombre d'autobus afin de limiter les temps d'attente aux arrêts.,1,Je juge le plus important la rapidité d'emission de permis de constuction et renovation parce que quand on a une idde de renovation il faut la réaliser sans problème.,9,2, , , , , , , , ,, ,,1,3,,6,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,4,2,9,9,9,9,4,2,4,4,4,1,1,,1,3,3,,1,,2,FR,"0,966072"
12000_112A,79765,999,9,6,9,1,1,9,9,4,2,4,2,2,1,2,2,9,1,1,2,9,9,9,2,9,3,2,2,3,1,1,9,1,1,2,9,1,1,1,2,1,1,1,4,4,2,9,1,1,2,6,,2,2,2,2,2,4,9,2,9,2,1,2,2,3,3,2,2,2,99,,1,the timeframe it to long,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,2,5,,2,,2,EN,"0,301591"
12000_112A,79924,H2V,1,3,2,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,1,1,1,2,2,2,4,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,98,,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,96,soit aolertd,99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,4,1,,1,,1,FR,"0,633489"
12000_112A,79966,H8S,4,3,1,1,1,1,4,2,1,2,2,1,2,3,3,2,4,4,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,13,Le manque d'éclairage,3,2,1,1,9,9,1,1,9,9,9,2,2,2,3,2,2,2,9,La sécurité routière et piétonnière,99,,10,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,2,1,1,2,,2,3,1,,1,,2,FR,"0,487631"
12000_112A,80221,H8R,4,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97,being downtown,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,99,,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,2,,2,2,1,,2,,1,EN,"1,434717"
12000_112A,80239,H1J,2,6,3,3,2,3,3,2,2,2,2,3,2,2,3,3,4,4,4,2,3,2,3,3,2,4,2,2,2,3,3,2,2,2,9,3,3,2,1,2,2,2,9,9,2,1,2,2,1,3,,1,3,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,96,L'accès pour les personnes à mobilité réduite devrait être plus favorable en transport en commun.,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,4,3,,1,,1,FR,"0,197018"
12000_112A,80252,H3H,18,6,3,3,2,1,2,2,3,4,3,4,4,4,4,4,4,4,4,3,4,4,2,4,9,3,2,2,2,2,3,2,4,2,4,3,9,9,9,2,3,3,1,2,2,2,2,9,2,99,,3,3,3,2,2,9,2,2,9,2,1,2,2,3,2,2,2,2,1,public transportation,99,,5,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,4,3,,2,,1,EN,"0,747854"
12000_112A,80353,H1L,7,5,2,2,3,2,3,2,2,2,2,3,3,2,4,2,3,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,9,2,9,2,2,1,13,manque d`eclairage sur les rues,2,2,2,1,1,1,2,2,1,1,1,3,2,4,3,2,2,2,99,,1,le delai,8,2, , , , , , , , ,, ,,1,1,,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,1,1,1,1,1,2,1,1,3,2,1,5,,1,4,3,,1,,1,FR,"0,653204"
12000_112A,80454,H2K,18,6,3,1,3,2,3,2,1,1,4,4,1,4,4,1,4,1,1,1,2,4,4,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,98,,1,3,1,1,2,9,1,1,1,1,1,1,1,1,9,2,1,1,6,Durée des feux de circulation:plus long.,99,,8,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,2,1,1,4,,2,4,3,,1,,1,FR,"0,28499"
12000_112A,80470,H2M,1,4,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,3,2,2,1,1,2,2,1,2,3,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,2,1,4,,1,2,2,1,1,2,2,1,2,1,1,2,3,2,2,2,2,2,1,lamelioration du transport en commun le metro manque beaucoup a lheure de pointe,1,la rapidite et la simplicite dobtention du permis,8,2, , , , , , , , ,, ,,1,1,,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,3,2,2,2,1,2,2,2,2,2,1,2,,1,3,1,,1,,1,FR,"2,00587"
12000_112A,80542,H2K,18,5,4,4,4,3,4,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,4,2,2,3,2,2,9,3,2,4,4,4,4,2,3,2,2,2,3,4,4,9,3,9,9,3,18,POLICE FAIT PAS DE BONNE TRAVAIL,3,4,3,2,2,9,9,4,9,9,9,3,9,3,3,3,9,3,99,,99,,1,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,2,3,,1,,1,FR,"0,835453"
12000_112A,80632,H1J,2,6,1,1,2,9,9,2,9,2,1,2,2,2,3,2,1,9,2,9,9,9,2,2,2,1,2,2,2,1,1,1,9,2,9,2,9,9,9,2,2,9,9,9,9,9,1,9,2,99,,2,2,2,2,9,9,9,2,2,2,2,3,2,3,2,2,2,9,1,STM,99,,7,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,1,9,3,,1,,2,FR,"0,471619"
12000_112A,80654,H4L,14,6,2,1,1,2,3,3,4,1,1,2,1,1,1,3,4,4,4,3,2,1,1,2,1,9,1,9,9,4,4,1,1,1,2,1,1,1,1,1,1,1,9,9,1,1,1,1,1,8,,1,1,4,9,1,9,2,9,9,1,1,2,1,2,2,2,2,2,1,l'importance du transport en commun,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,4,3,,1,,2,FR,"0,361432"
12000_112A,80689,H1P,15,5,3,4,3,4,3,9,4,2,2,3,2,2,3,2,4,4,3,2,3,2,1,2,4,3,2,4,2,2,9,2,9,3,9,2,3,9,4,3,2,3,4,2,3,2,2,9,4,5,,2,2,2,9,9,9,9,3,2,1,1,2,2,2,9,2,2,3,2,pontualite on soit a l'heure,99,,1,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,4,4,3,3,2,9,4,3,3,3,1,1,,2,4,3,,1,,1,FR,"0,236402"
12000_112A,80875,H1M,13,5,1,3,1,2,2,1,2,1,1,1,1,1,1,1,3,3,3,1,2,1,2,2,1,1,1,3,1,1,2,3,2,2,2,2,2,1,9,1,1,1,2,1,9,2,2,9,2,98,,1,1,3,1,1,9,1,9,2,2,9,2,2,2,2,2,2,2,99,,99,,6,2, , , , , , , , ,, ,,1,4,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,1,2,2,2,1,2,2,2,2,1,4,,1,4,3,,1,,1,FR,"0,672485"
12000_112A,80896,H4L,14,6,9,2,2,3,3,9,2,2,1,2,2,2,3,1,2,9,2,1,3,3,1,2,1,1,1,1,1,4,9,1,2,2,2,2,1,1,1,1,1,2,9,9,9,1,1,1,2,9,des cyclistes ne respectent pas les regles.,2,2,2,9,1,9,1,3,9,1,1,9,2,9,2,2,2,2,10,l'autobus et le metro,99,,6,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,1,4,3,,1,,2,FR,"0,361432"
12000_112A,80905,H3A,18,3,2,3,3,2,3,2,4,2,2,2,1,2,2,1,4,3,3,2,2,4,2,2,2,9,2,3,3,2,3,2,2,2,3,4,3,9,2,2,2,2,2,2,2,2,9,9,2,98,,2,3,2,2,2,2,2,1,2,1,2,2,3,2,3,2,2,2,99,,96,les heures d autorisation de travaux pas en fin de semaine et pas après le début de soirée et pas trop tot.,8,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,1,1,2,1,2,1,2,2,2,1,1,,2,4,1,,1,,1,FR,"0,933406"
12000_112A,80977,H2V,9,5,2,3,4,3,4,4,3,3,2,3,4,3,3,2,3,3,3,2,4,3,2,3,2,2,3,2,2,2,2,1,2,4,2,3,2,2,2,1,2,1,2,1,2,1,1,1,2,8,,2,2,2,2,1,4,2,1,2,1,1,1,2,1,2,2,2,2,2,la fiabilité des horaires.,10,la flexibilité.,5,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,5,,1,4,1,,1,,1,FR,"0,16549"
12000_112A,80986,H4V,3,5,1,2,1,3,3,1,1,1,1,1,1,1,2,1,2,2,3,3,2,1,2,3,1,1,2,2,1,1,1,2,2,2,3,1,2,1,2,4,2,1,3,1,2,2,1,2,1,9,,1,2,3,1,1,9,2,1,4,1,1,3,3,3,3,3,2,2,13,Frequency of buses and speed of being able to get from one place to another.,7,The cost of the permit itself.,9,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,9,1,1,1,1,2,,1,4,1,,2,,2,EN,"0,965346"
12000_112A,81037,H4R,14,5,3,2,2,3,2,2,2,1,2,2,1,2,2,1,2,9,2,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,9,COHABITATION VELO AUTO J'AI TOUJURS UNE CRAINTE DE FRAPPER UN CYCLISTE QUAND JE TOURNE À GAUCHE,2,3,4,1,3,9,2,2,2,2,9,2,3,3,3,3,3,4,4,LA VILLE DOIT REALISER QUE LE MODELE DE TRANSPORT A CHANGÉ IL FAUT  S'ADAPTER AUX CYCLISTES ET AUX AUTRES MODES DE TRANSPORT = ETRE PLUS INNOVATEUR POUR ORGANISER LE TRANSPORT EN COMMUN POUR VARIER L'OFFRE (NOTE DE L'INTERV = ELLE PENSE PAS QUE LE TRAIN,10,"JE PENSE QUE CA SERAIT TRÈS COMPLIQUÉ DE FAIRE UNE DÉMARCHE =  ON ESSAYE D'EMBETER LES GENS LES FONCTIONNAIRES SONT TROP PUNITIFS PAR  EX ""ENLEVEZ LA SOUCUOPE DE TV DE L'OCCUPANT PRÉCÉDENT SINON ON VOUS CHARGE DES GROSSES AMENDES DANS UYNE SEM = TROP",3,2, , , , , , , , ,, ,,1,6,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,2,2,2,1,9,2,2,9,1,2,,1,4,1,,1,,2,FR,"0,345968"
12000_112A,81053,H4R,14,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,98,,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,2,2,1,13,La frequence des bus.,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,2,1,,1,,1,FR,"0,905552"
12000_112A,81113,H1J,2,6,1,1,1,3,1,1,1,2,1,2,1,1,4,1,3,3,2,2,1,1,1,1,2,1,2,2,9,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,2,16,Quand je sors le soir.,1,2,1,1,1,9,1,2,2,1,1,1,1,1,1,1,1,1,9,La sécurité.,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,1,3,3,,1,,2,FR,"0,324233"
12000_112A,81114,H8Z,10,2,1,1,2,1,4,1,1,2,1,3,2,2,2,2,4,3,3,2,3,3,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,9,,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,12,l'état de la chaussé,1,La rapidité de l'obtention du permis,10,2, , , , , , , , ,, ,,1,1,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,2,2,2,2,2,2,9,9,2,9,1,1,2,,1,4,1,,99,Polonais,1,FR,"1,478435"
12000_112A,81135,H2V,9,6,1,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,3,2,9,2,9,2,2,9,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,3,,2,2,2,2,2,9,2,1,2,1,1,2,2,2,9,2,2,2,99,,99,,8,9, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,1,4,3,,1,,1,FR,"0,152858"
12000_112A,81181,H9H,10,6,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,3,9,2,2,2,2,2,2,2,1,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,9,9,1,1,1,98,,1,1,2,1,1,1,9,1,2,1,1,1,1,1,1,2,1,1,12,Que les routes soient belles,99,,9,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,Veuf,1,3,3,,1,,1,FR,"0,27342"
12000_112A,81226,H3Z,3,6,2,1,2,2,2,1,4,2,3,3,2,3,3,3,4,4,2,2,2,3,1,3,1,1,1,1,2,1,9,2,1,2,1,2,2,9,9,1,2,2,9,9,2,2,2,9,2,97,the escalator in the metro that doesn't work.,3,3,3,1,9,9,2,1,3,1,9,2,2,2,9,2,2,4,8,an orgazinated trafiic system,99,,7,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,2,3,3,,3,,2,EN,"1,770505"
12000_112A,81233,H2L,18,3,3,4,1,4,3,2,2,3,2,3,4,3,4,2,4,4,3,4,4,4,2,3,2,1,4,4,4,1,4,2,2,1,1,2,1,2,1,1,1,1,1,1,9,9,1,1,1,3,,3,3,2,3,9,1,9,3,9,1,9,3,3,3,3,2,2,2,12,qualité de la chaussé,3,protection du patrimoine,8,2, , , , , , , , ,, ,,1,1,,3,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,2,1,1,2,,1,4,1,,3,,1,FR,"2,449383"
12000_112A,81235,H2K,18,2,3,4,1,1,1,4,4,2,1,1,2,1,1,2,1,2,2,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,9,2,1,1,1,1,2,12,,1,2,3,1,1,9,1,3,1,1,1,2,2,2,2,2,2,2,9,Le respect des panneaux pour la sécurité.,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,2,,2,2,5,,1,,2,FR,"1,754205"
12000_112A,81236,H2L,7,6,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,97,Les terroristes.,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,Le transport en commun est essentiel.,99,,10,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,3,3,,1,,1,FR,"1,31594"
12000_112A,81310,H2L,7,6,2,3,3,4,3,2,4,2,1,3,2,3,3,3,4,4,4,3,3,4,3,3,2,2,2,3,2,2,9,2,9,2,3,4,2,9,9,2,2,2,9,9,3,2,2,9,2,98,,2,9,3,2,9,9,9,2,9,2,2,2,2,9,2,2,2,2,96,La sécurité du transport,99,,7,1,4,2,4,3,3,3,1,1,"L'accès au métro, aux autobus. Plein d'autres choses (pas de rampe, même dans certains hôpitaux)",96,À toutes les stations de métro où il n'y a pas d'élévateur,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,4,3,,1,,2,FR,"0,732352"
12000_112A,81320,H8Z,10,5,1,1,1,1,3,3,4,1,4,4,3,3,3,1,4,4,4,1,2,1,1,4,4,1,1,1,2,2,1,3,2,1,2,1,1,1,1,1,1,1,4,2,2,1,1,2,1,11,,1,2,2,1,2,2,2,1,2,1,1,4,3,4,4,2,1,2,10,bus services can be better,99,,8,1,1,2,4,1,3,4,2, ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,1,2,3,,2,,1,EN,"1,418311"
12000_112A,81325,H3H,18,1,1,2,1,2,1,3,2,2,2,2,3,3,2,4,3,3,4,1,2,2,2,1,2,2,1,2,1,2,4,1,1,1,1,1,3,2,2,1,3,1,2,1,1,1,1,1,1,1,,3,2,1,1,1,9,2,1,1,1,9,2,1,2,2,2,1,1,3,Frequency of public transportations and availability,99,,8,2, , , , , , , , ,, ,,1,2,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,,1,1,1,1,1,1,1,1,1,2,1,1,4,,2,4,2,,5,,1,EN,"2,339873"
12000_112A,81421,H2L,18,6,2,2,2,9,2,9,3,2,2,2,3,3,4,2,3,2,2,2,9,3,3,2,1,1,2,1,2,2,3,2,2,2,2,2,3,2,2,2,1,1,2,2,3,2,1,1,1,98,,2,3,2,3,2,9,2,2,9,2,1,3,2,2,2,2,2,2,7,La régularité du métro dans le sens que ça commence plus tôt le matin et que ça continue jusqu'à 4h du matin ou toute la nuit.,99,,8,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,2,4,3,,1,,2,FR,"0,383965"
12000_112A,81422,H2V,9,2,1,2,1,1,1,1,4,1,2,2,3,4,4,9,3,9,2,1,9,4,4,1,1,1,2,9,1,1,9,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,les chiens,2,4,1,2,4,9,1,2,2,1,1,2,3,2,3,3,2,2,8,d'etre plus vite pour circuler en auto,99,,1,1,4,2,2,1,2,2,2, ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,1,,2,4,3,,1,,2,FR,"0,257641"
12000_112A,81439,H2K,18,4,1,1,1,1,1,1,1,1,2,2,9,2,2,1,4,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,9,1,9,9,9,9,9,1,1,1,1,1,1,1,9,9,2,98,,9,9,1,9,2,9,2,2,9,2,2,2,9,2,9,9,2,1,1,L'utilisation du transport en commun.,99,,99,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,2,2,6,,1,,1,FR,"1,001497"
12000_112A,81474,H1K,7,1,2,2,4,2,2,3,3,3,2,2,3,2,3,2,4,4,2,2,3,3,2,2,1,1,2,2,1,2,3,2,9,2,2,2,2,2,3,3,2,2,4,4,2,2,2,2,2,6,,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,que les horaires du transport en commun soir respecté,11,respect des délais,6,2, , , , , , , , ,, ,,2, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, ,, , , , , , , , , , , ,1,4,,1,4,4,,1,,2,FR,"1,321742"
