Fonds_gestion,Cofinancement,Annee_financiere,Debut_financement,Titulaire,Dossier,Etablissement,Pays_etablissement,Province_etablissement,Categorie_de_financement,Programme,Code_programme,Programme_volet,Code_volet,Montant_recherche,Frais_indirects,Montant_total,Grands_defis_de_societe,Type_de_destinataire,Domaine_de_recherche,Objet_de_recherche_1,Objet_de_recherche_2,Champs_application_1,Champs_application_2,Mots_cles 
FRQSC,,2018-2019,2018-2019,"VIDOU, CAMILLE",257064,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,Langues et langage,Acquisition et développement du langage,Développement cognitif de l'enfant,Fondements et avancement des connaissances,,Langage // Multimodalité // Mesures acoustiques et articulatoires // Développement de la parole // Cécité // Mesures perceptives
FRQSC,,2018-2019,2018-2019,"BANVILLE, CATHERINE",257080,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Problèmes de comportement,Déterminants sociaux de la santé,Évolution et traitement des maladies,,Perfectionnisme // Cancer // Psycho-oncologie // Adaptation psychosociale  // Soutien social
FRQSC,,2018-2019,2018-2019,"CERUTTI, JÉRÔME",257112,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Milieux de vie, aménagement et appropriation de l'espace humain",Protection et gestion de l'environnement naturel et bâti,Politiques d'aménagement,Aménagement du territoire,,Protection des sources d'eau potable // Aménagement du territoire // Base de connaissances // Aide à la décision territoriale // Analyses multicritères // Gouvernance
FRQSC,,2018-2019,2018-2019,"SILVA RAMIREZ, RAFAEL",257115,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Intégration économique et politique ,Politiques sociales ,Populations,,Démographie et politique publique // Vieillissement des populations // Évolution du passage à la retraite // Travailleurs âgés // Travailleurs immigrants 
FRQSC,,2018-2019,2018-2019,"COURSIN, RÉGIS",257117,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Bourses postdoctorales,B3Z,45000,0,45000,,Titulaire,"Nature, transformation et gouvernance de la société et des institutions",Mouvements sociaux,Identité et transnationalité,Solidarité sociale,,République atlantique // Sociologie historique globale // Dynamiques relationnelles // Révolutions atlantiques // Mouvements sociaux transnationaux // Cosmopolitisme
FRQSC,,2018-2019,2018-2019,"SOREL, VIRGINIE",257124,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale","Impact social, politique et économique des innovations",Santé communautaire / santé publique,Populations,,Jeu de hasard et d'argent // Loto-Québec // Habitudes et comportements de jeu // Jeu pathologique // E-Bingo // Consommation de substances
FRQSC,,2018-2019,2018-2019,"PARÉ-RUEL, MARIE-PIER",257138,Université Concordia,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Déterminants sociaux du développement de l'enfant et de l'adolescent,Problèmes de comportement,,,développement // relation parent-enfant // agression // fonctions exécutives
FRQSC,,2018-2019,2018-2019,"DESLAURIERS, VÉRONIQUE",257178,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Réseaux sociaux,,Populations,,Réseaux sociaux // fécondité // adolescence // Afrique sub-saharienne // méthode quantitative // méthode qualitative
FRQSC,,2018-2019,2018-2019,"DÉCARY-SECOURS, BENOIT",257179,CIUSSS du Centre-Sud-de-l'Île-de-Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Bourses postdoctorales,B3Z,45000,0,45000,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Violence,Délinquance,Droits et justice,,gang de rue // violence urbaine // délinquance juvénile // sociologie de la connaissance // contrôle social // Montréal/ Québec
FRQSC,,2018-2019,2018-2019,"BOURDON, JEAN-NICOLAS",257187,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,Enjeux fondamentaux et finalités de la vie humaine,Cognition,Perception et représentation,Fondements et avancement des connaissances,,Esprit prédictif // Esprit étendu // Cognition Incarnée // Outils // Culture // Nature humaine
FRQSC,,2018-2019,2018-2019,"SAVOIE, MATHILDE",257207,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Médias, communications et information",Contextes de la transmission et de la réception des oeuvres littéraires ou artistiques,"Communications audiovisuelle, écrite, sonore, visuelle",,,communautés de joueurs // modding // Half-Life // jeu vidéo // engagement // études des fans
FRQSC,,2018-2019,2018-2019,"HOWARD, JOSEPH",257237,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Cultures, religions et civilisations",Globalisation et mondialisation,"Religion, cultures et espaces ",,,Globalization // Religion // Christianity // Empire // Mission // Asia
FRQSC,,2018-2019,2018-2019,"CÔTÉ BERNATCHEZ, ANNIE",257240,Université d'Ottawa,CANADA,Ontario,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Mouvements sociaux,Réseaux sociaux,Culture,,Radicalisme // Militantisme // Droits des animaux // Conversion // Idéologie // Mouvement sociaux
FRQSC,,2018-2019,2018-2019,"VERNER, MARIE-PIER",257246,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Violence,Santé mentale et société,Populations,,Violence // Identité // Mentalisation // Prévention // Psychothérapie // Attachement
FRQSC,,2018-2019,2018-2019,"BEAUPRÉ, GABRIELLE",257259,Université du Québec à Montréal [UQAM],CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Éducation, savoirs et compétences",Orientation scolaire ,Motivations et émotions,Éducation ,,Présence attentive // Motivation // Buts // Autoconcordance // Expérimental // Choix de carrière
FRQSC,,2018-2019,2018-2019,"LÉTOURNEAU, SOPHIE",257262,Université Laval,CANADA,Québec,Subventions de recherche,Soutien à la recherche-création pour la relève professorale,CCZ,Soutien à la recherche-création pour la relève professorale,CCZ,14564,3932,18496,,Établissement reconnu,Création artistique et littéraire,"Mouvement, écoles,styles et corpus artistiques ou littéraires",Essai ,Culture,,Création littéraire // Journalisme littéraire // Entrevues // Non-fiction // Techniques de documentation // Portrait
FRQSC,,2018-2019,2018-2019,"ROULEAU, ALEXIS",257266,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Rapports homme-femme,Criminalité,Structures organisationnelles,,détenues // loisirs // genre // réinsertion sociale // étiquetage
FRQSC,,2018-2019,2018-2019,"LÉVESQUE, CAROLE",257292,Université du Québec à Montréal [UQAM],CANADA,Québec,Subventions de recherche,Soutien à la recherche-création pour la relève professorale,CCZ,Soutien à la recherche-création pour la relève professorale,CCZ,14407,3890,18297,,Établissement reconnu,"Milieux de vie, aménagement et appropriation de l'espace humain",Approches multiples de la création,Dessin,Aménagement du territoire,,ville // paysage // territoire // terrain vague // représentation // Rome
FRQSC,,2018-2019,2018-2019,"VOISARD, ANNE-MARIE",257303,École des Hautes Études en Sciences sociales [EHESS],FRANCE,,Bourses et stages de formation,Bourses de réintégration à la recherche,A2,Bourses de réintégration à la recherche / Doctorat,A2Z2,21000,0,21000,,Titulaire,Enjeux fondamentaux et finalités de la vie humaine,"Liberté et contraintes, interdiction et sanction",Systèmes de valeurs et normes,Culture,,Subjectivation // Autocensure // Stratégies // Résistance // Édition indépendante // Censure
FRQSC,,2018-2019,2018-2019,"RAYMOND-DUFOUR, MAXIME",257313,Université McGill,CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Bourses postdoctorales,B3Z,45000,0,45000,,Titulaire,"Arts, littérature et société",Médias et démocratisation,Arts et traditions culturelles,Culture,,Histoire intellectuelle et culturelle // Histoire du Canada et du Québec // Révolutions atlantiques // Histoire de la presse // Patriotes et Réformistes // La Minerve
FRQSC,,2018-2019,2018-2019,"ST-ONGE, STÉPHANIE",257328,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Éducation, savoirs et compétences",Enseignement ,,,,Enseignement secondaire  // Écriture réflexive  // Distanciation // Lecture littéraire  // Participation  // Interprétation
FRQSC,,2018-2019,2018-2019,"DUPONT, JULIETTE",257329,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Nature, transformation et gouvernance de la société et des institutions",Politiques de l'État,Frontières nationales,,,Comparaison de politiques publiques // Visa // Frontières // Administrations // Attractivité  // Sécurité 
FRQSC,,2018-2019,2018-2019,"GOUDET, ANNA",257337,Institut national de la recherche scientifique [INRS],CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Économie familiale,Mobilité,Populations,,couples // immigration // gestion de l'argent // trajectoires résidentielles // rapports de genre // région de Montréal
FRQSC,,2018-2019,2018-2019,"LECLERC, MARIE-EVE",257338,Université d'Ottawa,CANADA,Ontario,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,1500,0,1500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Relations de couple,,Solidarité sociale,,Couple // attachement // acteur-partenaire  // violence // Homosexualité // conjugale
FRQSC,,2018-2019,2018-2019,"LEBLANC, ANNE",257385,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Nature, transformation et gouvernance de la société et des institutions",Dynamique des transformations sociales,"Droits et libertés de la personne, droits collectifs",Droits et justice,,Tunisie // Droits humains // Transition démocratique // Femmes chercheuses // Citoyenneté // Al Bawsala
FRQSC,,2018-2019,2018-2019,"MAYRAND, KIM",257406,Université Laval,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Psychiatrie sociale et culturelle,Relations de couple,Populations,,Traits de personnalité limites // Satisfaction conjugale // Modèle de Kernberg // Attachement // Approche psychodynamique // Psychopathologie
FRQSC,,2018-2019,2018-2019,"DEVAUX, NICOLAS",257407,Institut national de la recherche scientifique [INRS],CANADA,Québec,Bourses et stages de formation,Bourses de recherche postdoctorale,B3,Bourses postdoctorales,B3Z,45000,0,45000,,Titulaire,"Milieux de vie, aménagement et appropriation de l'espace humain",Espaces urbains et urbanité,,,,Localisation // Développement urbain // Analyse spatiotemporelle // Marché résidentiel // Économie du partage // Disparités urbaines
FRQSC,,2018-2019,2018-2019,"DEVEAUX, FÉLICIA",257425,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Criminalité,Santé mentale et société,Droits et justice,,Non-responsabilité criminelle  // évaluation psychiatrique // ordonnance d'évaluation // état mental // troubles mentaux
FRQSC,,2018-2019,2018-2019,"MARQUIS, ANTONIN",257435,Université de Sherbrooke,CANADA,Québec,Bourses et stages de formation,Bourses de doctorat en recherche,B2,Bourses de doctorat en recherche,B2Z,21000,0,21000,,Titulaire,Création artistique et littéraire,"Arts, littérature et subjectivité",Éthique appliquée,Culture,,Vie bonne // Éthique // Esthétique // Tolstoï // Destins // Identité narrative
FRQSC,,2018-2019,2018-2019,"LAFLAMME, MAUDE",257453,Université de Montréal,CANADA,Québec,Bourses et stages de formation,Bourses de maîtrise en recherche,B1,Bourses de maîtrise en recherche,B1Z,17500,0,17500,,Titulaire,"Développement et fonctionnement des personnes et des communautés, et vie sociale",Autisme,Rapports homme-femme,,,Autisme  // Camouflage // Genre
