numero_entente,numero_appel_offre,numero_fournisseur,nom_fournisseur,statut_entente,date_debut_entente,date_fin_entente,description_entente,montant_total_convenu
"1527714","19215","117056","SPECTRALITE","Ouvert",2022-04-04,2025-04-03,"TPAE,Z,FOURNITURE DE PANNEAUX DE SIGNALISATION POUR LA DIRECTION DE LENTRETIEN, DE L'ECLAIRAGE, DE LA SIGNALISATION ET DU MARQUAGE (EESM)",1738037.16
"1527709","18971","519223","FNX-INNOV INC.","Ouvert",2022-03-24,2026-12-31,"SPOP,Z,SERVICES PROFESSIONNELS EN GESTION ET SURVEILLANCE DES TRAVAUX POUR LES PROGRAMMES PCPR, PRCPR, PMIR DE 2022 A 2024 SUR LE TERRITOIRE DE LA VILLE DE MONTREAL - LOT 1",8526000
"1529758","18691","240335","SOUDURE BRAULT INC","Ouvert",2022-05-04,2025-05-03,"MARO,Z, FOURNITURE AVEC INSTALLATION D'UNE BENNE BASCULANTE EN ALUMINIUM ET ACCESSOIRES SUR CHASSIS DE CAMION LÉGERET SUR CHASSIS DE CAMION CLASSE 3 ET 4",1827390
"1531626","19094","699431","ATKINSREALIS CANADA INC.","Ouvert",2022-04-28,2027-04-27,"SPOP,Z,SERVICES PROFESSIONNELS EN GESTION ET SURVEILLANCE DES TRAVAUX POIUR LES PROGRAMMES PCPR, PRCPR ET PMIR DE 2022 A 2024 SUR LE TERRITOIRE DE LA VILLE DE MONTREAL POUR 60 MOIS.",8599540
"1532668","19074","413625","LEMAY CO INC.","Ouvert",2022-04-28,2026-04-27,"SPEN,Z,SERVICES PROFESSIONNELS EN ARCHITECTURE DE PAYSAGE ET EN GENIE POUR LE SERVICE DES GRANDS PARCS, DU MONT-ROYAL ET DES SPORTS LOT2",2940100
"1532203","19100","116128","LUMEN DIVISION DE SONEPAR CANADA INC.","Ouvert",2022-04-28,2025-04-27,"ENPC,Z,ACQUISITION DE STATIONS DE RECHARGE POUR VEHICULES ELECTRIQUES ET ACCESSOIRES ASSOCIES POUR LEUR INSTALLATION ET LEUR OPERATION.",673800
"1532739","19002","699431","ATKINSREALIS CANADA INC.","Ouvert",2022-04-28,2025-04-27,"SPOP,Z,SERVICES PROFESSIONNELS EN CONTROLE QUALITATIF DES MATERIAUX POUR DIFFERENTS PROJETS DE CONSTRUCTION, DE REHABILITATION OU REFECTION, EFFECTUES PAR LES SERVICES CORPORATIFS  CONTRAT 7",2551661.43
"1533384","19068","148218","ENTRETIEN AVANGARDISTE INC.","Ouvert",2022-05-01,2025-04-30,"ENET,Z, SERVICES DE GRAND MÉNAGE DES CASERNES ET DE LAVAGE DES GARAGES POUR LE SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL (SIM).",380108.5
"1534794","19177","116147","CONSTRUCTION DJL INC","Ouvert",2022-05-16,2025-05-15,"TPAE,A,FOURNITURE ET LIVRAISON SUR DEMANDE D'ENROBES BITUMINEUX A CHAUD POUR LES ANNEES 2022 A 2025, POUR UNE DUREE DE TRENTE-SIX (36) MOIS, SANS OPTION DE PROLONGATION - LOT 1(PARTIEL) SAISON ESTIVALE.",4546936.21
"1535099","19190","123471","SOLMATECH INC.","Ouvert",2022-05-19,2025-05-18,"SPEN,Z, SERVICES PROFESSIONNELS POUR LE SUIVI DE LA TRAÇABILITÉ DES SOLS CONTAMINÉS EXCAVÉS DANS LE CADRE DE PROJETS D'INFRASTRUCTURES ET D'AMÉNAGEMENT POUR LE SERVICE DINFRASTRUCTURES DU RÉSEAU ROUTIER. CONTRAT 6",488450
"1539315","19220","178481","GROUPE MARLEB INC.","Ouvert",2022-07-16,2024-07-15,"ENET,Z, SERVICES DE NETTOYAGE ET D'ENTRETIEN, INSTALLATIONS SANITAIRES, TOILETTES AUTONETTOYANTES, VILLE-MARIE",289427.9
"1539978","19113","117645","911 PRO INC.","Ouvert",2022-06-01,2025-05-31,"MARO,Z,ACQUISITION DE SUPPORTS DE MICRO MAGNETIQUE - LOT 7",13349.16
"1539949","19113","117645","911 PRO INC.","Ouvert",2022-06-01,2025-05-31,"MARO,Z,ACQUISITION D'ENSEMBLES DE TRANSFERTS ET PANNEAUX D'EXTENSION - LOT 3",79002.77
"1539971","19113","117645","911 PRO INC.","Ouvert",2022-06-01,2025-05-31,"MARO,Z,ACQUISITION DE HAUT-PARLEURS ET SUPPORTS DE SIRENE- LOT 6",25629.05
"1540220","19191","519223","FNX-INNOV INC.","Ouvert",2022-06-08,2026-06-07,"SPOP,Z,SERVICES PROF.POUR LA GESTION, LA VALIDATION DE LA CONCEPTION ET LA SURVEILLANCE POUR LE PROJET DE CONVERSION DE L'ECLAIRAGE DE RUE, PONT ET TUNNEL AUX DEL A LA VILLE DE MONTREAL, POUR UNE DUREE DE 48 MOIS, AVEC OPTION DE PROL.DE 12M",1470000
"1541728","19058","265151","JMV ENVIRONNEMENT INC.","Ouvert",2022-11-01,2024-12-31,"ENNA,Z, VOLET COLLECTE TRANSPORT (MATIÈRES RECYCLABLES) LÎLE-BIZARDSAINTE-GENEVIÈVE LOT 34 (Option 2). **Ajout de 10% de contingences le 4 mars 2024",1068453.46
"1541746","19058","114018","JR SERVICES SANITAIRES","Ouvert",2022-11-01,2027-10-31,"ENNA,Z, COLLECTE-TRANSPORT ET ÉLIMINATION - VILLE-MARIE 1 - LOT 30",11393831.65
"1541753","19058","120217","RECYCLAGE NOTRE-DAME INC.","Ouvert",2022-11-01,2023-10-31,"ENNA,Z, ÉLIMINATION - CONTENEURS (VILLE DE MONTRÉAL) LOT 4",297500
"1542083","19330","117580","COMPUGEN INC.","Ouvert",2022-07-08,2025-07-07,"INEL,A,ACQUISITION DE LICENCES D'UN LOGICIEL D'EDITION PDF ET DE LOGICIELS DE CREATIVITE, TECHNOLOGIE DE L'INFORMATION, LOGICIEL DE RETOUCHE ET TRAITEMENT D'IMAGES",295848
"1542407","19392","520485","USD GLOBAL INC.","Fermé",2022-06-26,2023-12-31,"ENNA,Z,FOURNITURE D'OUTILS DE COLLECTE DE FORMAT 660L POUR LES COLLECTES DES MATIERES RECYCLABLES ET DES ORDURES MENAGERES",19088.5
"1543677","19111","454896","TOROMONT CAT (QUEBEC)","Ouvert",2022-07-16,2027-06-15,"MARO,Z,LOC. DE 6 NIVELEUSES ARTICULÉES AVEC CHASSE-NEIGE LATÉRAL SELON LES CARACTÉRISTIQUES, ÉQUIPEMENTS ET ACCESSOIRES DU DEVIS NO 473A21A11(LOT 2) ET POUR LA TARIFICATION DES ÉQUIPEMENTS DUS À UN USAGE ABUSIF, ACCIDENT...(LOT4)",2485932
"1547065","19403","116225","SOLOTECH INC","Ouvert",2022-08-23,2023-01-31,"INEL,Z,FOURNITURE ET INSTALLATION DE SYSTEME DE SONORISATION ET MULTIMEDIA POUR LA BIBLIOTHEQUE MAISONNEUVE",238313.2
"1547636","19411","265151","JMV ENVIRONNEMENT INC.","Ouvert",2022-08-10,2025-04-15,"TPAE,Z,LOCATION DUNE (1) RÉTROCAVEUSE AVEC OPÉRATEUR (LEN RIVERSIDE)  LOT 3",114201.89
"1547560","19411","265151","JMV ENVIRONNEMENT INC.","Ouvert",2022-08-10,2025-04-15,"TPAE,Z,LOCATION DUNE (1) RÉTROCAVEUSE AVEC OPÉRATEUR (LEN IBERVILLE)  LOT 1",99356
"1549572","19127","699431","ATKINSREALIS CANADA INC.","Ouvert",2022-06-21,2025-06-20,"SPOP,A,SERVICES PROFESSIONNELS POUR DES ETUDES ET EXPERTISES GEOTECHNIQUES ET CARACTERISATIONS ENVIRONNEMENTALES ET CONCEPTION DE CHAUSSÉES POUR LES SERVICES CENTRAUX ET LES ARRONDISSEMENTS - LOT3",1680940
"1549642","19160","116700","BETON BRUNET LTEE","Ouvert",2022-05-01,2024-06-14,"TPAE,A,SERVICES D'INTERVENTIONS DIVERSES EN SIGNALISATION ROUTIÈRE",3287502.12
"1550663","19467","450874","REMORQUAGE DISCOUNT","Ouvert",2022-08-18,2023-05-31,"TPAE,Z,SERVICE DE REMORQUAGE POUR LES OPERATIONS DE DENEIGEMENT ARRONDISSEMENTS- LAS-R012-2223 LOT8",63000
"1550091","19467","524307","REMORQUAGE O SECOURS INC.","Ouvert",2022-09-07,2024-03-31,"TPAE,Z,SERVICE DE REMORQUAGE POUR LES OPERATIONS DE DENEIGEMENT CDN-R002-2224  LOT2",211875
"1551280","19364","106633","OPSIS GESTION D'INFRASTRUCTURES INC.","Ouvert",2022-09-01,2025-05-31,"EXTR,Z,SERVICE DENTRETIEN DEQUIPEMENTS DE MECANIQUE DU BATIMENT,CVAC,EQUIPEMENTS DE CONDITIONNEMENT DEAU DOMESTIQUE ET POMPES SUBMERSIBLES POUR DIVERS BATIMENTS DU SPVM",1440408.05
"1551060","19467","503454","REMORQUAGE MARCO","Ouvert",2022-08-18,2024-03-31,"TPAE,Z,SERVICE DE REMORQUAGE POUR LES OPERATIONS DE DENEIGEMENT - VSP-R004-2224  LOT26",90000
"1551214","19388","116454","CARGILL SEL SECURITE ROUTIERE","Ouvert",2022-09-15,2023-04-30,"TPAE,A,FOURNITURE ET LA LIVRAISON DU SEL TRAITÉE DE DEGLAÇAGE DES CHAUSSEES POUR LA SAISON 2022-2023 - LOT B",1719020
"1551008","19467","279014","REMORQUAGE MOBILE","Ouvert",2022-09-19,2024-03-31,"TPAE,Z,SERVICE DE REMORQUAGE POUR LES OPERATIONS DE DENEIGEMENT - S-O-R002-2224 LOT12",210685
"1552383","19274","115528","ROUSSEAU LEFEBVRE INC.","Ouvert",2022-08-25,2025-08-24,"SPOPZ, SERVICES EN ARCHITECTURE DU PAYSAGE POUR DIVERS PROJETS DE LA DIVISION DES GRANDS PROJETS PARTENAIRES SUR LE TERRITOIRE DE L'AGGLOMÉRATION DE MONTRÉAL. LOT 1",3745700
"1553922","19319","107997","ROLAND GRENIER CONSTRUCTION LIMITEE","Ouvert",2022-09-01,2025-08-31,"EXTR,Z,SERVICES SUR DEMANDE DE TRAVAUX GENERAUX POUR LENTRETIEN POUR LES BATIMENTS DE LA REGION EST,LOT-1",1809234.95
"1554563","19042","634172","CENTRE BEAUMONT PNEUS ET MECANIQUE","Ouvert",2022-08-25,2024-08-24,"MARO,Z,SERVICE DENTRETIEN ET REPARATION MECANIQUE DE VEHICULES SECTEUR NORD EST DU SPVM  PDQ-26 (LOT 1)",196680
"1555796","19461","124250","GROUPE QUALINET INC","Ouvert",2022-11-01,2025-10-31,"ENET,A,ACQUISITION DE SERVICE SUR DEMANDE DE NETTOYAGE APRES-SINISTRE",177083.5
"1560157","19462","170632","ENTRETIEN MANA INC.","Ouvert",2022-11-01,2025-10-31,"ENET,Z,LA FOURNITURE D'UN SERVICE D'ENTRETIEN MENAGER DE SIX (6) IMMEUBLES DE LA VILLE DE MONTREAL - LOT 1 : QUARTIER GENERAL DU SIM",228777.5
"1560166","19462","170632","ENTRETIEN MANA INC.","Ouvert",2022-11-01,2025-10-31,"ENET,Z,LA FOURNITURE D'UN SERVICE D'ENTRETIEN MENAGER DE SIX (6) IMMEUBLES DE LA VILLE DE MONTREAL - LOT 3 : CENTRE DE FORMATION-DRMI",295360
"1559771","19399","360467","PCG CARMON","Ouvert",2022-12-01,2024-11-30,"SPAG,Z,SERVICES PROFESSIONNELS EN EVALUATION IMMOBILIERE AUX FINS D'APPLICATION DU REGLEMENT MUNICIPAL SUR LA CONTRIBUTION AUX FINS DE PARCS 17-055",461075
"1561633","19405","115123","LA BOUTIQUE DU PLONGEUR (TRITON) LTEE","Ouvert",2022-10-27,2025-10-26,"OUMA,Z,SERVICES D'ENTRETIEN ET RÉPARATION DES COMPRESSEURS DAIR ET DES STATIONS DE REMPLISSAGE - GESTION DE LAIR RESPIRABLE POUR LE SERVICE DE SÉCURITÉ INCENDIE.",427555.8
"1563672","19472","336744","DRUMCO ENERGIE INC.","Ouvert",2022-11-01,2023-09-04,"OUMA,A,AQUISITION DE GENERATRICES INCLUANT LES EQUIPEMENTS CONNEXES REQUIS POUR SA MISE EN SERVICE",425515
"1566518","19464","204695","ATELIER LABOUTIQUE INC.","Ouvert",2022-10-19,2024-03-31,"AMEU,Z,SERVICES D'EBENISTERIE ARTISANALE POUR LA RESTAURATION  DE MOBILIERS PATRIMONIAUX EXISTANTS POUR LA SALLE DE CONSEIL",321319
"1567664","19440","351821","GLT + INC","Ouvert",2022-10-27,2027-10-26,"SPAG,Z,SERVICES PROFESSIONNELS POUR UN ESTIMATEUR DE COUTS EN CONSTRUCTION -PROJETS DE SECURITE PUBLIQUE - PROJETS INDUSTRIELS- TRANSITION ECOLOGIQUE- PROJETS CORPORATIFS,LOT1",1761231
"1569168","19486","119106","FIDUCIE DESJARDINS","Ouvert",2022-11-01,2032-10-31,"SPAG,Z,SERVICES SPECIALISES FIDUCIAIRES ET GARDIEN DE VALEURS",541411.52
"1570739","19591","522604","GABRIEL MOTO B MONTREAL S.E.C.","Ouvert",2023-01-06,2024-01-05,"MARO,Z,ACQUISITION DE TRENTE 30 MOTOCYCLETTES POLICE POUR LE SERVICE DE POLICE DE LA VILLE DE MONTREAL",889500
"1570494","19408","667375","ORTEC ENVIRONNEMENT SERVICES INC.","Ouvert",2023-01-01,2025-12-31,"TPAE,Z, SERVICES PROFESSIONNELS D'INSPECTIONS DES CONDUITES ET REGARDS D'EGOUTS PAR CAMÉRA CONVENTIONNELLE LOT 1, ARRONDISSEMENTS COTE-DES-NEIGES-NOTRE-DAME-DE-GRACE, PLATEAU MONT-ROYAL, OUTREMONT, SAINT-LAURENT",2313404.5
"1559500","19526","118369","SERVICES D'ENTRETIEN ALPHANET INC.","Ouvert",2023-04-01,2025-03-31,"LACQUISITION DE SERVICES DE GESTION DE BRIGADES DE PROPRETE CLASSIQUES POUR 24 MOIS - ARRONDISSEMENT PLATEAU-MONT-ROYAL (LOT 2)",1129680
"1572911",,"602661","SONIA DUMONT","Ouvert",2023-01-01,2023-12-31,"SPOP,Z,SERVICES PROFESSIONNELLES RELATIFS À LANIMATION DE SÉANCES DINFORMATION PUBLIQUES EN VIRTUELLES ET ÉVENTUELLEMENT EN PRÉSENTIELLES",13046.31
"1573648","19600","513092","EQUIPEMENT SH INC.","Ouvert",2023-01-31,2025-01-30,"MARO,Z,AMENAGEMENT DE 150 VEHICULES IDENTIFIES FORD POLICE INTERCEPTOR UTILITAIRES 2023",463650
"1575580","19630","355259","ATELIER CIVILITI INC","Ouvert",2023-01-26,2026-01-25,"SPOP,Z,SERVICES PROFESSIONNELS MULTIDISCIPLINAIRES EN AMENAGEMENT URBAIN POUR LA DIRECTION DE LA PLANIFICATION ET DE LA MISE EN VALEUR DU TERRITOIRE (SUM) - CONTRAT 2 (LOT 2)",1537087.25
"1580495","19480","575200","GROUPE DAMEX INC.","Ouvert",2022-09-20,2025-05-30,"SERVICE DE DENEIGEMENT DANS LES SEPT 7 ECOCENTRES DE LAGGLOMERATION DE MONTREAL Lot 5 LaSalle",91500
"1585558","19662","450867","SANIVAC","Ouvert",2023-03-03,2025-03-02,"TPAE,A,LOCATION, LIVRAISON ET ENTRETIEN DES TOILETTES CHIMIQUES PORTATIVES -  LOT 4GDD 2234338001 AO 22-19662",167214.5
"1588112","19709","388749","SOGEP INC.","Ouvert",2023-04-01,2026-10-31,"ENNA,A,SERVICES D'ENTRETIEN DES EQUIPEMENTS ET DES MILIEUX NATURELS DU RESEAU PARCS-NATURE - SECTEUR OUEST LOT 1",2913764.9
"1588246","19694","315389","WSP CANADA INC.","Ouvert",2023-03-15,2028-03-14,"SPOP,Z,SERVICES PROFESSIONNELS POUR LA MISE EN SERVICE AMELIOREE POUR LE PROJET DE RENOVATION DU CENTRE SPORTIF CLAUDE-ROBILLARD",236600
"1590284","18901","115760","TENAQUIP LIMITED","Ouvert",2023-06-01,2026-05-31,"ENET,A,AQUISITION DE DISTRIBUTEURS AUTOMATIQUES DE PRODUITS DHYGIENE FEMININE TEL QUE DECRIT DANS LE DEVIS TECHNIQUE (REGION OUEST) - Lot 2",32056.2
"1590476","19680","589306","HUMANCE INC.","Ouvert",2023-04-20,2027-04-19,"SPAG,Z,ACQUISITION DE SERVICES PROFESSIONNELS EN DESIGN,CONCEPTION PEDAGOGIQUE ET DIFFUSION DE SOLUTIONS ET EXPERIENCES DAPPRENTISSAGE EN DEVELOPPEMENT DU LEADERSHIP",1595680
"1431882","18232","358299","LOCATION GUAY","Ouvert",2020-09-23,2024-04-15,"TPAE,Z,LOT 4, LOCATION D'UNE RETROCAVEUSE AVEC OPERATEUR LEN : DE LA SALLE, ENTENTE EXCLUSIVE AU SAC, MHM-DLA-2023",224707.04
"1482134","18750","603997","LES ENTREPRISES CHARLES MAISONNEUVE LTEE","Ouvert",2021-11-15,2023-05-31,"TPAE,Z SERVICES DE TRANSPORT DE NEIGE  POUR LE SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS DE LA VILLE DE MONTRÉAL POUR UNE PÉRIODE DE DEUX (2) ANS AVEC UNE OPTION DE RENOUVELLEMENT D'UNE SAISON HIVERNALE  LOT 6 - CONTRAT PMR-203-2123",969000
"1593666","19758","720983","BIOGENIE CANADA INC.","Ouvert",2023-04-20,2025-04-19,"ENNA,A,SERVICES DE TRAITEMENT OU DE VALORISATION DE SOLS CONTAMINÉS ET DÉLIMINATION DEMATIÈRES RÉSIDUELLES VILLE DE MONTRÉAL- ZONE EST (BC SANS ODEUR) GDD 1238365001 AO 23-19758",157500
"1593468","19758","114172","LOISELLE INC.","Ouvert",2023-04-20,2025-04-19,"ENNA,A,SERVICES DE TRAITEMENT OU DE VALORISATION DE SOLS CONTAMINÉS ET DÉLIMINATION DEMATIÈRES RÉSIDUELLES VILLE DE MONTRÉAL- ZONE NORD (C-RESC CONTAMINATION INORGANIQUE OU MIXTE) GDD 1238365001 AO 23-19758",52500
"1593483","19758","114172","LOISELLE INC.","Ouvert",2023-04-20,2025-04-19,"ENNA,A,SERVICES DE TRAITEMENT OU DE VALORISATION DE SOLS CONTAMINÉS ET DÉLIMINATION DEMATIÈRES RÉSIDUELLES VILLE DE MONTRÉAL - ZONE OUEST (AVEC ODEUR) GDD 1238365001 AO 23-19758",48000
"1595712","19711","151660","CDW CANADA INC.","Ouvert",2023-06-05,2026-06-04,"INEL,Z,AQUISITION DE SOUSCRIPTION AU SUPPORT POUR BASE DE DONNEES MONGODB TYPE ENTREPRISE AVANCEE (ENTERPRISE ADVANCED)",564964.56
"1596736","19576","261363","STANTEC EXPERT CONSEILS LTEE","Ouvert",2023-04-20,2025-12-31,"SPOP,Z,SERVICES PROFESSIONNELS EN GENIE CONSEIL A MANDATS MULTIPLES POUR LA DIRECTION DES PROJETS MAJEURS DU SERVICE DE L EAU",1692000
"1593734","19758","115543","SANEXEN SERVICES ENVIRONNEMENTAUX INC.","Ouvert",2023-04-20,2025-04-19,"ENNA,A,SERVICES DE TRAITEMENT OU DE VALORISATION DE SOLS CONTAMINÉS ET DÉLIMINATION DEMATIÈRES RÉSIDUELLES VILLE DE MONTRÉAL - ZONE OUEST (BC SANS ODEUR) AO 23-19758",168000
"1593454","19758","114172","LOISELLE INC.","Ouvert",2023-04-20,2025-04-19,"ENNA,A,SERVICES DE TRAITEMENT OU DE VALORISATION DE SOLS CONTAMINÉS ET DÉLIMINATION DEMATIÈRES RÉSIDUELLES VILLE DE MONTRÉAL- ZONE EST (C-RESC CONTAMINATION INORGANIQUE OU MIXTE)( ANJOU, RIVIÈRE-DES-PRAIRIESPOINTE-AUX-TREMBLES, SERV)",31500
"1598851","19813","102189","SERVICE D'ENTRETIEN D'EDIFICES PERE ET FILS INC.","Ouvert",2023-05-01,2025-12-31,"ENNA,Z,ENTRETIEN, REPARATION, MODIFICATION, REFECTION ET INSTALLATION DE BIENS ET D'EQUIPEMENT-LOT 2",18450
"1598679",,"115422","MICHELIN AMERIQUE DU NORD (CANADA INC.)","Ouvert",2023-04-01,2026-03-31,"MARO,A, CONTRAT POUR UTILISER LES CONTRATS À COMMANDES D'ACQUISITION DE DIVERS PNEUS NEUFS, RECHAPÉS ET REMOULÉS À LA SUITE DE L'ADHÉSION DE LA VILLE À L'APPEL D'OFFRES MENÉ PAR LE CENTRE D'ACQUISITIONS GOUVERNEMENTALES (CAG)",2066580
"1598635",,"416139","BRIDGESTONE CANADA INC.","Ouvert",2023-04-01,2026-03-31,"MARO,A, CONTRAT POUR UTILISER LES CONTRATS À COMMANDES D'ACQUISITION DE DIVERS PNEUS NEUFS, RECHAPÉS ET REMOULÉS À LA SUITE DE L'ADHÉSION DE LA VILLE À L'APPEL D'OFFRES MENÉ PAR LE CENTRE D'ACQUISITIONS GOUVERNEMENTALES (CAG).",720900
"1599742","19856","577372","PRESTIGE MEDIA INC.","Ouvert",2023-05-11,2025-01-31,"MBPI,Z,IMPRESSION ET DISTRIBUTION PORTE À PORTE DAVIS DEPISTAGE DE PLOMB",114720
"1601753","19913","560016","GROUPE CONSEIL CHG INC.","Ouvert",2023-06-15,2030-09-15,"SPOP,Z,SERVICES PROFESSIONNELS POUR LA REHABILITATION DES OUVRAGES DE GESTION DE L'EAU AU PARC NATURE DE LA POINTE-AUX-PRAIRIES",1488000
"1602898","19647","123471","SOLMATECH INC.","Ouvert",2023-05-18,2026-05-17,"SPOP,Z,CARACTERISATIONS ENVIRONNEMENTALES ET ETUDES GEOTECHNIQUES DANS LE CADRE DE PROJETS DINFRASTRUCTURES URBAINES ET D'AMENAGEMENT DE DIVERS SITES",1299366.6
"1605019","19687","107584","REMORQUAGE CENTRE-VILLE","Ouvert",2023-07-01,2026-06-30,"MARO,Z, FOURNITURE DE DIVERS SERVICES DE REMORQUAGE EXCLUSIF POUR LE DÉPLACEMENT DE VÉHICULES SUR LE TERRITOIRE DE LA VILLE DE MONTRÉAL AO 23-19687 LOT 9 Secteur I PDQ 38",642926.6
"1604911","19687","589434","REMORQUAGE KAR-PRO (2015) INC.","Ouvert",2023-07-01,2026-06-30,"MARO,Z, FOURNITURE DE DIVERS SERVICES DE REMORQUAGE EXCLUSIF POUR LE DÉPLACEMENT DE VÉHICULES SUR LE TERRITOIRE DE LA VILLE DE MONTRÉAL AO 23-19687 LOT 1 Secteur A PDQ 1-3-4-5-7-8-13",209867.17
"1605475","19886","120376","GROUPE NICKY","Ouvert",2023-11-01,2026-04-30,"TPAE,Z,SERVICES DE DENEIGEMENT ET D'EPANDAGE D'ABRASIF - SERVICE DES GRANDS PARCS DU MONT-ROYAL DES SPORTS  LOT 3 ARENA MAURICE-RICHARD",67200
"1608648","19726","147752","WM QUEBEC INC.","Ouvert",2023-11-01,2028-10-31,"ENNA,Z,ELIMINATION D'ORDURES MENAGERES LOT 13 - ELIMINATION AHUNTSIC-CARTIERVILLE 2",4138500
"1607894","19796","543038","GFL ENVIRONNEMENTAL INC.","Ouvert",2023-08-24,2025-08-23,"ENNA,Z,RECEPTION, TRI, CONDITIONNEMENT ET VALORISATION DE RESIDUS DE CONSTRUCTION, RENOVATION, DEMOLITION ET ENCOMBRANTS VALORISABLES LOT 2 ZONE CENTRE ( 15 TERRITOIRES )",2733228.59
"1609421","19888","114911","CENTRE AGRICOLE J.L.D. INC.","Ouvert",2023-09-01,2023-12-01,"MARO,Z,ACQUISITION D'ACCESSOIRES D'EXCAVATION POUR UN TRACTEUR JOHN DEERE 4066R - LOT 4.",45957
"1609699","19726","120217","RECYCLAGE NOTRE-DAME INC.","Ouvert",2023-11-01,2028-10-31,"ENNA,Z,ELIMINATION D'ORDURES MENAGERES LOT 5 - ELIMINATION ECOCENTRE ACADIE MATIERES RESIDUELLES NON VALORISABLES",318450.6
"1609682","19726","120217","RECYCLAGE NOTRE-DAME INC.","Ouvert",2023-11-01,2028-10-31,"ENNA,Z,ELIMINATION D'ORDURES MENAGERES LOT 2 - ELIMINATION LE PLATEAU MONT-ROYAL",7625700
"1609713","19726","120217","RECYCLAGE NOTRE-DAME INC.","Ouvert",2023-11-01,2028-10-31,"ENNA,Z,ELIMINATION D'ORDURES MENAGERES LOT 9 - ELIMINATION ECOCENTRE RIVIERE-DES-PRAIRIES MATIERES RESIDUELLES NON VALORISABLES",600631.2
"1609856",,"187663","CE/CI FORMATION ET SERVICES INC.","Ouvert",2023-07-31,2025-12-31,"SPAG, Z, Service de formation et d'essais d'ajustement sur des appareils de protection respiratoire (APR), norme de référence CA Z94.4 pour la Direction de l'eau potable du Service de l'eau de la Ville de Monreéal",68648
"1610178","19932","529629","SERVICE TAZIRCO INC.","Fermé",2023-06-10,2023-12-31,"TREN,Z,SERVICE DE LIVRAISON DES COLIS AUX DIFFERENTES ADRESSES DE LILE DE MONTREAL",52875
"1610274","19963","106910","LES PORTES J.P.R. INC.","Ouvert",2024-01-01,2025-12-31,"CONS,Z,SERVICE DENTRETIEN PREVENTIF ET CORRECTIF DE PORTES DE GARAGE INDUSTRIELLES POUR BATIMENTS DGIEC - EST - LOT1",366342
"1610281","19963","106910","LES PORTES J.P.R. INC.","Ouvert",2023-09-01,2025-12-31,"CONS,Z,SERVICE DENTRETIEN PREVENTIF ET CORRECTIF DE PORTES DE GARAGE INDUSTRIELLES POUR BATIMENTS DGIERO-EST - LOT 6",313253.2
"1611943","19903","152648","CIMA+ S.E.N.C.","Ouvert",2023-08-25,2029-12-31,"SPOP,Z,CONCEPTION ET SURVEILLANCE DES TRAVAUX POUR DIVERS GRANDS PROJETS SUR LE TERRITOIRE DE LA VILLE DE MONTREAL,LOT 2",6705075
"1612353","20012","282183","GROUPE TMD","Ouvert",2023-08-22,2025-03-31,"TPAE,Z,SERVICE DE TRANSPORT DE LA NEIGE, PAR LOT, DANS LE CADRE DES ACTIVITES DE DENEIGEMENT DE L ARRONDISSEMENT DE MONTREAL NORD,DU PLATEAU-MONT ROYAL,DE ROSEMONT LA PETITE PATRIE ET DU SUD OUEST.LOT 1 MTN-205-2325",1497920
"1613020","19893","152648","CIMA+ S.E.N.C.","Ouvert",2023-08-25,2026-08-24,"SPOP,Z,GESTION ET SURVEILLANCE DES TRAVAUX POUR LES TRAVAUX DE REFECTION DINFRASTRUCTURES MUNICIPALES SUR LE TERRITOIRE DE LA VILLE DE MONTREAL,LOT 3",7004350
"1613723","19959","123930","TELECON INC","Ouvert",2023-08-24,2026-08-23,"INEL,Z,ACQUISITION DE CABLAGE STRUCTURE ET INSTALLATION D'EQUIPEMENTS DE TELECOMMUNICATION",3725101.33
"1614391","19958","674329","TECKSOL DGE INC","Ouvert",2023-09-01,2026-06-30,"CONS,A,SERVICE DENTRETIEN DEQUIPEMENTS DE MECANIQUE DU BATIMENT - CVAC - POUR DIVERS BATIMENTS DE LA VILLE DE MONTREAL-EST - LOT 1C",1027132.31
"1615878",,"516803","CODESPEC INC","Ouvert",2023-09-01,2026-12-31,"ENET, Z, Service d'entretien des dispositifs anti-refoulement des usines d'eau potable de la Ville de Montréal",62089.2
"1615482","19976","116163","ACCESSOIRES OUTILLAGE LIMITEE","Ouvert",2024-03-15,2028-12-15,"MARO,Z,LOCATION SAISONNIERE DE 5 ANS PAR APPAREIL A RAISON DE 8 MOIS PAR ANNEE DE BALAIS DE RUE DE TYPE ASPIRATEUR SUR CH SSIS PORTEUR D UNE CAPACITE NOMINALE MINIMALE DE 7.8 VERGE CUBE SANS OPERATEUR ET AVEC ENTRETIEN. LOT8",611592.26
"1615485","19976","116163","ACCESSOIRES OUTILLAGE LIMITEE","Ouvert",2024-03-15,2028-12-15,"MARO,Z,LOCATION SAISONNIERE DE 5 ANS PAR APPAREIL A RAISON DE 8 MOIS PAR ANNEE DE BALAIS DE RUE DE TYPE ASPIRATEUR SUR CH SSIS PORTEUR D UNE CAPACITE NOMINALE MINIMALE DE 7.8 VERGE CUBE SANS OPERATEUR ET AVEC ENTRETIEN. LOT10",611592.26
