Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"227114","DANIEL BUSSIERES",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"226916","BENOIT GIGNAC",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
"230024","ASSURANCES FORT",,"1147986286","*Société par actions/Corporations/Compagnie","70","70","N","N","N","N","N",,"WESTMOUNT","QC","CA","Conseil d'agglomération hors Montréal"
"230739","LES DISTRIBUTIONS ALLTECH","D.C. ARMATURE INC.","1167386060","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"153148","RAMASSE.CA INC.",,"1164822927","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"156562","CLEMENT HYDRAULITECH INC.",,"1165843344","*Société par actions/Corporations/Compagnie","20","10","N","N","N","N","N",,"SALABERRY DE VALLEYFIELD","QC","CA","Québec hors Conseil d'agglomération"
"229082","LAPORTE & DUQUETTE INC.",,"1147541834","*Société par actions/Corporations/Compagnie","30","30","N","N","N","N","N",,"L'ASSOMPTION","QC","CA","Québec hors Conseil d'agglomération"
"232818","NATACHA CLITANDRE",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","O","O","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"230972","BIOVET INC.",,"1143714864","*Société par actions/Corporations/Compagnie","120",,"N","N","N","N","N",,"SAINT-HYACINTHE","QC","CA","Québec hors Conseil d'agglomération"
"234205","LES EMULSIONS BOURGET INC.",,"1165593584","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"ST-PAUL DE JOLIETTE","QC","CA","Québec hors Conseil d'agglomération"
"234288","MELOW DESIGN INC."," ","1166146697","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"235202","CONSTRUCTION GUILLAUME MAILHOT INC.",,"1166233487","*Société par actions/Corporations/Compagnie","6",,"N","N","N","N","N",,"L'ASSOMPTION","QC","CA","Québec hors Conseil d'agglomération"
"234190","ISOLATION CONFORT C.O. LTEE",,"1143040716","*Société par actions/Corporations/Compagnie","90",,"N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"234572","CINTAS CANADA  LIMITEE"," ","1175557140","*Société par actions/Corporations/Compagnie","501","75","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"234565","TETRA TECH INDUSTRIES INC.",,"1161064572","*Société par actions/Corporations/Compagnie","501","175","O","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"235862","GROUPE ARTEA INC."," ","1166306325","*Société par actions/Corporations/Compagnie","12","3","O","O","N","N","N",,"CANDIAC","QC","CA","Québec hors Conseil d'agglomération"
"236379","PREVOST FORTIN D'AOUST",,"3340069809","*Société en nom collectif","100","12","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"237498","CARDIO-CHOC","REANIMATION SAUVE-VIE INC.","1148521975","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N",,"SAINT-HYACINTHE","QC","CA","Québec hors Conseil d'agglomération"
"237492","ALLDATA CANADA SERVICES LTD.",,"1169437861","*Société par actions/Corporations/Compagnie","500","4","N","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"237585","THE PAQUIN ENTERTAINMENT GROUP INC.",,,"*Société par actions/Corporations/Compagnie","20",,"N","N","N","N","N",,"WINNIPEG","MB","CA","Canada mais hors Québec"
"239192","BOISVERT ISUZU INC.",,"1166160573","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"240283","ISABELLE GAGNE","MISS PIXELS","2248912661","*Entreprise individuelle / Travailleur autonome","1","0","O","N","N","N","N",,"MIRABEL","QC","CA","Québec hors Conseil d'agglomération"
"239689","GUBERNA SERVICES CONSEILS",,"2271087852","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"241357","RONALD ROSENTHALL",,"0000000NA","*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N",,"WESTMOUNT","QC","CA","Conseil d'agglomération hors Montréal"
"130751","CENTRE D'ECOLOGIE URBAINE"," ","1144917920","*Organisme à  but non lucratif","19","19","O","N","N","N","O","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"244101","FRANCIS MONTILLAUD",,,"*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"244918","LE GARAGE SYLVAIN JOUBERT","LES DISTRIBUTIONS SYLVAIN JOUBERT & FILS INC.","1141961780","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"246340","MENAGEZ-VOUS INC.",,"1141969205","*Société par actions/Corporations/Compagnie","70","40","N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"245865","AMIRCO ELECTRIQUE INC.","9215-3949  QUEBEC INC.","1166193244","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"246342","LES LIGNES SPORTIVES R & R INC",,"1145233822","*Société par actions/Corporations/Compagnie","3",,"N","N","N","N","N",,"FARNHAM","QC","CA","Québec hors Conseil d'agglomération"
"249580","SPORTIRA","3449386 CANADA INC.","1147547781","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"251241","SPEQ PHOTO","NEQ 1143567312","1149699192","*Société par actions/Corporations/Compagnie","100","100","O","N","N","N","N","Anjou","MONTREAL","QC","CA","Place d'affaires à Montréal"
"254196","OLYMPIQUE SOLUTIONS INFORMATIQUES","PAPETERIES OLYMPIQUES LTEE","1147053301","*Société par actions/Corporations/Compagnie","22",,"O","O","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"255092","AVIZO EXPERTS-CONSEILS INC."," ","1174203092","*Société par actions/Corporations/Compagnie","85","15","O","N","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"255092","AVIZO EXPERTS-CONSEILS INC."," ","1174203092","*Société par actions/Corporations/Compagnie","85","15","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"253542","ELECTROBAC INC."," ","1167541151","*Société par actions/Corporations/Compagnie","17","9","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"142605","LES CONSULTANTS COULOMBE JUNEAU & ASSOCIES INC.",,"1145460953","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"257522","SARAH DELL'AVA",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"257576","LES VITRERIES LALONGE ET GLASS HALL INC.",,"1143429174","*Société par actions/Corporations/Compagnie","15","4","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"255572","PATRICE ST-AMOUR",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"257611","LES PAVAGES J.M. BEAULIEU INC",,"1143798370","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N",,"STE-MARTINE","QC","CA","Québec hors Conseil d'agglomération"
"255603","GENATEC INC."," ","1147470760","*Société par actions/Corporations/Compagnie","40","20","N","N","N","N","N","Lachine","LACHINE","QC","CA","Place d'affaires à Montréal"
"257046","CONNEX QUEBEC INC.",,"1168018977","*Société par actions/Corporations/Compagnie","40","20","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"255744","SOPHIE BEAUDOIN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"256141","TRANSPORT PATRICK BRISEBOIS INC."," ","1163214951","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"257195","JARDIN DION INC.",,"1170256524","*Société par actions/Corporations/Compagnie","225",,"N","O","N","N","N",,"STE-THERESE","QC","CA","Québec hors Conseil d'agglomération"
"258463","CHIMIE-SOLUTION I.F. INC.",,"1168544048","*Société par actions/Corporations/Compagnie","10","8","N","N","N","N","N",,"VARENNES","QC","CA","Québec hors Conseil d'agglomération"
"262634","SCULPTURE BEAUREGARD","9342-3655 QUEBEC INC.","1171891576","*Société par actions/Corporations/Compagnie","1","0","N","N","N","N","N",,"SAINT-NAZAIRE D'ACTON","QC","CA","Québec hors Conseil d'agglomération"
"262634","SCULPTURE BEAUREGARD","9342-3655 QUEBEC INC.","1171891576","*Société par actions/Corporations/Compagnie","1","0","N","N","N","N","N",,"ST-JACQUES-LE-MAJEUR","QC","CA","Québec hors Conseil d'agglomération"
"261363","STANTEC EXPERT CONSEILS LTEE",,"1170241336","*Société par actions/Corporations/Compagnie","14000","1350","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"261316","PATRIARCHE ARCHITECTURE INC.",,"1164600463","*Société par actions/Corporations/Compagnie","16","16","O","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"262043","PROMOTIONS HANNAH INC."," ","1149262744","*Société par actions/Corporations/Compagnie","8","8","N","O","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"264374","VISIACTION","NORMAND RIVEST","2247801709","*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N","LaSalle","MONTREAL","QC","CA","Place d'affaires à Montréal"
"265150","OLIVIER FARMER",,"0000000NA","*Entreprise individuelle / Travailleur autonome","5","5","N","N","N","N","N",,"MONT-ROYAL","QC","CA","Conseil d'agglomération hors Montréal"
"155587","HUU BAC QUACH",,"2271800965","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"264157","AEDIFICA INC."," ","1148160998","*Société par actions/Corporations/Compagnie","139","139","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"265248","FREDERIC BOISROND",,"2262928023","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"264228","ROCKET SOFTWARE",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"WALTHAM","MA","US","Étranger hors Canada"
"265678","SYLVAIN A. TROTTIER",,"2273334468","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"267936","EMONDAGE SBP","9211-4560 QUEBEC INC.","1165969834","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"ST-ANTOINE-SUR-RICHELIEU","QC","CA","Québec hors Conseil d'agglomération"
"154020","LES CONSTRUCTIONS P.R.V. INC."," ","1146548491","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"269725","FACTA GLOBAL INC.",,"1168430438","*Société par actions/Corporations/Compagnie","5","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"268732","ATELIERS B.F.R. INC.",,"1142874909","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"BEAUHARNOIS","QC","CA","Québec hors Conseil d'agglomération"
"148011","AKHURST MACHINERIE LIMITEE",,"1145880630","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"DELTA","BC","CA","Canada mais hors Québec"
"271124","TECHNI-ARP INC.",,"1163005177","*Société par actions/Corporations/Compagnie","75","30","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"271160","MICRO SYSTEMATION / MSAB INC.",,"000000NON","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"OTTAWA","ON","CA","Canada mais hors Québec"
"274605","ATELIER D'USINAGE QUENNEVILLE INC."," ","1163207831","*Société par actions/Corporations/Compagnie","49",,"O","N","N","N","N",,"SALABERRY DE VALLEYFIELD","QC","CA","Québec hors Conseil d'agglomération"
"277452","ALLB INC.",,"1160297793","*Société par actions/Corporations/Compagnie","2",,"O","N","N","N","N",,"ST-JEROME","QC","CA","Québec hors Conseil d'agglomération"
"276440","LOIC BARD"," ","2268430925","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"275898","EATON INDUSTRIES (CANADA) COMPANY",,"1143930346","*Société par actions/Corporations/Compagnie","600",,"N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"275901","KEYSTONE AUTOMOTIVE INDUSTRIES ON INC.",,"1148533780","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"SAINT-MATHIEU DE BELOEIL","QC","CA","Québec hors Conseil d'agglomération"
"278593","BSI GROUP CANADA INC.",,"1143797612","*Société par actions/Corporations/Compagnie","2000","20","N","N","N","N","N",,"MISSISSAUGA","ON","CA","Canada mais hors Québec"
"279139","ENERGIE VALERO INC.",,"1144999787","*Société par actions/Corporations/Compagnie","501","501","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"281123","CENTRE DU PONCEAU COURVAL INC.",,"1142249169","*Société par actions/Corporations/Compagnie","3","0","N","N","N","N","N",,"ST-ZEPHIRIN-DE-COURVAL","QC","CA","Québec hors Conseil d'agglomération"
"284418","SERGE YVAN BOURQUE",,"2272059538","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"284589","PPG REVETEMENTS ARCHITECTURAUX CANADA INC."," ","1166295346","*Société par actions/Corporations/Compagnie","2000","100","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"287146","ARNAUD GREGOIRE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"285443","GALERIE HUGUES CHARBONNEAU INC.",,"1168427830","*Société par actions/Corporations/Compagnie","4","4","O","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"285325","NANCY ISABELLE LABRIE",,"2263641104","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"289053","CATHERINE SYLVAIN",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"291145","9200-2427 QUEBEC INC.","PAYSAGISTE MONTREAL INC.","1165345639","*Société par actions/Corporations/Compagnie","12","6","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"290236","CLAUDIE BOUCHARD",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"291896","D.E.E.G.T.",,"1144039931","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N",,"MASCOUCHE","QC","CA","Québec hors Conseil d'agglomération"
"290257","XEOS IMAGERIE INC."," ","1170470919","*Société par actions/Corporations/Compagnie","20",,"N","O","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"291801","DWB CONSULTANTS","6005438 CANADA INC.","1160969102","*Société par actions/Corporations/Compagnie","135","10","O","O","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"294730","GENERAL PATENTE","DUVAL MARC","2268666221","*Entreprise individuelle / Travailleur autonome","1","0","N","N","N","N","N",,"DONNACONA","QC","CA","Québec hors Conseil d'agglomération"
"294631","GEOPOSITION ARPENTEURS-GEOMETRES INC.",,"1165915712","*Société par actions/Corporations/Compagnie","40","10","N","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"296184","LISE   SEGUIN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"295514","LABORATOIRE DE PROTHESES AUDITIVES LAVIOLETTE INC.",,"1141205568","*Société par actions/Corporations/Compagnie","8","0","N","N","N","N","N",,"TROIS-RIVIERES","QC","CA","Québec hors Conseil d'agglomération"
"297180","STEPHANE BARBEAU CONCEPTEUR LUMIERE",,"1169558690","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Ahuntsic-Cartierville","MONTREAL","QC","CA","Place d'affaires à Montréal"
