Numero_Fournisseur,Nom_Fournisseur,Autre_Nom,Num_Entreprise_Quebec,Structure_Juridique,Nombre_Employes,Nombre_Employes_Montreal,Politique_Dans_Dev_Durable,Politique_Approv_Responsable,Entreprise_Start_Up,Fournisseur_RTU,Entreprise_Economie_Sociale,Lieu_Arrondissement,Lieu_Ville,Lieu_Etat_Province,Lieu_Pays,Lieu_Zone_Achat
"490889","NIMBLE INFORMATION STRATEGIES INC.",,"1172680259","*Société par actions/Corporations/Compagnie","155","2","N","N","N","N","N",,"AURORA","ON","CA","Canada mais hors Québec"
"492506","9375-0719 QUEBEC INC.",,"1173511941","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"494218","MATHIEU RIEL",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"494788","LES SERVICES DES GENIES INC.",,"1168083583","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"496346","NOEL WILSON INC.",,"1145331949","*Société par actions/Corporations/Compagnie","50","0","O","O","N","N","N",,"SAINT-REMI","QC","CA","Québec hors Conseil d'agglomération"
"495998","9107-4880 QUEBEC INC.",,"1160295292","*Société par actions/Corporations/Compagnie","8",,"N","N","N","N","N",,"PRINCEVILLE","QC","CA","Québec hors Conseil d'agglomération"
"497206","ALEXIS DIAMOND",,"2263780696","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"495970","1,2,3... JE CUISINE!",,"1173088007","*Organisme à  but non lucratif",,,"O","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"496900","BORIS BIBERDZIC",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"496365","MELISSA MONTAGNE",,"000000NON","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"496553","LES ECLAIRAGES FRANCOIS ROUPINIAN INC.",,"1160716081","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N","Lachine","MONTREAL","QC","CA","Place d'affaires à Montréal"
"497471","XSOLUTIONS","9123-4823 QUEBEC INC.","1161174363","*Société par actions/Corporations/Compagnie",,"13","N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"496006","MACONNERIE ML","9389-4541 QUEBEC INC.","1174165366","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"496561","GROUPE WE CARE INC.",,"1172606882","*Société par actions/Corporations/Compagnie","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"289785","PATSY VAN ROOST",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"498633","LAGACE ELECTRIQUE INC",,"1142928846","*Société par actions/Corporations/Compagnie","13","8","N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"498156","LA BOITE ROUGE VIF",,"1148271704","*Organisme à  but non lucratif","20",,"N","N","N","N","N",,"SAGUENAY","QC","CA","Québec hors Conseil d'agglomération"
"499234","ASSOCIATION SPORTIVE LES BALLONS INTENSIFS",,"1170117437","*Organisme à  but non lucratif","10","10","O","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"499257","GROUPE 3737",,"1171962948","*Organisme à  but non lucratif","2","2","O","N","O","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"500447","MARION SPEE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"500783","G.C.M. LTEE",,"1172796766","*Société par actions/Corporations/Compagnie","34","6","N","N","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"504356","NSL MECANIQUE INC.",,"1173527566","*Société par actions/Corporations/Compagnie","2","2","N","N","N","N","N",,"DEUX-MONTAGNES","QC","CA","Québec hors Conseil d'agglomération"
"507726","MATHILDE FOREST RIVIERE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"507165","CERAMIQUE BO-T",,"2265389801","*Entreprise individuelle / Travailleur autonome","8","8","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"508953","CONCEPT CONTROLS INC.",,"1173407066","*Société par actions/Corporations/Compagnie","55","5","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"508914","CREATIONS JADE",,"1143828995","*Société par actions/Corporations/Compagnie","30",,"O","N","N","N","N",,"ASCOT CORNER","QC","CA","Québec hors Conseil d'agglomération"
"115694","VIDEOTRON LTEE .","VIDEOTRON SERVICES AFFAIRES","1173288326","*Société par actions/Corporations/Compagnie","501",,"N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"508414","9341-4696 QUEBEC INC.","LA GRAINE BRULEE","1171844013","*Société par actions/Corporations/Compagnie","23","23","O","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"509143","CONSTRUCTION SERGE BERGERON INC.",,"1173424731","*Société par actions/Corporations/Compagnie","15",,"N","N","N","N","N",,"MONT-ST-HILAIRE","QC","CA","Québec hors Conseil d'agglomération"
"509578","MARTIN DROUIN",,"000000NAN","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"MONTREAL","QC","CA",
"511160","9211-3497 QUEBEC INC.","CDL ENVIRONNEMENT","1165964918","*Société par actions/Corporations/Compagnie","6","6","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"509717","FRESHWORKS INC.",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"SAN MATEO","CA","US","Étranger hors Canada"
"512326","CONCEPT NUMERIQUE INC.",,"1163887467","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N",,"TROIS-RIVIERES","QC","CA","Québec hors Conseil d'agglomération"
"511875","CANADIAN AMMUNITION DISPOSAL SERVICES",,"0000000NA","*Société par actions/Corporations/Compagnie","5",,"N","N","N","N","N",,"ANCASTER","ON","CA","Canada mais hors Québec"
"513044","CONTANT INC.",,"1171681514","*Société par actions/Corporations/Compagnie","200","4","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"513138","OUTDOOR GEAR CANADA",,"1141959230","*Société par actions/Corporations/Compagnie","75","70","O","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"513870","GESTION SAGECOM INC.",,"1169367944","*Société par actions/Corporations/Compagnie","2",,"N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"513872","PARABON NANOLABS",,"0000000NA","*Société par actions/Corporations/Compagnie","25",,"N","N","N","N","N",,"RESTON","VA","US","Étranger hors Canada"
"515186","LORI BEAVIS",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
"515890","LUDOVIC BONEY INC.",,"1167956276","*Société par actions/Corporations/Compagnie","1",,"O","N","N","N","N",,"LEVIS","QC","CA","Québec hors Conseil d'agglomération"
"518208","ENSEIGNES PLUS INC.",,"1142977975","*Société par actions/Corporations/Compagnie","10","10","O","N","N","N","N",,"CHATEAUGUAY","QC","CA","Québec hors Conseil d'agglomération"
"517325","CLEMENT DE GAULEJAC",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"521002","9367-0354 QUEBEC INC.",,"1173124620","*Société par actions/Corporations/Compagnie","9","9","N","N","N","N","N","Mercier–Hochelaga-Maisonneuve","MONTREAL","QC","CA","Place d'affaires à Montréal"
"520490","URBAN-ELEMENT ZONE","LA ZONE URBAINE-ELEMENT","2269984490","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"520998","DIGITAL WATER SOLUTIONS INC.",,"0000000NA","*Société par actions/Corporations/Compagnie","3","0","N","N","N","N","N",,"GUELPH","ON","CA","Canada mais hors Québec"
"519134","FREDERIQUE BRUNET-DORE",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"519104","VALERIE RICHARD",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"525234","BALLASPEAR INC.",,"1173266231","*Société par actions/Corporations/Compagnie","1","1","O","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"524265","BEAULIEU ARTISTIK MANAGEMENT","PVB PRODUCTIONS INC.","1164192198","*Société par actions/Corporations/Compagnie","6","2","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"525298","ASTUS INC.",,"1145379161","*Société par actions/Corporations/Compagnie","41",,"N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"525134","JESSEA INC.",,"1173760712","*Société par actions/Corporations/Compagnie","3","3","O","N","N","N","N",,"DELSON","QC","CA","Québec hors Conseil d'agglomération"
"523799","RESSOURCE IMPRESSION",,"1144334274","*Société par actions/Corporations/Compagnie","5","5","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"525113","MAISON DE L'INNOVATION SOCIALE",,"1172107626","*Organisme à  but non lucratif","12","12","N","N","O","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"523792","9347-4641 QUEBEC INC.",,"1173264400","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"525766","RICHARD MORIN",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"LONGUEUIL","QC","CA","Québec hors Conseil d'agglomération"
"526895","ALUMASAFWAY INC.",,"1170194550","*Société par actions/Corporations/Compagnie","500","300","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"526498","8161216 CANADA INC.",,"1168159482","*Société par actions/Corporations/Compagnie","7","7","N","N","N","N","N",,"BOUCHERVILLE","QC","CA","Québec hors Conseil d'agglomération"
"526351","DESCHAMPS MATS SYSTEMS INC",,"0000000NA","*Société par actions/Corporations/Compagnie","50","0","N","N","N","N","N",,"CEDAR GROVE","NJ","US","Étranger hors Canada"
"526697","AXELLE MUNEZERO",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","O","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"526338","FRANCOIS VIGNEAULT",,,"*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N",,"SAINT-ADOLPHE-D'HOWARD","QC","CA","Québec hors Conseil d'agglomération"
"526900","MARQUAGE ASPHALTE",,"1172388481","*Société par actions/Corporations/Compagnie","4",,"N","N","N","N","N",,"POINTE-CLAIRE","QC","CA","Conseil d'agglomération hors Montréal"
"527614","PRODUCTIONS NANTEL INC.",,"1169214732","*Société par actions/Corporations/Compagnie","1",,"N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"529068","LE GROUPE CBS AIR INC.",,"1160434065","*Société par actions/Corporations/Compagnie","25","25","N","N","N","N","N",,"LAVAL","QC","CA","Québec hors Conseil d'agglomération"
"529770","METAL M4 INC.",,"1168273754","*Société par actions/Corporations/Compagnie","2","0","O","N","N","N","N",,"SAINTE-CATHERINE","QC","CA","Québec hors Conseil d'agglomération"
"532265","VELO-TRANSIT","9401-4990 QUEBEC INC.","1174713231","*Société par actions/Corporations/Compagnie","5","2","O","N","N","N","N",,"CARIGNAN","QC","CA","Québec hors Conseil d'agglomération"
"532282","LES BARISTOCRATES","RAYMOND CARINGI","2273332157","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"531828","GROUPE ECLAIR INC.",,"1142370163","*Société par actions/Corporations/Compagnie","65","15","N","N","N","N","N",,"QUEBEC","QC","CA","Québec hors Conseil d'agglomération"
"530583","FDTPRO INC.",,"1168722222","*Société par actions/Corporations/Compagnie","3",,"N","N","N","N","N",,"SHERBROOKE","QC","CA","Québec hors Conseil d'agglomération"
"530543","LES EQUIPEMENTS BERBOUR INC.",,"1144889871","*Société par actions/Corporations/Compagnie","40","10","N","N","N","N","N","Saint-Laurent","MONTREAL","QC","CA","Place d'affaires à Montréal"
"532985","APY MTL INC.",,"1148405534","*Société par actions/Corporations/Compagnie","4","4","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"532755","CAROLINE HAMEL",,"0000000NA","*Entreprise individuelle / Travailleur autonome","1","1","N","N","N","N","N","Villeray–Saint-Michel–Parc-Extension","MONTREAL","QC","CA","Place d'affaires à Montréal"
"533342","SYMAS CORPORATION",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"GRAND JUNCTION","CO","US","Étranger hors Canada"
"536634","AGENCE DE SECURITE A2A INC.",,"1173936700","*Société par actions/Corporations/Compagnie","23","22","N","N","N","N","N","Ville-Marie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"537519","BUREAU PLAN INC.",,"1172721228","*Société par actions/Corporations/Compagnie","6","6","N","N","N","N","N",,"BOISBRIAND","QC","CA","Québec hors Conseil d'agglomération"
"537231","11073192 CANADA INC.",,"1174073768","*Société par actions/Corporations/Compagnie","8","8","N","N","N","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"539132","GUARDIAN TECHNOLOGIES SOLUTIONS",,"0000000NA","*Société par actions/Corporations/Compagnie","10",,"N","N","N","N","N",,"AURORA","ON","CA","Canada mais hors Québec"
"543807","CONSTRUCTION D360 INC.",,"1170831680","*Société par actions/Corporations/Compagnie","10","10","N","N","N","N","N","Montréal-Nord","MONTREAL","QC","CA","Place d'affaires à Montréal"
"543688","LINCOLNSHIRE PRINTING, INC.",,"0000000NA","*Société par actions/Corporations/Compagnie","6","0","N","N","N","N","N",,"MCHENRY","US","US","Étranger hors Canada"
"543103","A/C MOBILE RIVE NORD INC.",,"1171082069","*Société par actions/Corporations/Compagnie","8","0","N","N","N","N","N",,"BLAINVILLE","QC","CA","Québec hors Conseil d'agglomération"
"543038","GFL ENVIRONNEMENTAL INC.",,"1175311910","*Société par actions/Corporations/Compagnie",,,"O","N","N","N","N",,"MONTREAL-EST","QC","CA","Conseil d'agglomération hors Montréal"
"547112","VITRERIE YVAN LANTHIER",,"2247144787","*Entreprise individuelle / Travailleur autonome","1",,"N","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"550439","UNIFORM WORKS LIMITED",,"0000000NA","*Société par actions/Corporations/Compagnie","21","1","N","N","N","N","N",,"DARTMOUTH","NS","CA","Canada mais hors Québec"
"558608","ENTREPRISE MOVE","9394-7208 QUEBEC INC.","1174405333","*Société par actions/Corporations/Compagnie","3","3","N","N","N","N","N",,"TERREBONNE","QC","CA","Québec hors Conseil d'agglomération"
"560523","IBNOU NDIAYE",,,"*Entreprise individuelle / Travailleur autonome","3","3","N","N","N","N","N","Rosemont–La Petite-Patrie","MONTREAL","QC","CA","Place d'affaires à Montréal"
"560971","SPORTPLEXE PIERREFONDS",,"1174939562","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N","Pierrefonds-Roxboro","MONTREAL","QC","CA","Place d'affaires à Montréal"
"560431","LE GROUPE DE MAINTENANCE COUTURE INC.",,"1174072497","*Société par actions/Corporations/Compagnie","32",,"N","N","N","N","N",,"ST-HUBERT","QC","CA","Québec hors Conseil d'agglomération"
"561676","STAHLS CANADA",,"0000000NA","*Société par actions/Corporations/Compagnie",,,"N","N","N","N","N",,"CONCORD","ON","CA","Canada mais hors Québec"
"560723","9149-8097 QUEBEC INC",,"1162655972","*Société par actions/Corporations/Compagnie","8",,"O","N","N","N","N",,"VAUDREUIL-DORION","QC","CA","Québec hors Conseil d'agglomération"
"560743","SERVICE DE GESTION DOCUMENTAIRE FRANCE LONGPRE INC.",,"1162006465","*Société par actions/Corporations/Compagnie","51","6","O","O","N","N","O",,"SHAWINIGAN","QC","CA","Québec hors Conseil d'agglomération"
"563441","LIFE TECHNOLOGIES INC.",,"1174743295","*Société par actions/Corporations/Compagnie","70000","5","N","N","N","N","N",,"TORONTO","QC","CA","Canada mais hors Québec"
"566039","ROSEMARIE RECORDS",,"1162875034","*Société par actions/Corporations/Compagnie","11","11","N","N","N","N","N","Le Plateau-Mont-Royal","MONTREAL","QC","CA","Place d'affaires à Montréal"
"566041","BETHANY MCKENNA",,"0000000NA","*Coopérative","5","5","N","N","N","N","N","Verdun","MONTREAL","QC","CA","Place d'affaires à Montréal"
"565699","CORPORATION DE SERVICES D'ALARMES GARDA",,"1173367443","*Société par actions/Corporations/Compagnie","118","60","O","N","N","N","N","Saint-Léonard","MONTREAL","QC","CA","Place d'affaires à Montréal"
"565762","ATELIERS DE RADIATEURS BERNARD INC.",,"1142168278","*Société par actions/Corporations/Compagnie","6","6","O","N","O","N","N","Rivière-des-Prairies–Pointe-aux-Trembles","MONTREAL","QC","CA","Place d'affaires à Montréal"
"565214","ENVIROSUITE CANADA INC.",,"1173277089","*Société par actions/Corporations/Compagnie","11","11","N","N","N","N","N","Côte-des-Neiges–Notre-Dame-de-Grâce","MONTREAL","QC","CA","Place d'affaires à Montréal"
