num-civique-de,num-civique-a,nom-rue,secteur,matricule,statut-juridique,num-cadastre,typologie-architecturale,pluram-1981-num-fiche,en-ou-vers,annee-construction,evaluation-patrimoniale,batiment-disparu,atiments-secondaires-interet,inclure-dans-inventaire,commentaires,identifiant,lien-photos,photo-utilisee 
"3081",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à toit plat / plex","55",,,,"disparu",,,"Remplacé par le 3065-3085 (construction 1989).","LEVO_3081","https://donnees.laval.ca/jeux/ppa/LEVO_3081/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3313",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","38",,,,"disparu",,,,"LEVO_3313","https://donnees.laval.ca/jeux/ppa/LEVO_3313/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3329",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","39",,,,"disparu",,,,"LEVO_3329","https://donnees.laval.ca/jeux/ppa/LEVO_3329/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3516",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","60",,,,"disparu",,,,"LEVO_3516","https://donnees.laval.ca/jeux/ppa/LEVO_3516/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3565",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","43",,,,"disparu",,,,"LEVO_3565","https://donnees.laval.ca/jeux/ppa/LEVO_3565/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3733",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison franco-québécoise","10",,,,"disparu",,,,"LEVO_3733","https://donnees.laval.ca/jeux/ppa/LEVO_3733/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3830",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison franco-québécoise","9",,,,"disparu",,,,"LEVO_3830","https://donnees.laval.ca/jeux/ppa/LEVO_3830/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3973","3975","Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison cubique","48",,,,"disparu",,,,"LEVO_3973","https://donnees.laval.ca/jeux/ppa/LEVO_3973/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3981","3983","Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison cubique","48",,,,"disparu",,,,"LEVO_3981","https://donnees.laval.ca/jeux/ppa/LEVO_3981/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3989",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","78",,,,"disparu",,,,"LEVO_3989","https://donnees.laval.ca/jeux/ppa/LEVO_3989/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4065",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"LEVO_4065","https://donnees.laval.ca/jeux/ppa/LEVO_4065/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4089",,"Lévesque Ouest (boulevard)","Chomedey","8543-64-3160-6-000","Sans statut","1443196 ","maison Boomtown","53","vers","1929",,"disparu",,,"Toujours actif dans l'évaluation fondière","LEVO_4089","https://donnees.laval.ca/jeux/ppa/LEVO_4089/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4109","4115","Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison franco-québécoise","10",,,,"disparu",,,,"LEVO_4109","https://donnees.laval.ca/jeux/ppa/LEVO_4109/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4477",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"éclectisme victorien","47",,,,"disparu",,,,"LEVO_4477","https://donnees.laval.ca/jeux/ppa/LEVO_4477/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4755",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","28",,,,"disparu",,,,"LEVO_4755","https://donnees.laval.ca/jeux/ppa/LEVO_4755/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4861",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","30",,,,"disparu",,,,"LEVO_4861","https://donnees.laval.ca/jeux/ppa/LEVO_4861/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4970",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"LEVO_4970","https://donnees.laval.ca/jeux/ppa/LEVO_4970/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4981",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","24",,,,"disparu",,,,"LEVO_4981","https://donnees.laval.ca/jeux/ppa/LEVO_4981/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5065",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison d'esprit français","83",,,,"disparu",,,,"LEVO_5065","https://donnees.laval.ca/jeux/ppa/LEVO_5065/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5070",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","24",,,,"disparu",,,,"LEVO_5070","https://donnees.laval.ca/jeux/ppa/LEVO_5070/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5089","5091","Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","70",,,,"disparu",,,,"LEVO_5089","https://donnees.laval.ca/jeux/ppa/LEVO_5089/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5106",,"Lévesque Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","39",,,,"disparu",,,,"LEVO_5106","https://donnees.laval.ca/jeux/ppa/LEVO_5106/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1516","1524","Principale (rue)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"PRIN_1516","https://donnees.laval.ca/jeux/ppa/PRIN_1516/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1558","1560","Principale (rue)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","38",,,,"disparu",,,,"PRIN_1558","https://donnees.laval.ca/jeux/ppa/PRIN_1558/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1561",,"Principale (rue)","Chomedey",,"Sans statut",,"maison Boomtown","43",,,,"disparu",,,,"PRIN_1561","https://donnees.laval.ca/jeux/ppa/PRIN_1561/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1568",,"Principale (rue)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","78",,,,"disparu",,,,"PRIN_1568","https://donnees.laval.ca/jeux/ppa/PRIN_1568/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1576","1580","Principale (rue)","Chomedey",,"Sans statut",,"maison Boomtown","53",,,,"disparu",,,,"PRIN_1576","https://donnees.laval.ca/jeux/ppa/PRIN_1576/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1596","1600","Principale (rue)","Chomedey",,"Sans statut",,"maison Boomtown","53",,,,"disparu",,,,"PRIN_1596","https://donnees.laval.ca/jeux/ppa/PRIN_1596/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1604","1608","Principale (rue)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"PRIN_1604","https://donnees.laval.ca/jeux/ppa/PRIN_1604/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1612",,"Principale (rue)","Chomedey",,"Sans statut",,"maison à toit plat / plex","74",,,,"disparu",,,,"PRIN_1612","https://donnees.laval.ca/jeux/ppa/PRIN_1612/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1615","1619","Principale (rue)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","27",,,,"disparu",,,,"PRIN_1615","https://donnees.laval.ca/jeux/ppa/PRIN_1615/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1631",,"Principale (rue)","Chomedey",,"Sans statut",,"maison à toit plat / plex","74",,,,"disparu",,,,"PRIN_1631","https://donnees.laval.ca/jeux/ppa/PRIN_1631/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1632",,"Principale (rue)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","22",,,,"disparu",,,,"PRIN_1632","https://donnees.laval.ca/jeux/ppa/PRIN_1632/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1633",,"Principale (rue)","Chomedey",,"Sans statut",,"maison à toit plat / plex","55",,,,"disparu",,,,"PRIN_1633","https://donnees.laval.ca/jeux/ppa/PRIN_1633/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1639",,"Principale (rue)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","15",,,,"disparu",,,,"PRIN_1639","https://donnees.laval.ca/jeux/ppa/PRIN_1639/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1645",,"Principale (rue)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","24",,,,"disparu",,,,"PRIN_1645","https://donnees.laval.ca/jeux/ppa/PRIN_1645/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1655",,"Principale (rue)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","22",,,,"disparu",,,,"PRIN_1655","https://donnees.laval.ca/jeux/ppa/PRIN_1655/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1676","1680","Principale (rue)","Chomedey",,"Sans statut",,"maison cubique","118",,,,"disparu",,,,"PRIN_1676","https://donnees.laval.ca/jeux/ppa/PRIN_1676/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1686",,"Principale (rue)","Chomedey",,"Sans statut",,"maison à toit plat / plex","74",,,,"disparu",,,,"PRIN_1686","https://donnees.laval.ca/jeux/ppa/PRIN_1686/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1745","1759","Principale (rue)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","60",,,,"disparu",,,,"PRIN_1745","https://donnees.laval.ca/jeux/ppa/PRIN_1745/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1753","1757","Principale (rue)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","60",,,,"disparu",,,,"PRIN_1753","https://donnees.laval.ca/jeux/ppa/PRIN_1753/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1756",,"Principale (rue)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","60",,,,"disparu",,,,"PRIN_1756","https://donnees.laval.ca/jeux/ppa/PRIN_1756/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1783",,"Principale (rue)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","78",,,,"disparu",,,,"PRIN_1783","https://donnees.laval.ca/jeux/ppa/PRIN_1783/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1830","1832","Principale (rue)","Chomedey",,"Sans statut",,"maison Boomtown","70",,,,"disparu",,,,"PRIN_1830","https://donnees.laval.ca/jeux/ppa/PRIN_1830/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1837","1841","Principale (rue)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","37",,,,"disparu",,,,"PRIN_1837","https://donnees.laval.ca/jeux/ppa/PRIN_1837/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1840","1842","Principale (rue)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","78",,,,"disparu",,,,"PRIN_1840","https://donnees.laval.ca/jeux/ppa/PRIN_1840/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1845",,"Principale (rue)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","38",,,,"disparu",,,,"PRIN_1845","https://donnees.laval.ca/jeux/ppa/PRIN_1845/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1849",,"Principale (rue)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","38",,,,"disparu",,,,"PRIN_1849","https://donnees.laval.ca/jeux/ppa/PRIN_1849/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1736",,"Saint-Aubin (montée)","Chomedey",,"Sans statut",,"croix de chemin et calvaire","101",,,,"disparu",,,,"SAUBI_1736","https://donnees.laval.ca/jeux/ppa/SAUBI_1736/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1054",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","38",,,,"disparu",,,,"SELO_1054","https://donnees.laval.ca/jeux/ppa/SELO_1054/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1149",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","15",,,,"disparu",,,,"SELO_1149","https://donnees.laval.ca/jeux/ppa/SELO_1149/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1420",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","67",,,,"disparu",,,,"SELO_1420","https://donnees.laval.ca/jeux/ppa/SELO_1420/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1675",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","70",,,,"disparu",,,"Remplacé par une nouvelle construction (2000)","SELO_1675","https://donnees.laval.ca/jeux/ppa/SELO_1675/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"1969",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","22",,,,"disparu",,,,"SELO_1969","https://donnees.laval.ca/jeux/ppa/SELO_1969/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"2145",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison d'esprit français","5",,,,"disparu",,,,"SELO_2145","https://donnees.laval.ca/jeux/ppa/SELO_2145/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"2972",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","23",,,,"disparu",,,,"SELO_2972","https://donnees.laval.ca/jeux/ppa/SELO_2972/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3165",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","54",,,,"disparu",,,,"SELO_3165","https://donnees.laval.ca/jeux/ppa/SELO_3165/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3731",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"grange-étable à toit à deux versants","97",,,,"disparu",,,,"SELO_3731","https://donnees.laval.ca/jeux/ppa/SELO_3731/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3824",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à toit plat / plex","74",,,,"disparu",,,,"SELO_3824","https://donnees.laval.ca/jeux/ppa/SELO_3824/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4295",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","25",,,,"disparu",,,,"SELO_4295","https://donnees.laval.ca/jeux/ppa/SELO_4295/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4535",,"Saint-Elzéar Ouest (boulevard)","Chomedey",,"Sans statut",,"grange-étable à toit à deux versants","95",,,,"disparu",,,,"SELO_4535","https://donnees.laval.ca/jeux/ppa/SELO_4535/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3910",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison franco-québécoise","10",,,,"disparu",,,,"SMAR_3910","https://donnees.laval.ca/jeux/ppa/SMAR_3910/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3911",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison cubique","46",,,,"disparu",,,,"SMAR_3911","https://donnees.laval.ca/jeux/ppa/SMAR_3911/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3925",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"SMAR_3925","https://donnees.laval.ca/jeux/ppa/SMAR_3925/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3971",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","54","vers","1938",,"disparu",,,,"SMAR_3971","https://donnees.laval.ca/jeux/ppa/SMAR_3971/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4035",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","30",,,,"disparu",,,,"SMAR_4035","https://donnees.laval.ca/jeux/ppa/SMAR_4035/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4354",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"SMAR_4354","https://donnees.laval.ca/jeux/ppa/SMAR_4354/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4434",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","70",,,,"disparu",,,,"SMAR_4434","https://donnees.laval.ca/jeux/ppa/SMAR_4434/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4681",,"Saint-Martin Ouest (boulevard)","Chomedey","8345-20-0790-5-000-0000","Sans statut","1720098","maison cubique","82","vers","1910",,"disparu",,,,"SMAR_4681","https://donnees.laval.ca/jeux/ppa/SMAR_4681/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4900",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison à mansarde / Second Empire","32",,,,"disparu",,,,"SMAR_4900","https://donnees.laval.ca/jeux/ppa/SMAR_4900/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5610","5612","Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"grange-étable à toit brisé","96",,,,"disparu",,,,"SMAR_5610","https://donnees.laval.ca/jeux/ppa/SMAR_5610/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5680",,"Saint-Martin Ouest (boulevard)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"SMAR_5680","https://donnees.laval.ca/jeux/ppa/SMAR_5680/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3470",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison à toit plat / plex","74",,,,"disparu",,,,"SOUV_3470","https://donnees.laval.ca/jeux/ppa/SOUV_3470/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3818",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"cottage vernaculaire américain","49",,,,"disparu",,,,"SOUV_3818","https://donnees.laval.ca/jeux/ppa/SOUV_3818/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3839",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison Boomtown","51",,,,"disparu",,,,"SOUV_3839","https://donnees.laval.ca/jeux/ppa/SOUV_3839/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3849",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","22",,,,"disparu",,,,"SOUV_3849","https://donnees.laval.ca/jeux/ppa/SOUV_3849/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"3925",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","24",,,,"disparu",,,,"SOUV_3925","https://donnees.laval.ca/jeux/ppa/SOUV_3925/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4197",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison Boomtown","70",,,,"disparu",,,,"SOUV_4197","https://donnees.laval.ca/jeux/ppa/SOUV_4197/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"4781",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","22",,,,"disparu",,,,"SOUV_4781","https://donnees.laval.ca/jeux/ppa/SOUV_4781/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5005",,"Souvenir (chemin du)","Chomedey",,"Sans statut",,"maison traditionnelle québécoise","24",,,,"disparu",,,,"SOUV_5005","https://donnees.laval.ca/jeux/ppa/SOUV_5005/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5150",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"grange-étable à toit brisé","96",,,,"disparu",,,,"BASF_5150","https://donnees.laval.ca/jeux/ppa/BASF_5150/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5260",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"maison traditionnelle québécoise","15",,,,"disparu",,,,"BASF_5260","https://donnees.laval.ca/jeux/ppa/BASF_5260/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5305 B",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"autre","56",,,,"disparu",,,"N'existe pas puisque correspond au 5305. ","BASF_5305B","https://donnees.laval.ca/jeux/ppa/BASF_5305B/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5438",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"cottage vernaculaire américain","30",,,,"disparu",,,"Maison récente (2006) à cet emplacement.","BASF_5438","https://donnees.laval.ca/jeux/ppa/BASF_5438/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5555",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"caveau à légumes","99",,,,"disparu",,,,"BASF_5555","https://donnees.laval.ca/jeux/ppa/BASF_5555/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5562",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"maison traditionnelle québécoise","15",,,,"disparu",,,,"BASF_5562","https://donnees.laval.ca/jeux/ppa/BASF_5562/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5562",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"croix de chemin et calvaire","101",,,,"disparu",,,"Croix de chemin ou calvaire","BASF_5562_C","https://donnees.laval.ca/jeux/ppa/BASF_5562_C/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"5850",,"Bas-Saint-François (rang du)","Duvernay",,"Sans statut",,"grange-étable à toit à deux versants","97",,,,"disparu",,,,"BASF_5850_2","https://donnees.laval.ca/jeux/ppa/BASF_5850_2/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
"2835",,"Haut-Saint-François (rang du)","Duvernay",,"Sans statut",,"grange-étable à toit à deux versants","95",,,,"disparu",,,,"HASF_2835","https://donnees.laval.ca/jeux/ppa/HASF_2835/2014-2015_Pr%C3%A9inventaire_Patri-Arch/",
