ï»¿OBJECTID,NUMERO_SCENARIO,LABEL,DIAMETER,START_NODE,STOP_NODE,LENGTH__SCALED_,MATERIAL,ANNEEINSTALLATION,CLASSIFICATIONFONCTIONNELLE,TYPEEGOUT,SECTION_TYPE,RISE,SPAN,PROPRIETAIRE 
4263034,1,EP-01119,750,125-542,125-540,30.7,Beton arme,1983,Collecteur,Pluviale total,Circle,0,0,Ville
4263035,1,ES-04136,300,124-218,124-218A,30.7,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4263036,1,ES-03047,300,120-113A,120-113,30.3,Gres,1940,Locale,Combinee,Circle,0,0,Ville
4263037,1,EP-31288,300,Ponc-040,203-315,33.4,Beton arme,1990,Branchement de bassin/fosse,Pluviale total,Circle,0,0,Ville
4263038,1,ES-05687,250,301-333,301-1330,85.5,Chlorure de polyvinyle,1992,Locale,Sanitaire,Circle,0,0,Ville
4263039,1,ES-02479,250,124-572,124-573,30.4,Ciment-amiante,1979,Locale,Sanitaire,Circle,0,0,Ville
4263040,1,ES-30828,250,137-053,137-023,40.5,Chlorure de polyvinyle,2007,Locale,Sanitaire,Circle,0,0,Ville
4263041,1,ES-08329,300,603-050,603-021,91.8,Ciment-amiante,1985,Locale,Pseudo-separe,Circle,0,0,Ville
4263042,1,EP-22530,300,204-1360,204-1361,30.3,Beton arme,1994,Locale,Pluviale total,Circle,0,0,Ville
4263043,1,ES-30527,300,204-1558,204-444,17.9,Beton arme,1997,Locale,Sanitaire,Circle,0,0,Ville
4263044,1,ES-02631,250,118-053,118-055,30.4,Ciment-amiante,1970,Locale,Sanitaire,Circle,0,0,Ville
4263045,1,ES-03795,450,N-1261,120-484,129.4,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4263046,1,ES-01452,300,124-075,124-076,30.2,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4263047,1,EP-23150,400,204-1494,204-1493,30.3,Beton arme,1971,Locale,Pluviale total,Circle,0,0,Ville
4263049,1,EP-36337,450,N-1939,N-1941,13,PEHD,2021,Locale,Pluviale total,Circle,0,0,Ville
4263050,1,ES-04936,300,202-214,202-213,30.3,Beton arme,1987,Locale,Pseudo-separe,Circle,0,0,Ville
4263051,1,ES-31281,400,605-008,605-007,80.9,Ciment-amiante,1974,Collecteur,Pseudo-separe,Circle,0,0,Ville
4263052,1,EP-26324,900,406-463,406-464,30.3,Beton arme,1994,Locale,Pluviale total,Circle,0,0,Ville
4263053,1,ES-31282,400,604-162,605-008,90.1,Ciment-amiante,1974,Collecteur,Pseudo-separe,Circle,0,0,Ville
4263054,1,ES-25693,250,401-477,401-475,32.7,Chlorure de polyvinyle,1993,Locale,Combinee,Circle,0,0,Ville
4263055,1,EP-36334,100,203-760,203-759,40.7,Chlorure de polyvinyle,2020,Drain perfore,Drain,Circle,0,0,Ville
4263056,1,EP-31280,200,21213,202-647,15.7,Chlorure de polyvinyle,2004,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4263058,1,EP-31279,300,202-719,202-646,1.9,Chlorure de polyvinyle,2004,Branchement de service,Pluviale total,Circle,0,0,Ville
4263059,1,EP-36331,150,23694,203-757,31.5,Chlorure de polyvinyle,2020,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4263060,1,ES-08457,250,601-027,601-028,30.3,Ciment-amiante,1983,Locale,Pseudo-separe,Circle,0,0,Ville
4263061,1,EP-21850,400,120-527,120-526,30.4,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4263062,1,EP-33028,600,204-1584,204-1387,32.3,Beton arme,1986,Collecteur,Pluviale total,Circle,0,0,Ville
4263063,1,ES-29963,250,120-410,120-677,80.7,Gres,1920,Locale,Combinee,Circle,0,0,Ville
4263065,1,ES-04133,300,124-218A,124-124,30.4,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4263066,1,ES-35804,300,120-741,120-695,31.8,Beton arme,2015,Locale,Sanitaire,Circle,0,0,Ville
4263067,1,EP-36329,900,501-363,E-941,34.1,PEHD,2018,Emissaire,Pluviale total,Circle,0,0,Ville
4263068,1,EP-23765,300,501-252,501-251,30.3,PEHD,2005,Locale,Pluviale total,Circle,0,0,Ville
4263069,1,EP-36328,1200,N-1935,Ponc-143,57.7,Beton arme,2020,Ponceau,Pluviale de rue,Circle,0,0,Ville
4263070,1,ES-02186,300,124-521,124-518,30.3,Beton arme,2000,Locale,Sanitaire,Circle,0,0,Ville
4263071,1,ES-31276,300,401-043,401-042,9.7,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4263072,1,ES-08643,300,B-303,604-072,32.8,Beton arme,1989,Locale,Pseudo-separe,Circle,0,0,Ville
4263073,1,ES-35915,200,203-445,203-449,118.5,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263075,1,EP-32064,150,17746,120-354A,39.2,None,1920,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4263076,1,EP-36325,100,43333,45010,107.1,Chlorure de polyvinyle,2020,Locale,Drain,Circle,0,0,Ville
4263077,1,ES-09083,300,403-017,403-016,31.8,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4263078,1,EP-36323,100,43279,43334,70,Chlorure de polyvinyle,2020,Locale,Drain,Circle,0,0,Ville
4263079,1,ES-04971,200,202-328,202-327,30.2,Chlorure de polyvinyle,1987,Locale,Pseudo-separe,Circle,0,0,Ville
4263080,1,ES-31274,300,402-162,402-016,4.2,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4263081,1,ES-21319,750,133-338,133-334,29.1,Beton arme,1960,Collecteur,Sanitaire,Circle,0,0,Ville
4263082,1,ES-04073,200,118-032,118-033,30.2,Ciment-amiante,1970,Locale,Sanitaire,Circle,0,0,Ville
4263083,1,ES-31545,200,B-1128,137-060,6.1,Chlorure de polyvinyle,2010,Locale,Sanitaire,Circle,0,0,Ville
4263084,1,EP-04030,600,119-373,119-375,30.2,Beton arme,1960,Collecteur,Pluviale total,Circle,0,0,Ville
4263086,1,ES-00567,300,124-473,124-474,30.1,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4263087,1,ES-08078,250,405-341,405-340,30.2,Chlorure de polyvinyle,1987,Locale,Sanitaire,Circle,0,0,Ville
4263088,1,ES-31273,300,401-627,401-045,56.7,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4263089,1,ES-09473,300,401-390,401-391,32.3,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4263090,1,ES-09646,300,401-628,401-627,125.5,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4263091,1,ES-36727,200,124-1111,124-1112,42,Chlorure de polyvinyle,2021,Locale,Sanitaire,Circle,0,0,Ville
4263092,1,ES-04028,250,119-372,119-374,30,Ciment-amiante,1960,Locale,Sanitaire,Circle,0,0,Ville
4263093,1,ES-02196,300,124-759,124-760,30.2,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4263094,1,ES-35451,200,406-799,406-814,19.9,Chlorure de polyvinyle,2019,Locale,Sanitaire,Circle,0,0,Ville
4263095,1,EP-20414,300,301-678,301-677,30.1,PEHD,1991,Locale,Pluviale total,Circle,0,0,Ville
4263096,1,EP-24506,300,501-428,501-427,30.1,Beton arme,1990,Locale,Pluviale total,Circle,0,0,Ville
4263097,1,EP-31271,0,N-876,E-571,14.6,Beton arme,1992,Ponceau,Pluviale total,Box,1.5,3,Ville
4263099,1,EP-31270,0,N-875,N-876,14.7,Beton arme,1992,Ponceau,Pluviale total,Box,1.5,3,Ville
4263100,1,EP-26157,300,405-309A,405-309,30.1,Beton arme,1970,Locale,Pluviale total,Circle,0,0,Ville
4263101,1,ES-32884,200,301-985,301-958,18.6,Chlorure de polyvinyle,2011,Locale,Sanitaire,Circle,0,0,Ville
4263102,1,EP-26707,250,N-2174,501-446,19.8,Chlorure de polyvinyle,1989,Locale,Pluviale total,Circle,0,0,Ville
4263103,1,ES-03608,500,N-590,120-033,52.4,Acier,1920,Locale,Combinee,Circle,0,0,Ville
4263104,1,ES-09989,300,403-219,403-218,30.1,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4263105,1,EP-23545,750,202-541,N-876,49.3,Beton arme,1992,Collecteur,Pluviale total,Circle,0,0,Ville
4263106,1,EP-34974,300,N-1466,120-634,13.6,Chlorure de polyvinyle,2013,Branchement de service,Pluviale total,Circle,0,0,Ville
4263107,1,EP-24591,450,501-335,501-336,30.1,Beton arme,1964,Locale,Pluviale total,Circle,0,0,Ville
4263108,1,ES-34102,300,B-1360,401-081,20.3,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4263109,1,EP-26188,300,405-342,405-343,30.1,Chlorure de polyvinyle,1987,Locale,Pluviale total,Circle,0,0,Ville
4263110,1,ES-05772,200,501-008,501-009,30.1,Chlorure de polyvinyle,1990,Locale,Sanitaire,Circle,0,0,Ville
4263111,1,ES-01118,250,125-541,125-539,29.9,Chlorure de polyvinyle,1983,Locale,Sanitaire,Circle,0,0,Ville
4263112,1,ES-33993,250,201-715,N-1242,4,Chlorure de polyvinyle,2016,Locale,Sanitaire,Circle,0,0,Ville
4263113,1,ES-31269,300,B-1097,401-132A,90.1,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4263114,1,ES-04644,250,B-96,137-008,13,Chlorure de polyvinyle,1984,Locale,Sanitaire,Circle,0,0,Ville
4263115,1,EP-31266,525,N-895,E-681,26,Beton arme,1983,Ponceau,Pluviale total,Circle,0,0,Ville
4263116,1,EP-23864,300,301-769,301-768,30.4,Chlorure de polyvinyle,2004,Locale,Pluviale total,Circle,0,0,Ville
4263118,1,ES-08211,250,403-094,403-094A,30,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4263119,1,ES-31445,300,604-300,604-155A,17.4,Chlorure de polyvinyle,2010,Locale,Sanitaire,Circle,0,0,Ville
4263120,1,ES-22709,200,201-033A,N-28,28.6,Beton arme,1961,Locale,Sanitaire,Circle,0,0,Ville
4263122,1,ES-07634,300,401-369,401-367,30.1,Beton arme,1990,Locale,Combinee,Circle,0,0,Ville
4263123,1,EP-22899,300,202-766,202-765,30.7,Beton arme,1985,Locale,Pluviale total,Circle,0,0,Ville
4263124,1,ES-33442,250,118-337,118-340,44.6,Chlorure de polyvinyle,2013,Locale,Sanitaire,Circle,0,0,Ville
4263126,1,ES-06224,450,402-030A,402-030,30,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4263127,1,EP-22822,375,125-126,125-124,45.5,Beton arme,1976,Locale,Pluviale total,Circle,0,0,Ville
4263128,1,EP-25323,250,B-910,604-233,30.2,TTO,1989,Locale,Pluviale de rue,Circle,0,0,Ville
4263130,1,EP-21634,200,301-705,301-704,30,Beton arme,1975,Locale,Pluviale de rue,Circle,0,0,Ville
4263132,1,EP-22392,600,204-1465,204-1555,80.3,Beton arme,1976,Collecteur,Pluviale total,Circle,0,0,Ville
4263133,1,EP-21769,750,204-966,E-466,16.1,Beton arme,1978,Collecteur,Pluviale total,Circle,0,0,Ville
4263134,1,EP-31264,900,204-1405,E-678,37.9,Beton arme,1983,Ponceau,Pluviale total,Circle,0,0,Ville
4263135,1,EP-31263,900,Ponc-038,204-1405,1.3,Beton arme,1983,Ponceau,Pluviale total,Circle,0,0,Ville
4263136,1,ES-21043,250,B-114,201-188,30.4,Beton arme,1976,Locale,Sanitaire,Circle,0,0,Ville
4263137,1,EP-25318,300,B-909,604-227,30.1,TTO,1989,Locale,Pluviale de rue,Circle,0,0,Ville
4263138,1,EP-21843,250,120-541,120-543,29.9,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4263139,1,EP-21840,200,120-544,120-543,30.1,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4263140,1,EP-31245,1500,203-473,E-675,10,Beton arme,2010,Emissaire,Pluviale total,Circle,0,0,Ville
4263142,1,ES-09793,300,B-708,403-280,25.5,Gres,1950,Locale,Combinee,Circle,0,0,Ville
4263143,1,ES-09580,600,401-039,401-038,29,Beton arme,1970,Collecteur,Combinee,Circle,0,0,Ville
4263144,1,EP-32221,375,501-493,501-494,30,Ciment-amiante,1964,Locale,Pluviale total,Circle,0,0,Ville
4263145,1,EP-23657,300,201-461,201-460,30,Beton arme,1996,Locale,Pluviale total,Circle,0,0,Ville
4263146,1,ES-31230,200,203-435,203-432,62.5,Chlorure de polyvinyle,2010,Locale,Sanitaire,Circle,0,0,Ville
4263147,1,EP-23347,300,204-1378,204-1379,29.9,Beton arme,1966,Locale,Pluviale total,Circle,0,0,Ville
4263148,1,ES-31228,200,203-439,203-437,116.5,Chlorure de polyvinyle,2010,Locale,Sanitaire,Circle,0,0,Ville
4263149,1,ES-31227,200,203-441,203-439,16.8,Chlorure de polyvinyle,2010,Locale,Sanitaire,Circle,0,0,Ville
4263151,1,ES-36315,150,ChaVan-038,ChaVan-039,475.6,PEHD,2020,Refoulement,Refoulement,Circle,0,0,Ville
4263152,1,ES-01117,250,125-539,125-538,27.2,Chlorure de polyvinyle,1983,Locale,Sanitaire,Circle,0,0,Ville
4263153,1,EP-31238,450,203-431,203-473,109.8,Beton arme,2010,Locale,Pluviale total,Circle,0,0,Ville
4263154,1,ES-31239,250,203-433,203-432,66.4,Chlorure de polyvinyle,2010,Locale,Sanitaire,Circle,0,0,Ville
4263155,1,ES-10063,300,404-288,404-287,29.9,Beton arme,1980,Locale,Combinee,Circle,0,0,Ville
4263156,1,ES-36351,300,N-1832,401-183,6,None,,Branchement de service,Combinee,Circle,0,0,Ville
4263157,1,EP-21849,400,120-528,120-527,29.9,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4263158,1,EP-31235,375,203-438,203-436,115.9,Chlorure de polyvinyle,2010,Locale,Pluviale total,Circle,0,0,Ville
4263159,1,ES-04164,150,B-1204,123-196,12.8,Beton,1929,Locale,Combinee,Circle,0,0,Ville
4263160,1,EP-31232,300,203-452,203-431,68.3,Chlorure de polyvinyle,2010,Locale,Pluviale total,Circle,0,0,Ville
4263161,1,EP-31233,450,203-434,203-431,60.1,Beton arme,2010,Locale,Pluviale total,Circle,0,0,Ville
4263162,1,ES-08107,250,405-356,405-355,29.9,Ciment-amiante,1986,Locale,Sanitaire,Circle,0,0,Ville
4263163,1,EP-22624,450,202-616,202-615,29.9,Beton arme,1996,Locale,Pluviale total,Circle,0,0,Ville
4263164,1,EP-35624,200,110-372,110-373,3.9,Beton arme,2000,Locale,Pluviale total,Circle,0,0,Ville
4263166,1,ES-36307,250,121-011,PosPom-073,4.5,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263167,1,EP-22042,200,23227,204-1002,29.8,Beton arme,1976,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4263168,1,ES-36305,250,121-012,121-024,22.3,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263169,1,ES-35072,250,132-062,132-168,23.6,Chlorure de polyvinyle,2022,Locale,Sanitaire,Circle,0,0,Ville
4263170,1,ES-01483,250,125-159,125-157,29.8,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4263171,1,ES-36302,200,121-015,121-014,69.6,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263172,1,ES-36301,200,121-016,121-015,90.3,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263173,1,ES-05457,200,301-121,301-120,29.4,Chlorure de polyvinyle,1988,Locale,Sanitaire,Circle,0,0,Ville
4263174,1,ES-36299,200,121-018,121-017,27,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263175,1,EP-22909,300,23529,202-767,29.8,Beton arme,1985,Locale,Pluviale total,Circle,0,0,Ville
4263176,1,ES-36297,200,121-020,121-019,53.1,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263177,1,EP-01517,1050,120-028,120-026,29.8,Beton arme,1975,Collecteur,Pluviale total,Circle,0,0,Ville
4263178,1,ES-36295,200,121-026,121-025,22.4,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263179,1,EP-24107,300,405-172,405-173,30.1,Chlorure de polyvinyle,1987,Locale,Pluviale total,Circle,0,0,Ville
4263180,1,ES-36293,200,121-028,121-027,95.6,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263181,1,ES-06875,300,204-761,204-766,29.8,Beton arme,1971,Locale,Sanitaire,Circle,0,0,Ville
4263182,1,ES-36291,200,121-031,121-030,27.2,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263183,1,ES-36290,200,121-032,121-031,32.2,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263184,1,ES-09373,750,401-098,401-097,29.8,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4263185,1,ES-07533,250,405-369,405-368,29.8,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4263186,1,ES-07772,200,405-610,405-608,29.6,Chlorure de polyvinyle,2004,Locale,Sanitaire,Circle,0,0,Ville
4263188,1,ES-01518,900,120-027,PosPom-005,29.8,Beton arme,1920,Collecteur,Combinee,Circle,0,0,Ville
4263190,1,ES-20021,525,203-569,203-176,47,Beton arme,2012,Collecteur,Sanitaire,Circle,0,0,Ville
4263191,1,ES-24672,750,404-317,404-467,25.7,Beton arme,1950,Emissaire,Trop-Plein,Circle,0,0,Ville
4263192,1,EP-31225,1500,N-892,204-1368,3.2,Beton arme,1996,Collecteur,Pluviale total,Circle,0,0,Ville
4263193,1,EP-23612,600,204-1452,E-531,30,Beton arme,1966,Collecteur,Pluviale total,Circle,0,0,Ville
4263194,1,EP-26615,1500,N-6,N-892,53,Beton arme,1996,Collecteur,Pluviale total,Circle,0,0,Ville
4263195,1,EP-22160,750,204-867,204-869,29.7,Beton arme,1994,Collecteur,Pluviale total,Circle,0,0,Ville
4263196,1,ES-03643,250,133-057,133-050,29.8,Ciment-amiante,1971,Locale,Sanitaire,Circle,0,0,Ville
4263197,1,ES-01780,250,125-369,125-370,29.7,Chlorure de polyvinyle,1987,Locale,Sanitaire,Circle,0,0,Ville
4263199,1,ES-35159,300,402-177,402-135,6.1,Chlorure de polyvinyle,2017,Locale,Combinee,Circle,0,0,Ville
4263200,1,EP-23360,1500,N-666,204-1364,123.6,Beton arme,1994,Collecteur,Pluviale total,Circle,0,0,Ville
4263202,1,ES-02971,750,124-764,124-120,29.7,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4263203,1,ES-02981,250,125-564,124-578,29.7,Ciment-amiante,1979,Locale,Sanitaire,Circle,0,0,Ville
4263204,1,ES-35116,250,132-501,132-494,9.4,Chlorure de polyvinyle,2019,Locale,Sanitaire,Circle,0,0,Ville
4263206,1,ES-00256,200,125-040,125-036,29.7,Ciment-amiante,1970,Locale,Sanitaire,Circle,0,0,Ville
4263208,1,EP-25274,300,602-163,70476,29.9,Beton arme,1984,Locale,Pluviale de rue,Circle,0,0,Ville
4263210,1,ES-26530,1050,PosPom-037,N-714,30.1,Hyprescon,1987,Refoulement,Refoulement,Circle,0,0,Ville
4263211,1,ES-32673,300,123-263,123-223,59,Beton,1920,Locale,Combinee,Circle,0,0,Ville
4263212,1,ES-01043,300,123-192,123-190,22,Beton arme,1949,Locale,Combinee,Circle,0,0,Ville
4263218,1,ES-02923,250,118-118,118-116,29.7,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4263220,1,EP-20239,750,125-907,125-904,29.6,Beton arme,1995,Collecteur,Pluviale de rue,Circle,0,0,Ville
4263221,1,ES-36275,250,N-1919,N-1918,9,Gres,,Branchement de service,Combinee,Circle,0,0,Ville
4263222,1,ES-03239,250,125-564,124-564A,29.6,Ciment-amiante,1979,Locale,Sanitaire,Circle,0,0,Ville
4263223,1,EP-31222,450,204-1553,204-1219,34.9,Beton arme,1997,Locale,Pluviale total,Circle,0,0,Ville
4263224,1,ES-04135,300,124-217,124-218,29.2,Beton arme,1960,Locale,Combinee,Circle,0,0,Ville
4263225,1,EP-22361,525,204-1220,204-1553,49.5,Beton arme,1997,Locale,Pluviale total,Circle,0,0,Ville
4263226,1,EP-37031,300,201-900P,N-2252,8.1,None,,Branchement de service,Pluviale total,Circle,0,0,Ville
4263228,1,ES-33325,200,B-1588,301-1144,5.2,Chlorure de polyvinyle,2014,Locale,Sanitaire,Circle,0,0,Ville
4263229,1,EP-36273,200,23675,203-754,23.2,Chlorure de polyvinyle,2016,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4263230,1,EP-01751,375,125-351,125-350,29.2,Beton arme,1971,Locale,Pluviale total,Circle,0,0,Ville
4263231,1,EP-31221,1800,204-839,E-672,18.4,Beton arme,1988,Emissaire,Pluviale total,Circle,0,0,Ville
4263232,1,EP-31220,1800,Ponc-037,204-839,22.7,Beton arme,1988,Emissaire,Pluviale total,Circle,0,0,Ville
4263233,1,ES-26630,150,N-2144,203-058,29.5,Chlorure de polyvinyle,2000,Branchement de service,Sanitaire,Circle,0,0,Ville
4263234,1,EP-02639,450,118-098,118-099,29.5,Ciment-amiante,1970,Locale,Pluviale total,Circle,0,0,Ville
4263235,1,EP-00738,300,124-188,124-187,29.5,Chlorure de polyvinyle,1992,Locale,Pluviale total,Circle,0,0,Ville
4263236,1,ES-33510,200,203-580,203-578,72.7,Chlorure de polyvinyle,2014,Locale,Sanitaire,Circle,0,0,Ville
4263237,1,EP-36268,600,203-670,E-937,12.9,Chlorure de polyvinyle,2016,Emissaire,Pluviale total,Circle,0,0,Ville
4263238,1,ES-01742,250,125-529,125-543,29.6,Chlorure de polyvinyle,1984,Locale,Sanitaire,Circle,0,0,Ville
4263239,1,EP-36266,600,203-314,203-669,16.7,Chlorure de polyvinyle,2016,Locale,Pluviale total,Circle,0,0,Ville
4263240,1,ES-04728,250,202-018,202-019,29.5,Chlorure de polyvinyle,1991,Locale,Pseudo-separe,Circle,0,0,Ville
4263241,1,ES-26636,300,N-202,N-204,36.3,Gres,1920,Locale,Combinee,Circle,0,0,Ville
4263242,1,ES-04553,200,201-032A,N-27,29.5,Beton arme,1961,Locale,Sanitaire,Circle,0,0,Ville
4263244,1,ES-20768,1050,125-482,125-483,24.4,Beton arme,1970,Collecteur,Sanitaire,Circle,0,0,Ville
4263245,1,EP-20642,600,119-391,119-408,23.5,Beton arme,1970,Collecteur,Pluviale total,Circle,0,0,Ville
4263246,1,ES-30836,250,136-016,136-004,79.7,Chlorure de polyvinyle,2007,Locale,Sanitaire,Circle,0,0,Ville
4263247,1,EP-07587,150,40161,401-362,10.7,Gres,1950,Branchement de puisard,Pluviale de rue,Circle,0,0,Ville
4263248,1,EP-36259,450,203-747,203-733,44.7,Beton arme,2020,Locale,Pluviale total,Circle,0,0,Ville
4263249,1,ES-31218,200,204-075A,204-075,88.8,Chlorure de polyvinyle,2002,Locale,Sanitaire,Circle,0,0,Ville
4263250,1,ES-01445,300,124-082,124-081,29.4,Beton arme,1950,Locale,Combinee,Circle,0,0,Ville
4263251,1,ES-33566,300,120-696,120-512,68.9,Beton arme,2013,Locale,Sanitaire,Circle,0,0,Ville
4263252,1,EP-25009,300,602-143,N-540,29.6,Chlorure de polyvinyle,1988,Locale,Pluviale total,Circle,0,0,Ville
4263255,1,EP-34980,300,N-1476,120-632,13.3,Chlorure de polyvinyle,2013,Branchement de service,Pluviale total,Circle,0,0,Ville
4263256,1,ES-08233,375,405-221,405-222,66.4,Beton arme,1970,Locale,Sanitaire,Circle,0,0,Ville
4263258,1,EP-21717,375,301-572,E-496,25.8,PEHD,2001,Locale,Pluviale total,Circle,0,0,Ville
4263259,1,EP-36252,300,203-746,203-737,23.3,Beton arme,2020,Branchement de puisard,Pluviale total,Circle,0,0,Ville
4263260,1,ES-34101,750,N-1269,402-039,6.6,Beton arme,1950,Emissaire,Trop-Plein,Circle,0,0,Ville
4263261,1,ES-21349,300,B-105,136-008,16.7,Chlorure de polyvinyle,1986,Locale,Sanitaire,Circle,0,0,Ville
4263262,1,ES-24467,750,402-130,402-129,29.4,Beton arme,1990,Intercepteur,Sanitaire,Circle,0,0,Ville
4263263,1,ES-36243,250,203-084,203-729,31,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263264,1,EP-23880,375,202-680,E-36,29.4,Beton arme,1984,Locale,Pluviale de rue,Circle,0,0,Ville
4263265,1,ES-36241,250,203-730,203-735,67,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263266,1,EP-21848,400,120-529,120-528,29.3,Beton arme,1960,Locale,Pluviale total,Circle,0,0,Ville
4263267,1,ES-36240,250,203-735,203-736,62,Chlorure de polyvinyle,2020,Locale,Sanitaire,Circle,0,0,Ville
4263268,1,ES-01920,300,125-131,125-130,29.3,Chlorure de polyvinyle,1985,Locale,Sanitaire,Circle,0,0,Ville
4263269,1,ES-21290,250,301-139,301-138,29.3,Chlorure de polyvinyle,1996,Locale,Sanitaire,Circle,0,0,Ville
4263270,1,ES-31212,200,301-928,301-926,76.2,Chlorure de polyvinyle,2007,Locale,Sanitaire,Circle,0,0,Ville
4263271,1,ES-06462,200,204-595,204-596,75.7,Beton arme,1960,Locale,Sanitaire,Circle,0,0,Ville
4263272,1,EP-31210,300,301-927,301-925,63.3,Beton arme,2007,Locale,Pluviale total,Circle,0,0,Ville
4263273,1,ES-09577,300,B-705,401-042,1.3,Beton arme,1970,Locale,Combinee,Circle,0,0,Ville
4263274,1,ES-35194,300,N-1526,401-725,10.8,Chlorure de polyvinyle,2017,Locale,Sanitaire,Circle,0,0,Ville
4263275,1,EP-36250,450,203-744,203-745,50.9,Chlorure de polyvinyle,2020,Locale,Pluviale total,Circle,0,0,Ville
4263276,1,EP-24292,750,403-241,403-243,29.2,TTO,1970,Collecteur,Pluviale total,Circle,0,0,Ville
