variableID,Domaine,NomVariable,UniteMesure,AnneeDonne,Ville,noVariablePourFormule,Valeur 
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2016,Montréal,VSTA900010,18 644
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2017,Montréal,VSTA900010,18 543
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2018,Montréal,VSTA900010,18 311
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2019,Montréal,VSTA900010,18 200
6147,Stationnement,Nombre d’espaces de stationnement sur rue payants de Stationnement de Montréal,Quantité,2020,Montréal,VSTA900010,17 889
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2014,Montréal,VSTA100017,91 800 340
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2015,Montréal,VSTA100017,87 495 371
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2016,Montréal,VSTA100017,77 393 420
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2017,Montréal,VSTA100017,83 127 223
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2018,Montréal,VSTA100017,83 658 796
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2019,Montréal,VSTA100017,89 278 749
6807,Stationnement,Montant des constats d’infraction relatifs au stationnement,$,2020,Montréal,VSTA100017,68 609 011
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2014,Montréal,VSTA900019,1 057
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2015,Montréal,VSTA900019,1 057
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2016,Montréal,VSTA900019,1 057
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2017,Montréal,VSTA900019,1 057
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2018,Montréal,VSTA900019,899
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2019,Montréal,VSTA900019,599
6842,Stationnement,Nombre d’espaces de stationnement hors rue payants de l’arrondissement Verdun,Quantité,2020,Montréal,VSTA900019,605
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2014,Montréal,VSTA900020,644
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2015,Montréal,VSTA900020,0
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2016,Montréal,VSTA900020,0
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2017,Montréal,VSTA900020,0
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2018,Montréal,VSTA900020,0
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2019,Montréal,VSTA900020,0
6843,Stationnement,Nombre d’espaces de stationnement sur rue payants de l’arrondissement Verdun,Quantité,2020,Montréal,VSTA900020,0
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2014,Montréal,VSTA100021,4 646 009
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2015,Montréal,VSTA100021,5 426 178
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2016,Montréal,VSTA100021,6 234 160
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2017,Montréal,VSTA100021,6 722 832
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2018,Montréal,VSTA100021,6 602 013
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2019,Montréal,VSTA100021,6 647 046
6844,Stationnement,Revenus de stationnement hors rue collectés par Stationnement de Montréal,$,2020,Montréal,VSTA100021,3 698 408
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2014,Montréal,VSTA100022,2 108 440
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2015,Montréal,VSTA100022,1 698 892
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2016,Montréal,VSTA100022,1 689 067
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2017,Montréal,VSTA100022,1 564 566
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2018,Montréal,VSTA100022,700 441
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2019,Montréal,VSTA100022,828 712
6845,Stationnement,Amortissement des espaces de stationnement payants sur rue hors rue et dans des structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2020,Montréal,VSTA100022,996 905
6846,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2017,Montréal,VSTA100023,7 284 064
6846,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2018,Montréal,VSTA100023,7 038 470
6846,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2019,Montréal,VSTA100023,7 068 898
6846,Stationnement,Coûts directs relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité hors Stationnement de Montréal,$,2020,Montréal,VSTA100023,6 287 801
6851,Stationnement,Coûts du soutien aux activités relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité,$,2017,Montréal,VSTA100024,2 808 688
6851,Stationnement,Coûts du soutien aux activités relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité,$,2018,Montréal,VSTA100024,2 572 050
6851,Stationnement,Coûts du soutien aux activités relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité,$,2019,Montréal,VSTA100024,2 587 103
6851,Stationnement,Coûts du soutien aux activités relatifs aux espaces de stationnement payants sur rue hors rue et dans les structures appartenant à la municipalité ou exploitées par la municipalité,$,2020,Montréal,VSTA100024,5 587 979
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2014,Montréal,VSTA100025,15 983 075
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2015,Montréal,VSTA100025,16 093 390
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2016,Montréal,VSTA100025,15 720 016
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2017,Montréal,VSTA100025,15 583 658
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2018,Montréal,VSTA100025,14 565 614
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2019,Montréal,VSTA100025,13 240 818
6852,Stationnement,Coûts directs relatifs à la mise en application de la réglementation sur le stationnement,$,2020,Montréal,VSTA100025,14 941 381
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2014,Montréal,VSTA900013,126
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2015,Montréal,VSTA900013,120
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2016,Montréal,VSTA900013,165
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2017,Montréal,VSTA900013,157
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2018,Montréal,VSTA900013,149
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2019,Montréal,VSTA900013,140
6363,Stationnement,Nombre d’équivalents à temps plein (ETP) chargés de faire respecter la réglementation sur le stationnement,ETP,2020,Montréal,VSTA900013,153
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2014,Montréal,VSTA900014,1 117 672
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2015,Montréal,VSTA900014,1 096 848
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2016,Montréal,VSTA900014,1 115 353
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2017,Montréal,VSTA900014,1 103 570
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2018,Montréal,VSTA900014,963 146
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2019,Montréal,VSTA900014,870 414
6480,Stationnement,Nombre de constats d’infraction relatifs au stationnement émis par la municipalité,Quantité,2020,Montréal,VSTA900014,706 112
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2014,Montréal,VFIN900023,411 164
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2015,Montréal,VFIN900023,421 270
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2016,Montréal,VFIN900023,427 252
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2017,Montréal,VFIN900023,432 961
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2018,Montréal,VFIN900023,437 355
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2019,Montréal,VFIN900023,442 986
6085,Taxation,Nombre de comptes de taxes client et de paiements tenant lieu de taxes maintenus ou gérés annuellement,Quantité,2020,Montréal,VFIN900023,414 780
6066,Taxation,Coûts directs liés au maintien des comptes de taxes client,$,2014,Montréal,VFIN100004,7 779 697
6066,Taxation,Coûts directs liés au maintien des comptes de taxes client,$,2015,Montréal,VFIN100004,7 444 888
6066,Taxation,Coûts directs liés au maintien des comptes de taxes client,$,2016,Montréal,VFIN100004,7 375 083
6066,Taxation,Coûts directs liés au maintien des comptes de taxes client,$,2017,Montréal,VFIN100004,7 163 920
6066,Taxation,Coûts directs liés au maintien des comptes de taxes client,$,2018,Montréal,VFIN100004,6 476 661
6066,Taxation,Coûts directs liés au maintien des comptes de taxes client,$,2019,Montréal,VFIN100004,6 679 720
