titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,lat,long,X,Y
"Court de tennis du parc Hartenstein","https://montreal.ca/lieux/court-de-tennis-du-parc-hartenstein","Pour en profiter, vous devez réserver votre court sur Loisirs Montréal.","2021-04-01","2024-05-02","Saint-Laurent","Sportifs et récréatifs","Terrain de tennis ou pickleball","Tennis","","","Culture et sports",""," Horaire [Lundi, ouverture:09:00, fermeture:22:00,Mardi, ouverture:09:00, fermeture:22:00,Mercredi, ouverture:09:00, fermeture:22:00,Jeudi, ouverture:09:00, fermeture:22:00,Vendredi, ouverture:09:00, fermeture:22:00,Samedi, ouverture:09:00, fermeture:22:00,Dimanche, ouverture:09:00, fermeture:22:00]","","Annulations par l’arrondissement :L’arrondissement se réserve le droit d’annuler la réservation de toutes personnes ne respectant pas les conditions de réservation ou d’utilisation des terrains de tennis. Demande d’annulations ou de remboursement :Les citoyens peuvent annuler eux-même leur réservation, par Loisirs Montréal.Aucun remboursement : la réservation est gratuite. Demande de transfert : Aucun transfert n’est effectué par l’arrondissement (voir annulation). Réservations :Une carte loisirs valide est requise pour réserver un terrain de tennis. Il est possible de réserver un terrain de tennis 72 heures à l’avance. Une seule réservation par jour, par personne ou groupe est permise. Utilisation :Pour toutes questions en lien avec votre réservation sur place, vous référer au surveillant de parc.","","","","Court de tennis du parc Hartenstein","1505, rue Cardinal",,"H4L3G3","Montréal",45.518818829238,-73.691340129815,289851.7,5042117.8
"Jeux d'eau du parc Hartenstein","https://montreal.ca/lieux/jeux-deau-du-parc-hartenstein","La qualité de l’eau est rigoureusement testée chaque jour.Il est conseillé de vêtir son maillot et d’appliquer la crème solaire avant l’arrivée. Les toilettes et les vestiaires sont ouverts.La Ville n’est pas responsable des objets perdus ou volés.","2021-05-21","2024-08-16","Saint-Laurent","Sportifs et récréatifs","Jeux d'eau","","","","Culture et sports",""," ","","","","","","Jeux d'eau du parc Hartenstein","1505, rue Cardinal",,"H4L3G3","Montréal",45.518068889871,-73.691383045159,289848.2,5042034.5
"Piscine du parc Hartenstein","https://montreal.ca/lieux/piscine-du-parc-hartenstein","La qualité de l’eau est rigoureusement testée chaque jour.Il est conseillé de vêtir son maillot et d’appliquer la crème solaire avant l’arrivée.Les toilettes et les vestiaires sont ouverts.La Ville n’est pas responsable des objets perdus ou volés.–––––––––––––Pour les cours de natation:Consulter le personnel aquatique quelques jours avant l’inscription si le niveau requis pour l’enfant est inconnu.–––––––––––––Voici tous les critères à respecter pour qu’un enfant puisse avoir la possibilité d’aller seul à la piscine :Être âgé de 8 ans et plusÊtre capable de nager sans aide flottante à tous les endroits de la piscine  (un test des habiletés de nage pourra être effectué en tout temps par le personnel aquatique pour vérifier si l’enfant peut nager sans aide flottante)Être capable d’aller à la toilette seulÊtre capable de s’orienter seulÊtre capable d’écouter les consignes","2021-05-27","2024-08-16","Saint-Laurent","Sportifs et récréatifs","Piscine extérieure","Baignade","Toilettes","","Culture et sports",""," ","","","","","","Piscine du parc Hartenstein","1505, rue Cardinal",,"H4L3G3","Montréal",45.517535142925,-73.691468875847,289841.3,5041975.2
"Pataugeoire du parc Hartenstein","https://montreal.ca/lieux/pataugeoire-du-parc-hartenstein","La qualité de l’eau est rigoureusement testée chaque jour.Il est conseillé de vêtir son maillot et d’appliquer la crème solaire avant l’arrivée. Les toilettes et les vestiaires sont ouverts.La Ville n’est pas responsable des objets perdus ou volés.","2021-05-27","2024-08-16","Saint-Laurent","Sportifs et récréatifs","Pataugeoire","Baignade","Toilettes","","Culture et sports",""," ","","","","","","Pataugeoire du parc Hartenstein","1505, rue Cardinal",,"H4L3G3","Montréal",45.517587766089,-73.691468875847,289841.3,5041981
"Parc Hartenstein","https://montreal.ca/lieux/parc-hartenstein","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.Le terrain de volleyball (volleyball libre) est ouvert de 6 h à 21 h :Sans réservation (premier arrivé : premier servie)Utilisation gratuite","2019-09-10","2022-05-06","Saint-Laurent","Parc et jardins","Parc","Tennis,Soccer,Glissade,Baignade,Volleyball","Module de jeu pour enfants,Terrain de volleyball","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","numéro: 5148556117","","Parc Hartenstein","1505, rue Cardinal",,"H4L3G3","Montréal",45.517865103457,-73.690958692226,289881.3,5042011.8
"Piste de glissade du parc Hartenstein","https://montreal.ca/lieux/piste-de-glissade-du-parc-hartenstein","Vérifiez les conditions avant de vous déplacer.","2020-12-12","2024-07-29","Saint-Laurent","Sportifs et récréatifs","Piste de glissade ","Glissade","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:22:00,Mardi, ouverture:06:00, fermeture:22:00,Mercredi, ouverture:06:00, fermeture:22:00,Jeudi, ouverture:06:00, fermeture:22:00,Vendredi, ouverture:06:00, fermeture:22:00,Samedi, ouverture:06:00, fermeture:22:00,Dimanche, ouverture:06:00, fermeture:22:00]","Selon les conditions","","","","","Piste de glissade du parc Hartenstein","1505, rue Cardinal",,"H4L3G3","Montréal",45.516827049057,-73.690910976372,289884.7,5041896.4
"Jeux d'eau du parc Goulet","https://montreal.ca/lieux/jeux-deau-du-parc-goulet","Venez vous rafraîchir et profitez du parc pour faire un pique-nique.","2021-05-21","2024-05-22","Saint-Laurent","Sportifs et récréatifs","Jeux d'eau","","","","Culture et sports",""," Horaire [Lundi, ouverture:09:00, fermeture:22:00,Mardi, ouverture:09:00, fermeture:22:00,Mercredi, ouverture:09:00, fermeture:22:00,Jeudi, ouverture:09:00, fermeture:22:00,Vendredi, ouverture:09:00, fermeture:22:00,Samedi, ouverture:09:00, fermeture:22:00,Dimanche, ouverture:09:00, fermeture:22:00]","","","","","","Jeux d'eau du parc Goulet","730, rue Buchanan",,,"Montréal",45.521902698005,-73.701731007539,289040.8,5042462.5
"Parc Goulet","https://montreal.ca/lieux/parc-goulet","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air. Les jeux d’eau sont ouverts de 9 h à 21 h.","2019-09-10","2021-05-21","Saint-Laurent","Parc et jardins","Parc","","Module de jeu pour enfants","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Goulet","2201, rue Connaught",,"H4L2T4","Montréal",45.522014396418,-73.701636899922,289048.2,5042474.9
"Parc Docteur-Bernard-Paquet","https://montreal.ca/lieux/parc-docteur-bernard-paquet","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2019-09-12","2024-08-17","Saint-Laurent","Parc et jardins","Parc","","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Docteur-Bernard-Paquet","3003, rue Jean-Gascon",,"H4R2X8","Montréal",45.506615483562,-73.73253930507,286629.1,5040770.1
"Chalet du parc Decelles","https://montreal.ca/lieux/chalet-du-parc-decelles","Le chalet offre une halte toilettes et une aire de détente.","2021-02-19","2024-04-26","Saint-Laurent","Parc et jardins","Chalet","Patinage,Baseball","","","Culture et sports",""," Horaire [Lundi, ouverture:14:00, fermeture:23:00,Mardi, ouverture:14:00, fermeture:23:00,Mercredi, ouverture:14:00, fermeture:23:00,Jeudi, ouverture:14:00, fermeture:23:00,Vendredi, ouverture:13:00, fermeture:23:00,Samedi, ouverture:10:00, fermeture:23:00,Dimanche, ouverture:10:00, fermeture:23:00]","Les horaires peuvent varier selon la disponibilité des surveillants, selon la température et les activités. Ils sont toutefois respectés la majorité du temps.","","","","","Chalet du parc Decelles","845, rue Roy",,"H4L3T6","Montréal",45.514122049807,-73.67782179638,290906.7,5041593.4
"Parc Decelles","https://montreal.ca/lieux/parc-decelles","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.Terrain de baseball","2019-09-16","2024-08-17","Saint-Laurent","Parc et jardins","Parc","","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","numéro: 5148556107","","Parc Decelles","845, rue Roy",,"H4L3T6","Montréal",45.514081092628,-73.677606584105,290923.5,5041588.8
"Anneau de glace du parc Decelles","https://montreal.ca/lieux/anneau-de-glace-du-parc-decelles","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2023-03-17","Saint-Laurent","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","Selon les conditions","","","","","Anneau de glace du parc Decelles","845, rue Roy",,,"Montréal",45.514155759719,-73.67766296491,290919.1,5041597.1
"Parc Chamberland","https://montreal.ca/lieux/parc-chamberland","Le terrain de basketball est ouvert de 6 h à 22 h.","2019-09-17","2022-06-27","Saint-Laurent","Parc et jardins","Parc","Basketball","Module de jeu pour enfants,Terrain de basketball","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","numéro: 5148254571","","Parc Chamberland","800, rue Dorais",,"H4M2P9","Montréal",45.502751197888,-73.689301954673,290006.7,5040331.8
"Chalet du parc Chamberland","https://montreal.ca/lieux/chalet-du-parc-chamberland","Le chalet offre une halte toilettes et une aire de détente.","2022-05-09","2024-04-26","Saint-Laurent","Parc et jardins","Chalet","","","","Culture et sports",""," Horaire [Lundi, ouverture:16:00, fermeture:22:00,Mardi, ouverture:16:00, fermeture:22:00,Mercredi, ouverture:16:00, fermeture:22:00,Jeudi, ouverture:16:00, fermeture:22:00,Vendredi, ouverture:16:00, fermeture:22:00,Samedi, ouverture:10:00, fermeture:22:00,Dimanche, ouverture:10:00, fermeture:22:00]","","","","","","Chalet du parc Chamberland","800, rue Dorais",,"H4M2P9","Montréal",45.502751,-73.689302,290006.7,5040331.8
"Anneau de glace du parc Chamberland","https://montreal.ca/lieux/anneau-de-glace-du-parc-chamberland","Vérifiez les conditions avant de vous déplacer.","2020-11-27","2023-03-17","Saint-Laurent","Sportifs et récréatifs","Patinoire","Patinage","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","Selon les conditions.","","","","","Anneau de glace du parc Chamberland","800, rue Dorais",,,"Montréal",45.502851236773,-73.689405675977,289998.6,5040343
"Chalet du parc Bourbonnière","https://montreal.ca/lieux/chalet-du-parc-bourbonniere","Le chalet offre une halte toilettes et une aire de détente.","2021-02-26","2024-04-26","Saint-Laurent","Parc et jardins","Chalet","Basketball","","","Culture et sports",""," Horaire [Lundi, ouverture:16:00, fermeture:22:00,Mardi, ouverture:16:00, fermeture:22:00,Mercredi, ouverture:16:00, fermeture:22:00,Jeudi, ouverture:16:00, fermeture:22:00,Vendredi, ouverture:16:00, fermeture:22:00,Samedi, ouverture:10:00, fermeture:22:00,Dimanche, ouverture:10:00, fermeture:22:00]","Les horaires peuvent varier selon la disponibilité des surveillants, selon la température et les activités. Ils sont toutefois respectés la majorité du temps.","","","","","Chalet du parc Bourbonnière","2800, rue Cazeneuve",,"H4R1T9","Montréal",45.502332506104,-73.702562492333,288970.3,5040287.8
"Pataugeoire du parc Bourbonnière","https://montreal.ca/lieux/pataugeoire-du-parc-bourbonniere","La qualité de l’eau est rigoureusement testée chaque jour.Il est conseillé de vêtir son maillot et d’appliquer la crème solaire avant l’arrivée. Les toilettes et les vestiaires sont ouverts.La Ville n’est pas responsable des objets perdus ou volés.","2021-05-24","2024-06-21","Saint-Laurent","Sportifs et récréatifs","Pataugeoire","Baignade","Toilettes","","Culture et sports",""," ","","","","","","Pataugeoire du parc Bourbonnière","2800, rue Cazeneuve",,"H4R1T9","Montréal",45.502039239807,-73.70273415371,288956.8,5040255.3
"Piscine du parc Bourbonnière","https://montreal.ca/lieux/piscine-du-parc-bourbonniere","Piscine réservée  pour la nage en longueur de 12 h 00 à 13 h 00 Nage en longueur en soirée:  2 corridors.La qualité de l’eau est rigoureusement testée chaque jour.Il est conseillé de vêtir son maillot et d’appliquer la crème solaire avant l’arrivée. Les toilettes et les vestiaires sont ouverts.La Ville n’est pas responsable des objets perdus ou volés.–––––––––––––Pour les cours de natation:Consulter le personnel aquatique quelques jours avant l’inscription si le niveau requis pour l’enfant est inconnu.–––––––––––––Voici tous les critères à respecter pour qu’un enfant puisse avoir la possibilité d’aller seul à la piscine :Être âgé de 8 ans et plusÊtre capable de nager sans aide flottante à tous les endroits de la piscine  (un test des habiletés de nage pourra être effectué en tout temps par le personnel aquatique pour vérifier si l’enfant peut nager sans aide flottante)Être capable d’aller à la toilette seulÊtre capable de s’orienter seulÊtre capable d’écouter les consignes","2021-05-24","2024-06-27","Saint-Laurent","Sportifs et récréatifs","Piscine extérieure","Baignade","Toilettes","","Culture et sports",""," ","","","","","","Piscine du parc Bourbonnière","2800, rue Cazeneuve",,"H4R1T9","Montréal",45.501956523396,-73.702777069054,288953.5,5040246.1
"Parc Bourbonnière","https://montreal.ca/lieux/parc-bourbonniere","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.Le terrain de basketball est ouvert de 6 h à 22 h.","2019-09-17","2022-05-06","Saint-Laurent","Parc et jardins","Parc","Basketball","Terrain de basketball","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Parc Bourbonnière","2800, rue Cazeneuve",,"H4R1T9","Montréal",45.502123829828,-73.702714435967,288958.4,5040264.7
"Square du Nordet","https://montreal.ca/lieux/square-du-nordet","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2019-10-11","2024-08-17","Saint-Laurent","Parc et jardins","Parc","","","","Culture et sports",""," Horaire [Lundi, ouverture:06:00, fermeture:23:00,Mardi, ouverture:06:00, fermeture:23:00,Mercredi, ouverture:06:00, fermeture:23:00,Jeudi, ouverture:06:00, fermeture:23:00,Vendredi, ouverture:06:00, fermeture:23:00,Samedi, ouverture:06:00, fermeture:23:00,Dimanche, ouverture:06:00, fermeture:23:00]","","","","","","Square du Nordet","2499, rue des Équinoxes",,"H4R0L8","Montréal",45.51679371106,-73.713117241859,288149.8,5041897
