Serie;No_tuile;Nom_tuile;Cover;TIFF_CCL;TIFF_MTM;PDF;FGDB
Sud;21E-ne;Lac Mégantic;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT/ArcInfo/21E_ne.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFLCC/21E_ne.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFMTM/21E_ne.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/TRQ_100K/PDF/21Ene_trq_mtm.pdf;
Sud;31G-se;Salaberry-de-Valleyfield;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT/ArcInfo/31G_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFLCC/31G_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFMTM/31G_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/TRQ_100K/PDF/31Gse_trq_mtm.pdf;
Sud;31H-so;Saint-Hubert;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT/ArcInfo/31H_so.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFLCC/31H_so.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFMTM/31H_so.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/TRQ_100K/PDF/31Hso_trq_mtm.pdf;
Sud;31H-se;Granby;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT/ArcInfo/31H_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFLCC/31H_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFMTM/31H_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/TRQ_100K/PDF/31Hse_trq_mtm.pdf;
Sud;21E-so;Sherbrooke;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT/ArcInfo/21E_so.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFLCC/21E_so.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFMTM/21E_so.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/TRQ_100K/PDF/21Eso_trq_mtm.pdf;
Sud;21E-se;Woburn;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT/ArcInfo/21E_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFLCC/21E_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/BDAT/GeoTIFFMTM/21E_se.zip;ftp://transfert.mern.gouv.qc.ca/public/diffusion/RGQ/Matriciel/Carte_Topo/Regional/TRQ_100K/PDF/21Ese_trq_mtm.pdf;
Nord;35F-so;Lac Lanyan;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/35Fso.zip
Nord;35F-se;Lac Juet;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/35Fse.zip
Nord;35C-no;Akulivik;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/35Cno.zip
Nord;35C-ne;Lac Bylot;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/35Cne.zip
Nord;35C-so;Puvirnituq;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/35Cso.zip
Nord;34N-no;Rivière Kogaluc;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/34Nno.zip
Nord;34N-so;Rivière Marie;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/34Nso.zip
Nord;34L-ne;Péninsule Bates;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/34Lne.zip
Nord;34K-no;Lac Qamanirjuaq;;;;;https://diffusion.mern.gouv.qc.ca/diffusion/RGQ/Vectoriel/Carte_Topo/Regional/BDAT_Nord/FGDB/34Kno.zip
