FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT 
DÉNEIGEMENT FONTAINE GADBOIS INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1239445005,"EXERCER L’OPTION DE PROLONGATION POUR LA SAISON HIVERNALE 2023-2024 DANS LE CADRE DES CONTRATS OCTROYÉS À 9115-7883 QUÉBEC INC., A&O GENDRON INC., DÉNEIGEMENT FONTAINE GADBOIS INC., GROUPE IMOG INC., LES ENTREPRENEURS BUCARO INC., LES ENTREPRISES CANBEC INC. ET PÉPINIÈRE MICHEL TANGUAY INC., NUMÉRO DE RÉSOLUTION CM19 0919, CM19 1024, CM19 1026, CM20 0626, CM 21-1191 APPEL D’OFFRES19-17479, 19-17747, 20-18054, 21-18895, ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 23 109 196,57 $, TAXES INCLUSES, POUR LES SERVICES DE DÉNEIGEMENT CLÉ EN MAIN POUR LES ARRONDISSEMENTS D'AHUNTSIC-CARTIERVILLE, D'ANJOU, DE SAINT-LAURENT ET DE VILLERAY–SAINT-MICHEL–PARC-EXTENSION, MAJORANT AINSI LE MONTANT TOTAL DES CONTRATS DE 74 587 117,40 $ À 97 696 313,98 $ TAXES INCLUSES. AUTORISER UN VIREMENT BUDGÉTAIRE DE 5,8 M$ POUR 2023 EN PROVENANCE DES DÉPENSES CONTINGENTES IMPRÉVUES D'ADMINISTRATION VERS LE BUDGET DU SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS.",CM23 0405,2023-04-21,1539891
GROUPE IMOG INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1239445005,"EXERCER L’OPTION DE PROLONGATION POUR LA SAISON HIVERNALE 2023-2024 DANS LE CADRE DES CONTRATS OCTROYÉS À 9115-7883 QUÉBEC INC., A&O GENDRON INC., DÉNEIGEMENT FONTAINE GADBOIS INC., GROUPE IMOG INC., LES ENTREPRENEURS BUCARO INC., LES ENTREPRISES CANBEC INC. ET PÉPINIÈRE MICHEL TANGUAY INC., NUMÉRO DE RÉSOLUTION CM19 0919, CM19 1024, CM19 1026, CM20 0626, CM 21-1191 APPEL D’OFFRES19-17479, 19-17747, 20-18054, 21-18895, ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 23 109 196,57 $, TAXES INCLUSES, POUR LES SERVICES DE DÉNEIGEMENT CLÉ EN MAIN POUR LES ARRONDISSEMENTS D'AHUNTSIC-CARTIERVILLE, D'ANJOU, DE SAINT-LAURENT ET DE VILLERAY–SAINT-MICHEL–PARC-EXTENSION, MAJORANT AINSI LE MONTANT TOTAL DES CONTRATS DE 74 587 117,40 $ À 97 696 313,98 $ TAXES INCLUSES. AUTORISER UN VIREMENT BUDGÉTAIRE DE 5,8 M$ POUR 2023 EN PROVENANCE DES DÉPENSES CONTINGENTES IMPRÉVUES D'ADMINISTRATION VERS LE BUDGET DU SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS.",CM23 0405,2023-04-21,8794499
LES ENTREPRENEURS BUCARO INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1239445005,"EXERCER L’OPTION DE PROLONGATION POUR LA SAISON HIVERNALE 2023-2024 DANS LE CADRE DES CONTRATS OCTROYÉS À 9115-7883 QUÉBEC INC., A&O GENDRON INC., DÉNEIGEMENT FONTAINE GADBOIS INC., GROUPE IMOG INC., LES ENTREPRENEURS BUCARO INC., LES ENTREPRISES CANBEC INC. ET PÉPINIÈRE MICHEL TANGUAY INC., NUMÉRO DE RÉSOLUTION CM19 0919, CM19 1024, CM19 1026, CM20 0626, CM 21-1191 APPEL D’OFFRES19-17479, 19-17747, 20-18054, 21-18895, ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 23 109 196,57 $, TAXES INCLUSES, POUR LES SERVICES DE DÉNEIGEMENT CLÉ EN MAIN POUR LES ARRONDISSEMENTS D'AHUNTSIC-CARTIERVILLE, D'ANJOU, DE SAINT-LAURENT ET DE VILLERAY–SAINT-MICHEL–PARC-EXTENSION, MAJORANT AINSI LE MONTANT TOTAL DES CONTRATS DE 74 587 117,40 $ À 97 696 313,98 $ TAXES INCLUSES. AUTORISER UN VIREMENT BUDGÉTAIRE DE 5,8 M$ POUR 2023 EN PROVENANCE DES DÉPENSES CONTINGENTES IMPRÉVUES D'ADMINISTRATION VERS LE BUDGET DU SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS.",CM23 0405,2023-04-21,4371951
LES ENTREPRISES CANBEC INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1239445005,"EXERCER L’OPTION DE PROLONGATION POUR LA SAISON HIVERNALE 2023-2024 DANS LE CADRE DES CONTRATS OCTROYÉS À 9115-7883 QUÉBEC INC., A&O GENDRON INC., DÉNEIGEMENT FONTAINE GADBOIS INC., GROUPE IMOG INC., LES ENTREPRENEURS BUCARO INC., LES ENTREPRISES CANBEC INC. ET PÉPINIÈRE MICHEL TANGUAY INC., NUMÉRO DE RÉSOLUTION CM19 0919, CM19 1024, CM19 1026, CM20 0626, CM 21-1191 APPEL D’OFFRES19-17479, 19-17747, 20-18054, 21-18895, ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 23 109 196,57 $, TAXES INCLUSES, POUR LES SERVICES DE DÉNEIGEMENT CLÉ EN MAIN POUR LES ARRONDISSEMENTS D'AHUNTSIC-CARTIERVILLE, D'ANJOU, DE SAINT-LAURENT ET DE VILLERAY–SAINT-MICHEL–PARC-EXTENSION, MAJORANT AINSI LE MONTANT TOTAL DES CONTRATS DE 74 587 117,40 $ À 97 696 313,98 $ TAXES INCLUSES. AUTORISER UN VIREMENT BUDGÉTAIRE DE 5,8 M$ POUR 2023 EN PROVENANCE DES DÉPENSES CONTINGENTES IMPRÉVUES D'ADMINISTRATION VERS LE BUDGET DU SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS.",CM23 0405,2023-04-21,1401587
PÉPINIÈRE MICHEL TANGUAY INC.,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1239445005,"EXERCER L’OPTION DE PROLONGATION POUR LA SAISON HIVERNALE 2023-2024 DANS LE CADRE DES CONTRATS OCTROYÉS À 9115-7883 QUÉBEC INC., A&O GENDRON INC., DÉNEIGEMENT FONTAINE GADBOIS INC., GROUPE IMOG INC., LES ENTREPRENEURS BUCARO INC., LES ENTREPRISES CANBEC INC. ET PÉPINIÈRE MICHEL TANGUAY INC., NUMÉRO DE RÉSOLUTION CM19 0919, CM19 1024, CM19 1026, CM20 0626, CM 21-1191 APPEL D’OFFRES19-17479, 19-17747, 20-18054, 21-18895, ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 23 109 196,57 $, TAXES INCLUSES, POUR LES SERVICES DE DÉNEIGEMENT CLÉ EN MAIN POUR LES ARRONDISSEMENTS D'AHUNTSIC-CARTIERVILLE, D'ANJOU, DE SAINT-LAURENT ET DE VILLERAY–SAINT-MICHEL–PARC-EXTENSION, MAJORANT AINSI LE MONTANT TOTAL DES CONTRATS DE 74 587 117,40 $ À 97 696 313,98 $ TAXES INCLUSES. AUTORISER UN VIREMENT BUDGÉTAIRE DE 5,8 M$ POUR 2023 EN PROVENANCE DES DÉPENSES CONTINGENTES IMPRÉVUES D'ADMINISTRATION VERS LE BUDGET DU SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS.",CM23 0405,2023-04-21,2089616
AFCOR CONSTRUCTION INC..,100% VILLE,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1239460001,"ACCORDER UN CONTRAT À LA FIRME AFCOR CONSTRUCTION INC., POUR RÉALISER LA RÉNOVATION DU GYMNASE DOUBLE DU COMPLEXE SPORTIF CLAUDE-ROBILLARD (0095) - DÉPENSE TOTALE DE 6 481 209,74 $, TAXES INCLUSES (CONTRAT : 5 539 495,50 $ + CONTINGENCES : 830 924,33 $ + INCIDENCES : 110 789,91 $) - APPEL D'OFFRES PUBLIC IMM-15648 - 7 SOUMISSIONNAIRES.",CM23 0415,2023-04-21,5539496
9363-9888 QUÉBEC INC. (SANIVAC),ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE L'EAU,DIRECTION DES RÉSEAUX D'EAU,1239534001,"CONCLURE DEUX (2) ENTENTES-CADRES AVEC L'ENTREPRISE 9363-9888 QUÉBEC INC. (SANIVAC) POUR LE SERVICE DE NETTOYAGE DE PUISARDS, DRAINS DE PUISARDS, REGARDS D’ÉGOUT, CONDUITES D’ÉGOUT ET CHAMBRES DE VANNE DANS LES TRONÇONS DE RUES INONDABLES POUR LES ARRONDISSEMENTS ÎLE-BIZARD - SAINTE-GENEVIÈVE (LOT 1), PIERREFONDS – ROXBORO (LOT 2), POUR UNE PÉRIODE DE VINGT-QUATRE (24) MOIS AVEC LA POSSIBILITÉ D'UNE OPTION DE DEUX (2) PROLONGATIONS D'UNE ANNÉE CHACUNE (CONTRATS : LOT 1 : 302 700,43 $ SOUMISSION + 15 135,02 $ CONTINGENCES + 30 270,07 $ VARIATIONS DE QUANTITÉS DES TRAVAUX POUR UN MONTANT GLOBAL DE 348 105,49 $; LOT 2 : 507 067.46 $ + 25 353,37 $ CONTINGENCES + 50 706,75 VARIATIONS DE QUANTITÉS POUR UN MONTANT GLOBAL DE 583 127,58 $) TAXES INCLUSES - (2 SOUMISSIONNAIRES CONFORMES).",CM23 0404,2023-04-21,348106
9363-9888 QUÉBEC INC. (SANIVAC),ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE L'EAU,DIRECTION DES RÉSEAUX D'EAU,1239534001,"CONCLURE DEUX (2) ENTENTES-CADRES AVEC L'ENTREPRISE 9363-9888 QUÉBEC INC. (SANIVAC) POUR LE SERVICE DE NETTOYAGE DE PUISARDS, DRAINS DE PUISARDS, REGARDS D’ÉGOUT, CONDUITES D’ÉGOUT ET CHAMBRES DE VANNE DANS LES TRONÇONS DE RUES INONDABLES POUR LES ARRONDISSEMENTS ÎLE-BIZARD - SAINTE-GENEVIÈVE (LOT 1), PIERREFONDS – ROXBORO (LOT 2), POUR UNE PÉRIODE DE VINGT-QUATRE (24) MOIS AVEC LA POSSIBILITÉ D'UNE OPTION DE DEUX (2) PROLONGATIONS D'UNE ANNÉE CHACUNE (CONTRATS : LOT 1 : 302 700,43 $ SOUMISSION + 15 135,02 $ CONTINGENCES + 30 270,07 $ VARIATIONS DE QUANTITÉS DES TRAVAUX POUR UN MONTANT GLOBAL DE 348 105,49 $; LOT 2 : 507 067.46 $ + 25 353,37 $ CONTINGENCES + 50 706,75 VARIATIONS DE QUANTITÉS POUR UN MONTANT GLOBAL DE 583 127,58 $) TAXES INCLUSES - (2 SOUMISSIONNAIRES CONFORMES).",CM23 0404,2023-04-21,583128
ST-GERMAIN ÉGOUTS ET AQUEDUCS INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION ACQUISITION,1239841001,"CONCLURE DES ENTENTES-CADRES AVEC LES FIRMES ST-GERMAIN ÉGOUTS ET AQUEDUCS INC. ET ALBERT VIAU UNE DIVISION D'EMCO CORPORATION,POUR LA FOURNITURE SUR DEMANDE DE PIÈCES POUR AQUEDUC ET ÉGOUT, POUR UNE PÉRIODE DE CINQ (5) MOIS, INCLUANT TROIS (3) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE - MONTANT ESTIMÉ DES ENTENTES-CADRES : ST-GERMAIN ÉGOUTS ET AQUEDUCS INC.- LOT NO 2 : 667 107,92 $, TAXES INCLUSES (ENTENTE-CADRE : 580 093,84 $ + VARIATION DES QUANTITÉS 87 014,08 $), ALBERT VIAU UNE DIVISION D'EMCO CORPORATION - LOT NO 3 : 533 264,91 $, TAXES INCLUSES (ENTENTE-CADRE : 463 708,62 $ + VARIATION DES QUANTITÉS 69 556,29 $) - APPEL D'OFFRES PUBLIC 22-19643 (4 SOUMISSIONNAIRES).",CM23 0402,2023-04-21,667108
"ALBERT VIAU, DIVISION D'EMCO CORPORATION",ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION ACQUISITION,1239841001,"CONCLURE DES ENTENTES-CADRES AVEC LES FIRMES ST-GERMAIN ÉGOUTS ET AQUEDUCS INC. ET ALBERT VIAU UNE DIVISION D'EMCO CORPORATION,POUR LA FOURNITURE SUR DEMANDE DE PIÈCES POUR AQUEDUC ET ÉGOUT, POUR UNE PÉRIODE DE CINQ (5) MOIS, INCLUANT TROIS (3) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE - MONTANT ESTIMÉ DES ENTENTES-CADRES : ST-GERMAIN ÉGOUTS ET AQUEDUCS INC.- LOT NO 2 : 667 107,92 $, TAXES INCLUSES (ENTENTE-CADRE : 580 093,84 $ + VARIATION DES QUANTITÉS 87 014,08 $), ALBERT VIAU UNE DIVISION D'EMCO CORPORATION - LOT NO 3 : 533 264,91 $, TAXES INCLUSES (ENTENTE-CADRE : 463 708,62 $ + VARIATION DES QUANTITÉS 69 556,29 $) - APPEL D'OFFRES PUBLIC 22-19643 (4 SOUMISSIONNAIRES).",CM23 0402,2023-04-21,533265
LES INDUSTRIES POULIN ET FILS INC,100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1239925002,"ACCORDER UN (1) CONTRAT À LA FIRME LES INDUSTRIES POULIN ET FILS INC. POUR L’ACQUISITION D'UN TAMISEUR ROTATIF SUR ROUE (PIERRE, GRAVIER ET SABLE) AU PARC D’ENTREPRISES DE LA POINTE-SAINT-CHARLES (PEPSC) POUR LA VILLE DE MONTRÉAL – DÉPENSE TOTALE DE 351 133,65 $, TAXES INCLUSES - APPEL D’OFFRES PUBLIC 23-19738 (1 SOUMISSIONNAIRE)",CM23 0440,2023-04-21,351133
IMPORTEL INC.,100% VILLE,SERVICE DE LA CULTURE,DIRECTION DES BIBLIOTHÈQUES,1220138004,"EXERCER LA DEUXIÈME OPTION DE PROLONGATION DE DOUZE (12) MOIS DE L’ENTENTE-CADRE POUR LA FOURNITURE SUR DEMANDE DE JEUX VIDÉO, DANS LE CADRE DU CONTRAT CONCLU AVEC LA FIRME IMPORTEL INC. (CM19 1107), SOIT DU 15 MAI 2023 AU 14 MAI 2024/ AUTORISER UNE DÉPENSE ESTIMÉE À 209 180,22 $, MAJORANT AINSI LE COÛT TOTAL DE 726 567,72 $ À 935 747,94 $, INCLUANT LES TAXES.",CM23 0563,2023-05-18,209180
"SERVICES INTÉGRÉS LEMAY ET ASSOCIÉS INC., DUPRAS LEDOUX INC., NCK INC., ET DELISLE DESPAUX ET ASSOCIÉS INC.","76,59% VILLE 23,41% ARR",SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1220765002,"AUTORISER UNE DÉPENSE ADDITIONNELLE DE 80 482,50 $, TAXES INCLUSES, POUR LES SERVICES PROFESSIONNELS DE MISE AUX NORMES DU CENTRE ÉTIENNE-DESMARTEAU (0560), DANS LE CADRE DU CONTRAT ACCORDÉ À L'ÉQUIPE FORMÉE PAR SERVICES INTÉGRÉS LEMAY ET ASSOCIÉS INC., DUPRAS LEDOUX INC., NCK INC. ET DELISLE DESPAUX ET ASSOCIÉS INC. (CM14 0916), MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 1 406 286,93 $ À 1 486 769,43 $, TAXES INCLUSES.",CM23 0534,2023-05-18,80482
VIDÉOTRON LTÉE,100% VILLE,COMMISSION DES SERVICES ÉLECTRIQUES,BUREAU DU PRÉSIDENT DE LA COMMISSION,1230025003,"ACCORDER UN CONTRAT DE GRÉ À GRÉ À VIDÉOTRON LTÉE POUR RÉALISER DES TRAVAUX SUR SON RÉSEAU CÂBLÉ DANS LE CADRE DU PROJET D'ENFOUISSEMENT DE LA RUE YOUNG ENTRE LES RUES WELLINGTON ET WILLIAM POUR UNE SOMME MAXIMALE DE 215 241,14$, TAXES INCLUSES",CM23 0565,2023-05-18,215242
GENINOVATION INC,100% AUTRE,COMMISSION DES SERVICES ÉLECTRIQUES,BUREAU DU PRÉSIDENT DE LA COMMISSION,1230649005,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS À LA FIRME GENINOVATION INC, POUR LE SUIVI DE LA TRAÇABILITÉ DES SOLS CONTAMINÉS EXCAVÉS DANS LE CADRE DES TRAVAUX DE CONSTRUCTION DU RÉSEAU SOUTERRAIN DE LA COMMISSION DES SERVICES ÉLECTRIQUES DE MONTRÉAL (CSEM) - DÉPENSE TOTALE : 1 030 811,81 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC S-1776 - (2 SOUMISSIONNAIRE) / APPROUVER UN PROJET DE CONVENTION À CET EFFET",CM23 0564,2023-05-18,1030811
LES SERVICES EXP INC.,100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DES PROJETS D'AMÉNAGEMENT URBAIN,1232891001,"AUTORISER UN VIREMENT DE CRÉDITS EN PROVENANCE DU COMPTE DE SURPLUS AFFECTÉS 2021 DE 825 994,00 $, DU « PROGRAMME D’ACCÉLÉRATION DES GRANDS PROJETS » VERS LE BUDGET 2023 DU SERVICE DE L’URBANISME ET DE LA MOBILITÉ (SUM), DIRECTION DES PROJETS D'AMÉNAGEMENT URBAIN (DPAU). OCTROYER UN CONTRAT DE SERVICES PROFESSIONNELS POUR L'AVANT-PROJET DE LA PHASE 2 DU PROJET DE RÉAMÉNAGEMENT DE L'AVENUE DES PINS À LA FIRME LES SERVICES EXP INC. - DÉPENSE MAXIMALE DE 1 627 356,15 $ TAXES INCLUSES (PRIX SOUMIS: 1 356 130,13 $ TAXES INCLUSES + CONTINGENCES: 271 226,02 $ TAXES INCLUSES). APPEL D'OFFRES PUBLIC 23-19764 - 6 SOUMISSIONNAIRES",CM23 0567,2023-05-18,1356130
UBA INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION ACQUISITION,1234338001,"CONCLURE SIX (6) ENTENTES-CADRES AVEC LA FIRME UBA INC. POUR LA FOURNITURE ET LA LIVRAISON D'HYPOCHLORITE DE SODIUM 12 % EN VRAC, POUR UNE DURÉE DE DOUZE (12) MOIS, INCLUANT UNE (1) OPTION DE PROLONGATION DE DOUZE (12) MOIS - MONTANT ESTIMÉ DES ENTENTES-CADRES : 1 631 882,87 $, TAXES INCLUSES (CONTRAT : 1 419 028,58 $ + VARIATION DES QUANTITÉS 212 854,29 $) - APPEL D'OFFRES PUBLIC 23-19678 - (1 SOUMISSIONNAIRE)",CM23 0533,2023-05-18,1631882
9082-8179 QUÉBEC INC. (DE LUCA EXCAVATION LTÉE),100% VILLE,SERVICE DE LA CONCERTATION DES ARRONDISSEMENTS,DIRECTION STRATÉGIE DES OPÉRATIONS D'ENTRETIEN DE LA VOIE PUBLIQUE,1235382008,"EXERCER L'OPTION DE PROLONGATION PRÉVUE AU CONTRAT ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 417 061,70 $, TAXES INCLUSES, POUR LA LOCATION D'ÉQUIPEMENTS OPÉRÉS DANS UN SITE DE GESTION DES SOLS EXCAVÉS (PEPSC), LE LOT 2, POUR UNE PÉRIODE D'UN (1) AN DANS LE CADRE DU CONTRAT ACCORDÉ À 9082-8179 QUÉBEC INC. (DE LUCA EXCAVATION LTÉE) (CE22 0712) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 395 939,41 $ À 813 001,11 $, TAXES INCLUSES.",CM23 0562,2023-05-18,417062
PROJET REM S.E.C.,100% VILLE,SERVICE DE L'URBANISME ET DE LA MOBILITÉ,DIRECTION DES GRANDS PROJETS DE TRANSPORT EN PARTENARIAT,1237211003,"ENTÉRINER UNE DÉPENSE MAXIMALE DE 1 113 530.93 $, TAXES INCLUSES, POUR LA RÉALISATION D'UNE ÉTUDE DE FAISABILITÉ D'UN ACCÈS À LA STATION MCGILL DU REM PAR LE NIVEAU DE LA RUE MCGILL COLLEGE DANS LE CADRE DES TRAVAUX DU PROJET REM, COMME PRÉVU À L'ENTENTE VISÉE PAR L'ARTICLE 14 DE LA LOI SUR LE REM.",CM23 0561,2023-05-18,1113531
XYZ TECHNOLOGIE CULTURELLE INC,100% VILLE,SERVICE DE L'ESPACE POUR LA VIE,PLANÉTARIUM,1237227002,"ACCORDER UN CONTRAT À L'ENTREPRISE XYZ TECHNOLOGIE CULTURELLE INC. POUR L'ACQUISITION D'APPAREILS AUDIOVISUELS DANS LE CADRE DU RENOUVELLEMENT DE L'AIRE D'EXPOSITION DU PLANÉTARIUM. DÉPENSE TOTALE DE 315 887,53$ TAXES INCLUSES - APPEL D'OFFRES PUBLIC 23-19805 (1 SOUMISSIONNAIRE) .",CM23 0566,2023-05-18,315887
CEVECO INC.,"86,13% ARR 13,87% AUTRE",SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1237231001,"ACCORDER UN CONTRAT À CEVECO INC., POUR DES TRAVAUX DE RÉAMÉNAGEMENT DES ABORDS DE L'UQAM: POURTOUR DE LA CHAPELLE NOTRE-DAME DE LOURDES DANS LE CADRE DU PROGRAMME ACCÈS JARDIN DANS L'ARRONDISSEMENT VILLE-MARIE. DÉPENSE TOTALE DE 5 081 552,52 $ (CONTRAT: 4 379 800,74 $ + CONTINGENCES: 574 776,78 $ + INCIDENCES: 126 975,00 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 457840 - 1 SOUMISSIONNAIRE. AUTORISER UN BUDGET DE REVENUS ET DE DÉPENSES DE 704 882,06 $, TAXES INCLUSES (CONTRAT ENTENTE: 612 940,92 $ + CONTINGENCES: 91 941,14 $), POUR LES TRAVAUX DE LA CHAPELLE NOTRE-DAME-DE-LOURDES INTÉGRÉS DANS LE PROJET DE LA VILLE ET QUI SONT REMBOURSABLES PAR LES PRÊTRES DE SAINT-SULPICE EN VERTU DE L'ENTENTE CONCLUE AVEC L'ARRONDISSEMENT DE VILLE-MARIE (CA22 240171)",CM23 0569,2023-05-18,5081552
SANEXEN SERVICES ENVIRONNEMENTAUX INC.,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1237231013,"ACCORDER UN CONTRAT À SANEXEN SERVICES ENVIRONNEMENTAUX INC., POUR DES TRAVAUX DE RÉHABILITATION DES CONDUITES D'EAU SECONDAIRES PAR CHEMISAGE DANS LES ARRONDISSEMENTS AHUNTSIC-CARTIERVILLE, L’ÎLE-BIZARD - SAINTE-GENEVIÈVE ET PIERREFONDS-ROXBORO. DÉPENSE TOTALE DE 8 093 322,48 $ (CONTRAT: 7 197 009,59 $ + CONTINGENCES: 719 700,96 $ + INCIDENCES: 176 611,93 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 500403 - 2 SOUMISSIONNAIRES",CM23 0568,2023-05-18,7197010
ENVIRONNEMENT ROUTIERS NRJ INC,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1237231019,"ACCORDER UN CONTRAT À ENVIRONNEMENT ROUTIER NRJ INC., POUR DES TRAVAUX DE VOIRIE ET D'ÉCLAIRAGE DANS LE BOULEVARD LANGELIER, DE LA RUE TARDIF AU BOULEVARD GOUIN DANS L’ARRONDISSEMENT DE MONTRÉAL-NORD. DÉPENSE TOTALE DE 1 875 469,00 $ (CONTRAT: 1 578 056,59 $ + CONTINGENCES: 285 914,91 $ + INCIDENCES: 11 497,50 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 456610 - 3 SOUMISSIONNAIRES",CM23 0537,2023-05-18,1578057
CONSTRUCTION NRC INC.,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1237231020,"ACCORDER UN CONTRAT À CONSTRUCTION NRC INC., POUR DES TRAVAUX D’ÉCLAIRAGE À DIVERS ENDROITS DE LA VILLE DE MONTRÉAL - ARRONDISSEMENT DE VILLE-MARIE . DÉPENSE TOTALE DE 1 137 791,10 $ (CONTRAT: 678 312,26$ + CONTINGENCES: 101 746,84 $ + INCIDENCES: 357 732,00 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 476210 - 5 SOUMISSIONNAIRES",CM23 0542,2023-05-18,678312
COJALAC INC.,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1237231025,"ACCORDER UN CONTRAT À COJALAC INC., POUR DES TRAVAUX D’ÉGOUT, DE CONDUITE D’EAU ET DE VOIRIE, DANS LA RUE PLANTAGENET, DU CHEMIN DE LA CÔTE-SAINTE-CATHERINE À L’AVENUE DE SOISSONS DANS L'ARRONDISSEMENT DE CÔTE-DES-NEIGES - NOTRE-DAME-DE-GRÂCE. DÉPENSE TOTALE DE 4 622 225,29 $ (CONTRAT: 3 620 876,63 $ + CONTINGENCES: 362 087,66 $ + INCIDENCES: 639 261,00 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 448610 - 1 SOUMISSIONNAIRE.",CM23 0538,2023-05-18,3620877
ENVIRONNEMENT ROUTIER NRJ INC,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1237231026,"ACCORDER UN CONTRAT À ENVIRONNEMENT ROUTIER NRJ INC., POUR DES TRAVAUX DE PLANAGE REVÊTEMENT DES ARRÊTS D'AUTOBUS À DIVERS ENDROITS DE LA VILLE DE MONTRÉAL - PMIR 2023 . DÉPENSE TOTALE DE 1 266 501,44 $ (CONTRAT: 1 112 691,54 $ + CONTINGENCES: 111 269,15 $ + INCIDENCES: 42 540,75 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 452316 - 5 SOUMISSIONNAIRES",CM23 0539,2023-05-18,1112692
