FOURNISSEUR,RÉPARTITION,SERVICE,DIRECTION,NO DE DOSSIER,OBJET,NO DÉCISION,DATE SIGNATURE,MONTANT 
DEMIX CONSTRUCTION UNE DIVISION DE GROUPE CRH CANADA INC.,"39,91% AGGLO 42,15% VILLE 17,94% AUTRE",SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1227231057,"ACCORDER UN CONTRAT À DEMIX CONSTRUCTION UNE DIVISION DE GROUPE CRH CANADA INC., POUR DES TRAVAUX D'ÉGOUT (RÉHABILITATION), DE CONDUITES D’EAU (RESEP), DE VOIRIE, D'ÉCLAIRAGE, DE FEUX DE CIRCULATION ET D’UTILITÉS PUBLIQUES (CSEM) POUR L'AMÉNAGEMENT D'UNE PISTE CYCLABLE DANS L’AVENUE BENNETT, DE LA RUE NOTRE-DAME À L’AVENUE PIERRE-DE-COUBERTIN DANS L’ARRONDISSEMENT MERCIER–HOCHELAGA-MAISONNEUVE. DÉPENSE TOTALE DE 22 932 992,15 $ (CONTRAT : 16 863 086,27 $ + CONTINGENCES: 2 461 899,93 $ + INCIDENCES: 3 608 005,94 $), TAXES INCLUSES. APPEL D'OFFRES PUBLIC 459610 - 5 SOUMISSIONNAIRES.",CG22 0574,2022-09-23,16863086
MICROSOFT CANADA INC,DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION INSTITUTIONNELLE,1229563004,"CONCLURE UNE ENTENTE-CADRE DE GRÉ À GRÉ AVEC MICROSOFT CANADA INC., PAR L'ENTREMISE DE SON ENTENTE AVEC LE MINISTÈRE DE LA CYBERSÉCURITÉ ET DU NUMÉRIQUE (MCN), POUR LA FOURNITURE ET L'ENTRETIEN DES LICENCES DE LA SUITE OFFICE 365 REQUISES POUR LES EMPLOYÉS DE LA VILLE DE MONTRÉAL ET DU SPVM, POUR UNE DURÉE DE TROIS (3) ANS, SOIT DU 1ER NOVEMBRE 2022 AU 31 OCTOBRE 2025, POUR UNE SOMME MAXIMALE DE 27 975 413,10 $, TAXES INCLUSES, AINSI QUE DES FRAIS DE GESTION PAYABLES AU MCN, POUR UNE SOMME MAXIMALE DE 86 231,25 $, TAXES INCLUSES, À TITRE DE COURTIER EN INFONUAGIQUES POUR LE COMPTE DES ORGANISMES PUBLICS / AUTORISER UN AJUSTEMENT RÉCURRENT DE LA BASE BUDGÉTAIRE DU SERVICE DES TI DE 4 956 900 $ À COMPTER DE 2023 ET UN AJUSTEMENT RÉCURRENT DE LA BASE BUDGÉTAIRE 6 023 000 $ À COMPTER DE 2024",CG22 0601,2022-10-28,27975413
MINISTÈRE DE LA CYBERSÉCURITÉ ET DU NUMÉRIQUE (MCN),DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION INSTITUTIONNELLE,1229563004,"CONCLURE UNE ENTENTE-CADRE DE GRÉ À GRÉ AVEC MICROSOFT CANADA INC., PAR L'ENTREMISE DE SON ENTENTE AVEC LE MINISTÈRE DE LA CYBERSÉCURITÉ ET DU NUMÉRIQUE (MCN), POUR LA FOURNITURE ET L'ENTRETIEN DES LICENCES DE LA SUITE OFFICE 365 REQUISES POUR LES EMPLOYÉS DE LA VILLE DE MONTRÉAL ET DU SPVM, POUR UNE DURÉE DE TROIS (3) ANS, SOIT DU 1ER NOVEMBRE 2022 AU 31 OCTOBRE 2025, POUR UNE SOMME MAXIMALE DE 27 975 413,10 $, TAXES INCLUSES, AINSI QUE DES FRAIS DE GESTION PAYABLES AU MCN, POUR UNE SOMME MAXIMALE DE 86 231,25 $, TAXES INCLUSES, À TITRE DE COURTIER EN INFONUAGIQUES POUR LE COMPTE DES ORGANISMES PUBLICS / AUTORISER UN AJUSTEMENT RÉCURRENT DE LA BASE BUDGÉTAIRE DU SERVICE DES TI DE 4 956 900 $ À COMPTER DE 2023 ET UN AJUSTEMENT RÉCURRENT DE LA BASE BUDGÉTAIRE 6 023 000 $ À COMPTER DE 2024",CG22 0601,2022-10-28,86231
ESIT CANADA SERVICES AUX ENTREPRISES CIE,100% AGGLO,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION SÉCURITÉ PUBLIQUE ET JUSTICE,1215035008,"APPROUVER L'ADDENDA # 8 AU CONTRAT CONCLU AVEC LA FIRME ESIT CANADA SERVICES AUX ENTREPRISES CIE SE RAPPORTANT À LA MAINTENANCE, L'ENTRETIEN ET LE SUPPORT DU SYSTÈME DE GESTION DES INTERVENTIONS (SGI) DU SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL (SIM) POUR LA MISE EN PLACE DE L'INTERFACE SAC, POUR UNE DÉPENSE ADDITIONNELLE DE 532 909,13 $, TAXES INCLUSES, MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 40 020 498,21 $ À 40 553 407,34 $, TAXES INCLUSES.",CG22 0602,2022-10-28,532909
GROUPE AQUACION INC INC,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1227482027,"ACCORDER UN CONTRAT DE GRÉ À GRÉ À GROUPE AQUACION INC INC. POUR LA FOURNITURE ET L’INSTALLATION D’UN ANALYSEUR EN CONTINU DE L’ACTIVITÉ DE L’ENZYME Β-GLUCURONIDASE DANS L’EFFLUENT DE LA STATION D'ÉPURATION DES EAUX USÉES JEAN-R. - MARCOTTE -DÉPENSE TOTALE 176 049,72 $, TAXES INCLUSES.",CG22 0603,2022-10-28,176000
LA BOUTIQUE DU PLONGEUR (TRITON) LTÉE,100% AGGLO,SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL,DIRECTION STRATÉGIQUE ET DE LA PRÉVENTION INCENDIE,1229627001,"ACCORDER UN CONTRAT À LA BOUTIQUE DU PLONGEUR (TRITON) LTÉE, POUR LA FOURNITURE DE SERVICES D'ENTRETIEN ET RÉPARATION DES COMPRESSEURS D’AIR ET DES STATIONS DE REMPLISSAGE POUR LE SERVICE DE SÉCURITÉ INCENDIE DE MONTRÉAL, POUR UNE PÉRIODE DE 36 MOIS - DÉPENSE TOTALE DE 491 582,28 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19405 - UN SOUMISSIONNAIRE.",CG22 0604,2022-10-28,491582
ASCENSEURS INNOVATEC INC.,"15,03% AGGLO 
 35,67% VILLE 
 49,3% ARR",SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION - GESTION IMMOBILIÈRE ET EXPLOITATION,1227157010,"EXERCER LA DEUXIÈME OPTION DE PROLONGATION POUR UNE DÉPENSE ADDITIONNELLE POUR LE LOT 1 DE 255 541,69 $ TAXES INCLUSES (COÛT DU CONTRAT : 222 210,16 $ + CONTINGENCES: 33 331,53 $) ET POUR LE LOT 2 DE 182 177,80 $ TAXES INCLUSES (COÛT DU CONTRAT :158 415,48 $ + CONTINGENCES : 23 762,32 $), POUR LE SERVICE D'ENTRETIEN D'ÉQUIPEMENTS DE TRANSPORT VERTICAL, DANS LE CADRE DES CONTRATS ACCORDÉS À ASCENSEURS INNOVATEC INC. (CG18 0417), MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT POUR LE LOT 1 DE 846 116,06 $ À 1 068 326,22 $ TAXES INCLUSES ET MAJORANT LE MONTANT TOTAL DU CONTRAT POUR LE LOT 2 DE 836 780,59 $ À 995 196,07 $ TAXES INCLUSES",CG22 0605,2022-10-28,380626
SOLUTIONS SUPÉRIEURES S.E.C.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE L'APPROVISIONNEMENT,DIRECTION ACQUISITION,1229107004,"CONCLURE DES ENTENTES-CADRES AVEC LA FIRME SOLUTIONS SUPÉRIEURES S.E.C. POUR LA FOURNITURE DE PRODUITS SANITAIRES SUR DEMANDE POUR LA VILLE DE MONTRÉAL (LOT 1, 2, 3 ET 4), POUR UNE DURÉE DE DOUZE (12) MOIS, INCLUANT UNE (1) OPTION DE PROLONGATION DE DOUZE (12) MOIS - MONTANT ESTIMÉ DES ENTENTES : LOT 1 - 1 045 493,24 $, TAXES INCLUSES, LOT 2 - 298 562,47 $, TAXES INCLUSES, LOT 3 - 322 262,85 $, TAXES INCLUSES, LOT 4 - 35 144,08 $, TAXES INCLUSES (ENTENTE LOT 1 : 909 124,56 $ + VARIATION DES QUANTITÉS 136 368,68 $, ENTENTE LOT 2 : 259 619,54 $ + VARIATION DES QUANTITÉS 38 942,93 $, ENTENTE LOT 3 : 280 228,57 $ + VARIATION DES QUANTITÉS 42 034,29 $ ET ENTENTE LOT 4 : 30 560,07 $ + VARIATION DES QUANTITÉS 4 584,01 $) - APPEL D'OFFRES PUBLIC 22-19428 - (5 SOUMISSIONNAIRES CONFORMES)",CG22 0606,2022-10-28,1479533
ASCENSEURS INNOVATEC INC,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'ÉPURATION DES EAUX USÉES,1227482029,"EXERCER L'OPTION DE LA PREMIÈRE PROLONGATION ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 103 354 $, TAXES INCLUSES, POUR L'ENTRETIEN ET LA RÉPARATION DES ASCENSEURS, NACELLES ET MONTE CHARGES DE LA STATION D'ÉPURATION DES EAUX USÉES JEAN-R.-MARCOTTE, DANS LE CADRE DU CONTRAT ACCORDÉ À ASCENSEURS INNOVATEC INC. (CG19 0360), MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 201 818,50 $ À 305 172,50 $, TAXES INCLUSES (CONTRAT: 286 825,36 $ + CONTINGENCES : 18 347,14 $)",CG22 0607,2022-10-28,103354
BAULNE INC.,DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION - GESTION IMMOBILIÈRE ET EXPLOITATION,1227157014,"ACCORDER UN CONTRAT À LA FIRME BAULNE INC. POUR UN SERVICE D'ENTRETIEN D’ÉQUIPEMENTS DE MÉCANIQUE DU BÂTIMENT - CVAC (CHAUFFAGE, VENTILATION ET AIR CLIMATISÉ) POUR VINGT-ET-UN (21) BÂTIMENTS DE LA VILLE DE MONTRÉAL FAISANT PARTIE DU LOT 4 ET CE POUR UNE PÉRIODE DE TRENTE-DEUX (32) MOIS, SOIT DU 1ER NOVEMBRE 2022 AU 30 JUIN 2025, AVEC DEUX (2) OPTIONS DE PROLONGATION DE DOUZE (12) MOIS CHACUNE. DÉPENSE TOTALE DE 1 695 810,31 $ TAXES INCLUSES (CONTRAT : 1 541 645,74 $ + CONTINGENCES : 154 164,57 $). APPEL D'OFFRES PUBLIC NO 22-19376 (3 SOUMISSIONNAIRES).",CG22 0608,2022-10-28,1541646
9213-7926 QUÉBEC INC. / OLIVIER HUYDAI,100% AGGLO,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382034,"ACCORDER UN CONTRAT À 9213-7926 QUÉBEC INC. / OLIVIER HYUNDAI , POUR L'ACQUISITION DE VÉHICULES HYBRIDES POUR LE SERVICE DE POLICE DE LA VILLE DE MONTRÉAL (SPVM) - DÉPENSE TOTALE DE 1 289 117,52 $, TAXES INCLUSES (CONTRAT : 1 120 971, 76 $ + CONTINGENCES : 168 145,76 $ ) - APPEL D'OFFRES PUBLIC 22-19514 - (UN SEUL SOUMISSIONNAIRE)",CG22 0609,2022-10-28,1120972
JACQUES OLIVIER FORD INC.,100% AGGLO,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382030,"ACCORDER UN CONTRAT À JACQUES OLIVIER FORD INC., POUR L'ACQUISITION DE CAMIONS CHÂSSIS-CABINE 4X4 POUR LE SERVICE DE POLICE DE MONTRÉAL - DÉPENSE TOTALE DE 172 683,03 $, TAXES INCLUSES (CONTRAT : 156 984,57 $ + CONTINGENCES : 15 698,46 $ ) - APPEL D'OFFRES PUBLIC 22-19381 - (UN SEUL SOUMISSIONNAIRE)",CG22 0610,2022-10-28,156985
JACQUES OLIVIER FORD INC.,100% AGGLO,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382033,"ACCORDER DES CONTRATS AUX FIRMES JACQUES OLIVIER FORD INC. (LOT # 7) ET GARAGE P. VENNE INC. (LOT # 4) POUR L'ACQUISITION DE VÉHICULES ÉLECTRIQUES ET HYBRIDES POUR LE SERVICE DE POLICE DE LA VILLE DE MONTRÉAL (SPVM) - DÉPENSE TOTALE DE 323 333,85 $, TAXES INCLUSES (CONTRAT : 281 159,87 $ + CONTINGENCES : 42 173,98 $ + INCIDENCES) - APPEL D'OFFRES PUBLIC 22-19444 - (1 ET 2 SOUMISSIONNAIRES)",CG22 0611,2022-10-28,145892
GARAGE P. VENNE INC.,100% AGGLO,SERVICE DU MATÉRIEL ROULANT ET DES ATELIERS,DIRECTION,1225382033,"ACCORDER DES CONTRATS AUX FIRMES JACQUES OLIVIER FORD INC. (LOT # 7) ET GARAGE P. VENNE INC. (LOT # 4) POUR L'ACQUISITION DE VÉHICULES ÉLECTRIQUES ET HYBRIDES POUR LE SERVICE DE POLICE DE LA VILLE DE MONTRÉAL (SPVM) - DÉPENSE TOTALE DE 323 333,85 $, TAXES INCLUSES (CONTRAT : 281 159,87 $ + CONTINGENCES : 42 173,98 $ + INCIDENCES) - APPEL D'OFFRES PUBLIC 22-19444 - (1 ET 2 SOUMISSIONNAIRES)",CG22 0611,2022-10-28,135268
IRON MOUNTAIN CANADA OPERATIONS ULC,DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION CENTRE D'EXPERTISE - PLATEFORMES ET INFRASTRUCTURE,1229396005,"ACCORDER UN CONTRAT À IRON MOUNTAIN CANADA OPERATIONS ULC, POUR LA FOURNITURE DES SERVICES DE TRANSPORT ET L’ENTREPOSAGE D'ÉLÉMENTS DE SAUVEGARDE TI (VOÛTE PHYSIQUE), POUR UNE PÉRIODE DE CINQ (5) ANS, SOIT DU 1ER JANVIER 2023 AU 31 DÉCEMBRE 2027, AVEC DEUX (2) OPTIONS DE PROLONGATION D’UNE ANNÉE CHACUNE, POUR UNE SOMME MAXIMALE DE 315 156,22 $, TAXES INCLUSES (CONTRAT : 274 048,89 $ + VARIATION DE QUANTITÉ : 41 107,33 $) - APPEL D'OFFRES PUBLIC 22-19445 - (1 SEUL SOUMISSIONNAIRE)",CG22 0612,2022-10-28,274049
DRUMCO ENERGIE INC.,100% AGGLO,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1228141004,"ACCORDER UN CONTRAT À DRUMCO ENERGIE INC. POUR LA FOURNITURE DE DEUX GÉNÉRATRICES INCLUANT LES ÉQUIPEMENTS CONNEXES REQUIS POUR SA MISE EN SERVICE, POUR UNE SOMME MAXIMALE DE 562 621,25 $ TAXES INCLUSES (CONTRAT : 489 235,87 $ + CONTINGENCES: 73 385,38 $) - APPEL D'OFFRES PUBLIC N°22-19472 - ( UN (1) SOUMISSIONNAIRE CONFORME)",CG22 0613,2022-10-28,489236
LES SYSTÈMES D'INFORMATION HÉRA ÉVOLUTION INC.,100% AGGLO,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION INFRASTRUCTURES TECHNOLOGIQUES,1225942001,"ACCORDER UN CONTRAT À LA FIRME LES SYSTÈMES D'INFORMATION HÉRA ÉVOLUTION INC. POUR LA FOURNITURE DE SERVICES TECHNIQUES ET DE MAINTENANCE SUR LES SYSTÈMES CA - INTEGRATED DATA MANAGEMENT SYSTEM (IDMS), POUR UNE PÉRIODE DE 60 MOIS, POUR UNE SOMME MAXIMALE DE 899 679,38 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19494 - (1 SEUL SOUMISSIONNAIRE).",CG22 0614,2022-10-28,899679
NOVIPRO INC.,DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION ESPACES DE TRAVAIL ET SERVICES AUX UTILISATEURS,1229563005,"ACCORDER UN CONTRAT À LA FIRME NOVIPRO INC., POUR L'ACQUISITION DES LICENCES ET LE RENOUVELLEMENT DU SUPPORT DES LOGICIELS DOMINO/LOTUS NOTES, POUR UNE PÉRIODE DE DEUX (2) ANS, SOIT DU 1ER JANVIER 2023 AU 31 DÉCEMBRE 2024, POUR UNE SOMME MAXIMALE DE 944 832,36 $, TAXES INCLUSES - APPEL D'OFFRES PUBLIC 22-19425 - (2 SOUMISSIONNAIRES)",CG22 0615,2022-11-01,944832
CENTRE D'ACQUISITIONS GOUVERNEMENTALES (CAG),ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DES TECHNOLOGIES DE L'INFORMATION,DIRECTION INSTITUTIONNELLE,1229563003,"CONCLURE UNE ENTENTE-CADRE AVEC LE CENTRE D'ACQUISITIONS GOUVERNEMENTALES (CAG) AFIN D'ADHÉRER AU REGROUPEMENT D'ACHATS POUR LA FOURNITURE D’IMPRIMANTES ET MULTIFONCTIONS, POUR UNE DURÉE DE 32 MOIS ET 15 JOURS, SOIT DU 1ER NOVEMBRE 2022 AU 15 AOÛT 2025, POUR UNE SOMME MAXIMALE DE 3 877 085,01 $, TAXES INCLUSES",CG22 0617,2022-10-28,3877085
PRODUITS ÉNERGÉTIQUES GAL,"44,8% AGGLO 55,2% VILLE",SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1229057006,"ACCORDER UN CONTRAT À PRODUIT ÉNERGÉTIQUES GAL., POUR LA LOCATION D'ÉQUIPEMENT POUR LE LOT 0178 « CHAUFFAGE TEMPORAIRE » DANS LE CADRE DU PROJET DE RESTAURATION PATRIMONIALE ET DE MISE AUX NORMES DE L'HÔTEL DE VILLE DE MONTRÉAL - DÉPENSE TOTALE DE 299 394,90 $, TAXES INCLUSES (CONTRAT : 249 495,75 $, TAXES INCLUSES + CONTINGENCES : 49 899,15 $, TAXES INCLUSES) - APPEL D'OFFRES PUBLIC IMM-15753 - (1 SOUMISSIONNAIRE CONFORME).",CG22 0618,2022-10-28,299395
9248-5523 QUÉBEC INC. (DXP POSTEXPERTS),100% VILLE,SERVICE DES RESSOURCES HUMAINES,DIRECTION RÉMUNÉRATION GLOBALE ET SYSTÈMES D'INFORMATION R.H.,1222942001,"EXERCER LA DEUXIÈME OPTION DE PROLONGATION ET AUTORISER UNE DÉPENSE ADDITIONNELLE APPROXIMATIVE DE 102 453,71 $ TAXES INCLUSES, POUR LA PRESTATION DE SERVICES D’IMPRESSION, D’INSERTION, D’EXPÉDITION, DE FOURNITURES DE PAPETERIE ET D’ENVELOPPES POUR LE SERVICE DES RESSOURCES HUMAINES POUR UNE PÉRIODE DE 12 MOIS, SOIT DU 1ER JANVIER 2023 AU 31 DÉCEMBRE 2023, DANS LE CADRE DU CONTRAT ACCORDÉ À 9248-5523 QUÉBEC INC. (DXP POSTEXPERTS) (CE 18 1440), MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 409 814,84 $ À 512 268,55 $ TAXES INCLUSES.",CG22 0619,2022-10-28,102454
HYDRO-QUÉBEC,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1227231074,"ACCORDER PLUSIEURS CONTRATS À DES FOURNISSEURS UNIQUES (BELL CANADA, VIDÉOTRON LTÉE, TELUS, HYDRO-QUÉBEC) POUR REMBOURSER DES FRAIS LIÉS AUX TRAVAUX QUE CES DERNIERS DEVRONT RÉALISER DANS LE CADRE DU CONTRAT # 459210, POUR DES TRAVAUX DE RÉAMÉNAGEMENT DE L’INTERSECTION DES CHEMINS REMEMBRANCE ET DE LA CÔTE-DES-NEIGES ET DE SES ABORDS ACCORDÉ À EUROVIA QUÉBEC GRANDS PROJETS INC. DÉPENSE TOTALE DE 1 198 927,02 $, TAXES INCLUSES, PROVENANT DU BUDGET DES INCIDENCES AUTORISÉES (CG21 0141).",CG22 0620,2022-10-28,234529
BELL CANADA,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1227231074,"ACCORDER PLUSIEURS CONTRATS À DES FOURNISSEURS UNIQUES (BELL CANADA, VIDÉOTRON LTÉE, TELUS, HYDRO-QUÉBEC) POUR REMBOURSER DES FRAIS LIÉS AUX TRAVAUX QUE CES DERNIERS DEVRONT RÉALISER DANS LE CADRE DU CONTRAT # 459210, POUR DES TRAVAUX DE RÉAMÉNAGEMENT DE L’INTERSECTION DES CHEMINS REMEMBRANCE ET DE LA CÔTE-DES-NEIGES ET DE SES ABORDS ACCORDÉ À EUROVIA QUÉBEC GRANDS PROJETS INC. DÉPENSE TOTALE DE 1 198 927,02 $, TAXES INCLUSES, PROVENANT DU BUDGET DES INCIDENCES AUTORISÉES (CG21 0141).",CG22 0620,2022-10-28,361739
VIDÉOTRON LTÉE.,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1227231074,"ACCORDER PLUSIEURS CONTRATS À DES FOURNISSEURS UNIQUES (BELL CANADA, VIDÉOTRON LTÉE, TELUS, HYDRO-QUÉBEC) POUR REMBOURSER DES FRAIS LIÉS AUX TRAVAUX QUE CES DERNIERS DEVRONT RÉALISER DANS LE CADRE DU CONTRAT # 459210, POUR DES TRAVAUX DE RÉAMÉNAGEMENT DE L’INTERSECTION DES CHEMINS REMEMBRANCE ET DE LA CÔTE-DES-NEIGES ET DE SES ABORDS ACCORDÉ À EUROVIA QUÉBEC GRANDS PROJETS INC. DÉPENSE TOTALE DE 1 198 927,02 $, TAXES INCLUSES, PROVENANT DU BUDGET DES INCIDENCES AUTORISÉES (CG21 0141).",CG22 0620,2022-10-28,482672
TELUS,100% VILLE,SERVICE DES INFRASTRUCTURES DU RÉSEAU ROUTIER,DIRECTION DE LA RÉALISATION DES PROJETS D'INFRASTRUCTURES URBAINES,1227231074,"ACCORDER PLUSIEURS CONTRATS À DES FOURNISSEURS UNIQUES (BELL CANADA, VIDÉOTRON LTÉE, TELUS, HYDRO-QUÉBEC) POUR REMBOURSER DES FRAIS LIÉS AUX TRAVAUX QUE CES DERNIERS DEVRONT RÉALISER DANS LE CADRE DU CONTRAT # 459210, POUR DES TRAVAUX DE RÉAMÉNAGEMENT DE L’INTERSECTION DES CHEMINS REMEMBRANCE ET DE LA CÔTE-DES-NEIGES ET DE SES ABORDS ACCORDÉ À EUROVIA QUÉBEC GRANDS PROJETS INC. DÉPENSE TOTALE DE 1 198 927,02 $, TAXES INCLUSES, PROVENANT DU BUDGET DES INCIDENCES AUTORISÉES (CG21 0141).",CG22 0620,2022-10-28,119987
PROCOVA INC.,100% AGGLO,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1225374001,"ACCORDER UN CONTRAT À PROCOVA INC. POUR L'EXÉCUTION DES TRAVAUX DE RÉNOVATION DES STATIONS DE POMPAGE DES CÈDRES-EN-HAUT (0644) ET DES CÈDRES-EN-BAS (0222), SITUÉS DANS LE PARC DU MONT-ROYAL, DANS L'ARRONDISSEMENT VILLE-MARIE - DÉPENSE TOTALE DE 1 158 285,74 $, TAXES INCLUSES (CONTRAT : 910 602,00 $ + CONTINGENCES : 182 120,40 $ + INCIDENCES : 65 563,34 $) - APPEL D'OFFRES PUBLIC NO. IMM-15698 (1 SEUL SOUMISSIONNAIRE).",CG22 0621,2022-10-28,910602
LES ENTREPRISES COGENEX INC.,100% AGGLO,SERVICE DE L'EAU,DIRECTION DE L'EAU POTABLE,1227788001,"ACCORDER UN CONTRAT À LES ENTREPRISES COGENEX INC. POUR DES TRAVAUX DE REMPLACEMENT DE LA CONDUITE D’EAU DU RÉSEAU PRINCIPAL DE 900 MM DE DIAMÈTRE EN FONTE GRISE TRAVERSANT LE PARC D’ARGENSON DANS L’ARRONDISSEMENT DU SUD-OUEST - DÉPENSE TOTALE DE 1 078 841,33 $ TAXES INCLUSES (CONTRAT: 798 731,33 $; CONTINGENCES: 123 109,00 $; INCIDENCES: 157 001,00 $) - APPEL D'OFFRES PUBLIC NO 10398 (8 SOUMISSIONNAIRES)",CG22 0622,2022-10-28,798731
CIMA+ S.E.N.C,"43,45% AGGLO 56,55% VILLE",SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1227737002,"EXERCER L'OPTION DE RENOUVELLEMENT PRÉVUE AU CONTRAT ET AUTORISER UNE DÉPENSE ADDITIONNELLE DE 173 842,20 $, INCLUANT LES TAXES (CONTRAT 144 868,50 $ + CONTINGENCES : 28 973,70 $) DANS LE CADRE DU PROJET DE RESTAURATION PATRIMONIALE ET DE MISE AUX NORMES DE L'HÔTEL DE VILLE DE MONTRÉAL, POUR DES SERVICES PROFESSIONNELS SPÉCIALISÉS EN COORDINATION DE CHANTIER DANS LE CADRE DU CONTRAT ACCORDÉ À LA FIRME CIMA+ S.E.N.C (CG21 0454) MAJORANT AINSI LE MONTANT TOTAL DU CONTRAT DE 173 842,20 $ À 347 684,40 $, INCLUANT LES TAXES.",CG22 0623,2022-10-28,173842
TOTALMED SOLUTIONS SANTÉ INC.,DÉPENSE MIXTE D'ADMINISTRATION GÉNÉRALE,SERVICE DES RESSOURCES HUMAINES,DIRECTION SANTÉ ET MIEUX-ÊTRE,1228548001,"ACCORDER UN CONTRAT DE SERVICES PROFESSIONNELS DE GRÉ À GRÉ À TOTALMED SOLUTIONS SANTÉ INC., POUR LA FOURNITURE DE SERVICES À TITRE DE MÉDECIN-CONSEIL ET À TITRE DE MÉDECIN DÉSIGNÉ AU MONTANT MAXIMAL DE 356 135,06 $, TAXES INCLUSES, POUR UNE PÉRIODE MAXIMALE DE DOUZE (12) MOIS, SOIT DU 1ER JANVIER AU 31 DÉCEMBRE 2023 / APPROUVER UN PROJET DE CONVENTION DE SERVICES PROFESSIONNELS À CETTE FIN.",CG22 0624,2022-10-28,356135
GLT+ INC.,ENTENTE CADRE RÉPARTITION SELON UTILISATION,SERVICE DE LA GESTION ET PLANIFICATION DES IMMEUBLES,DIRECTION DE LA GESTION DE PROJETS IMMOBILIERS,1229718001,"CONCLURE DEUX (2) ENTENTES-CADRES POUR LES SERVICES PROFESSIONNELS EN ÉCONOMIE DE LA CONSTRUCTION, POUR UNE PÉRIODE DE 5 ANS : LOT 1 AVEC GLT+ INC.POUR UN MONTANT DE 2 328 721,64 $, TAXES INCLUSES (CONTRAT 2 024 975,34 $ + CONTINGENCES 303 746,30 $); LOT 2 AVEC CONSULTANTS LEGICO-CHP INC. POUR UN MONTANT DE 2 506 653,76 $, TAXES INCLUSES (CONTRAT 2 179 698,92 $ + CONTINGENCES 326 954,84 $); APPEL D'OFFRES PUBLIC 22-19440 (3 SOUMISSIONNAIRES).",CG22 0626,2022-10-28,2328722
